Cấp lớp,Môn học,Học kỳ,Chủ đề,Loại câu hỏi,Câu hỏi,Lựa chọn,Đáp án đúng,Lời giải chi tiết
Lớp 1,Toán,Học kỳ 2,9. Thời gian. Giờ và lịch,Trắc nghiệm,Kết quả của phép tính 10 - 3 là bao nhiêu?,8 | 17 | 3 | 7,7,Ta có: 10 - 3 = 7.
Lớp 1,Toán,Học kỳ 1,2. Làm quen với một số hình phẳng,Chuỗi Quy luật,"13, 17, 21, ___, 29",,25,Quy luật: cộng thêm 4 vào số liền trước.
Lớp 1,Toán,Học kỳ 2,9. Thời gian. Giờ và lịch,Đúng/Sai,"Phép tính 6 - 5 = 5, đúng hay sai?",,Sai,Phép tính chính xác là 6 - 5 = 1.
Lớp 1,Toán,Học kỳ 2,9. Thời gian. Giờ và lịch,Đúng/Sai,"Phép tính 10 + 7 = 20, đúng hay sai?",,Sai,Phép tính chính xác là 10 + 7 = 17.
Lớp 1,Toán,Học kỳ 2,10. Ôn tập cuối năm,Kéo thả,4 + 4 = ___,8 | 9 | 7,8,Kéo số 8 vào chỗ trống.
Lớp 1,Toán,Học kỳ 2,10. Ôn tập cuối năm,Điền khuyết,15 + ___ = 17,,2,Số cần điền là 2 vì 15 + 2 = 17.
Lớp 1,Toán,Học kỳ 1,5. Ôn tập Học kì 1,Điền khuyết,12 - ___ = 8,,4,Số cần điền là 4 vì 12 - 4 = 8.
Lớp 1,Toán,Học kỳ 2,"8. Phép cộng, phép trừ (không nhớ) trong phạm vi 100",Điền khuyết,2 - ___ = 0,,2,Số cần điền là 2 vì 2 - 2 = 0.
Lớp 1,Toán,Học kỳ 2,7. Độ dài và Đo độ dài,So sánh,"Điền dấu thích hợp (<, >, =): 10 - 7 ___ 9 + 7",,<,10 - 7 = 3; 9 + 7 = 16. Nên dấu là <.
Lớp 1,Toán,Học kỳ 1,4. Làm quen với một số hình khối,Trắc nghiệm,Kết quả của phép tính 20 + 19 là bao nhiêu?,41 | 49 | 37 | 39,39,Ta có: 20 + 19 = 39.
Lớp 1,Toán,Học kỳ 1,4. Làm quen với một số hình khối,Đúng/Sai,"Phép tính 2 + 9 = 12, đúng hay sai?",,Sai,Phép tính chính xác là 2 + 9 = 11.
Lớp 1,Toán,Học kỳ 2,10. Ôn tập cuối năm,Điền khuyết,4 + ___ = 6,,2,Số cần điền là 2 vì 4 + 2 = 6.
Lớp 1,Toán,Học kỳ 2,"8. Phép cộng, phép trừ (không nhớ) trong phạm vi 100",So sánh,"Điền dấu thích hợp (<, >, =): 8 - 5 ___ 3 + 3",,<,8 - 5 = 3; 3 + 3 = 6. Nên dấu là <.
Lớp 1,Toán,Học kỳ 2,10. Ôn tập cuối năm,Điền khuyết,7 + ___ = 11,,4,Số cần điền là 4 vì 7 + 4 = 11.
Lớp 1,Toán,Học kỳ 2,"8. Phép cộng, phép trừ (không nhớ) trong phạm vi 100",Kéo thả,1 + 4 = ___,5 | 6 | 4,5,Kéo số 5 vào chỗ trống.
Lớp 1,Toán,Học kỳ 2,"8. Phép cộng, phép trừ (không nhớ) trong phạm vi 100",Đúng/Sai,"Phép tính 2 + 6 = 9, đúng hay sai?",,Sai,Phép tính chính xác là 2 + 6 = 8.
Lớp 1,Toán,Học kỳ 2,"8. Phép cộng, phép trừ (không nhớ) trong phạm vi 100",Điền khuyết,2 - ___ = 1,,1,Số cần điền là 1 vì 2 - 1 = 1.
Lớp 1,Toán,Học kỳ 1,4. Làm quen với một số hình khối,So sánh,"Điền dấu thích hợp (<, >, =): 13 - 10 ___ 19 + 13",,<,13 - 10 = 3; 19 + 13 = 32. Nên dấu là <.
Lớp 1,Toán,Học kỳ 1,5. Ôn tập Học kì 1,So sánh,"Điền dấu thích hợp (<, >, =): 14 + 20 ___ 5 + 10",,>,14 + 20 = 34; 5 + 10 = 15. Nên dấu là >.
Lớp 1,Toán,Học kỳ 2,6. Các số đến 100,Chuỗi Quy luật,"3, 7, 11, ___, 19",,15,Quy luật: cộng thêm 4 vào số liền trước.
Lớp 1,Toán,Học kỳ 1,4. Làm quen với một số hình khối,Điền khuyết,14 + ___ = 33,,19,Số cần điền là 19 vì 14 + 19 = 33.
Lớp 1,Toán,Học kỳ 1,5. Ôn tập Học kì 1,So sánh,"Điền dấu thích hợp (<, >, =): 3 + 3 ___ 3 + 6",,<,3 + 3 = 6; 3 + 6 = 9. Nên dấu là <.
Lớp 1,Toán,Học kỳ 1,1. Các số từ 0 đến 10,Trắc nghiệm,Kết quả của phép tính 15 + 3 là bao nhiêu?,18 | 19 | 28 | 14,18,Ta có: 15 + 3 = 18.
Lớp 1,Toán,Học kỳ 2,10. Ôn tập cuối năm,So sánh,"Điền dấu thích hợp (<, >, =): 1 + 6 ___ 1 + 6",,=,1 + 6 = 7; 1 + 6 = 7. Nên dấu là =.
Lớp 1,Toán,Học kỳ 2,"8. Phép cộng, phép trừ (không nhớ) trong phạm vi 100",Kéo thả,3 - 2 = ___,1 | 2 | 0,1,Kéo số 1 vào chỗ trống.
Lớp 1,Toán,Học kỳ 2,9. Thời gian. Giờ và lịch,Kéo thả,15 - 9 = ___,6 | 7 | 5,6,Kéo số 6 vào chỗ trống.
Lớp 1,Toán,Học kỳ 1,1. Các số từ 0 đến 10,Chuỗi Quy luật,"13, 18, 23, ___, 33",,28,Quy luật: cộng thêm 5 vào số liền trước.
Lớp 1,Toán,Học kỳ 2,6. Các số đến 100,So sánh,"Điền dấu thích hợp (<, >, =): 4 - 4 ___ 7 + 9",,<,4 - 4 = 0; 7 + 9 = 16. Nên dấu là <.
Lớp 1,Toán,Học kỳ 1,1. Các số từ 0 đến 10,Chuỗi Quy luật,"3, 5, 7, ___, 11",,9,Quy luật: cộng thêm 2 vào số liền trước.
Lớp 1,Toán,Học kỳ 2,7. Độ dài và Đo độ dài,Chuỗi Quy luật,"14, 17, 20, ___, 26",,23,Quy luật: cộng thêm 3 vào số liền trước.
Lớp 1,Toán,Học kỳ 2,6. Các số đến 100,Điền khuyết,9 + ___ = 14,,5,Số cần điền là 5 vì 9 + 5 = 14.
Lớp 1,Toán,Học kỳ 1,1. Các số từ 0 đến 10,Chuỗi Quy luật,"13, 17, 21, ___, 29",,25,Quy luật: cộng thêm 4 vào số liền trước.
Lớp 1,Toán,Học kỳ 1,1. Các số từ 0 đến 10,Điền khuyết,7 - ___ = 0,,7,Số cần điền là 7 vì 7 - 7 = 0.
Lớp 1,Toán,Học kỳ 1,5. Ôn tập Học kì 1,Kéo thả,13 - 13 = ___,0 | 1 | -1,0,Kéo số 0 vào chỗ trống.
Lớp 1,Toán,Học kỳ 1,4. Làm quen với một số hình khối,Kéo thả,7 - 2 = ___,5 | 6 | 4,5,Kéo số 5 vào chỗ trống.
Lớp 1,Toán,Học kỳ 1,2. Làm quen với một số hình phẳng,Điền khuyết,7 + ___ = 14,,7,Số cần điền là 7 vì 7 + 7 = 14.
Lớp 1,Toán,Học kỳ 2,9. Thời gian. Giờ và lịch,So sánh,"Điền dấu thích hợp (<, >, =): 5 - 3 ___ 8 + 3",,<,5 - 3 = 2; 8 + 3 = 11. Nên dấu là <.
Lớp 1,Toán,Học kỳ 1,4. Làm quen với một số hình khối,Kéo thả,6 - 5 = ___,1 | 2 | 0,1,Kéo số 1 vào chỗ trống.
Lớp 1,Toán,Học kỳ 1,2. Làm quen với một số hình phẳng,So sánh,"Điền dấu thích hợp (<, >, =): 9 - 2 ___ 16 + 12",,<,9 - 2 = 7; 16 + 12 = 28. Nên dấu là <.
Lớp 1,Toán,Học kỳ 1,"3. Phép cộng, phép trừ trong phạm vi 10",Trắc nghiệm,Kết quả của phép tính 10 - 4 là bao nhiêu?,8 | 16 | 2 | 6,6,Ta có: 10 - 4 = 6.
Lớp 1,Toán,Học kỳ 1,"3. Phép cộng, phép trừ trong phạm vi 10",So sánh,"Điền dấu thích hợp (<, >, =): 1 + 6 ___ 5 + 5",,<,1 + 6 = 7; 5 + 5 = 10. Nên dấu là <.
Lớp 1,Toán,Học kỳ 2,9. Thời gian. Giờ và lịch,Chuỗi Quy luật,"20, 22, 24, ___, 28",,26,Quy luật: cộng thêm 2 vào số liền trước.
Lớp 1,Toán,Học kỳ 1,1. Các số từ 0 đến 10,So sánh,"Điền dấu thích hợp (<, >, =): 17 - 7 ___ 17 + 6",,<,17 - 7 = 10; 17 + 6 = 23. Nên dấu là <.
Lớp 1,Toán,Học kỳ 2,10. Ôn tập cuối năm,Chuỗi Quy luật,"15, 20, 25, ___, 35",,30,Quy luật: cộng thêm 5 vào số liền trước.
Lớp 1,Toán,Học kỳ 2,"8. Phép cộng, phép trừ (không nhớ) trong phạm vi 100",Kéo thả,4 + 1 = ___,5 | 6 | 4,5,Kéo số 5 vào chỗ trống.
Lớp 1,Toán,Học kỳ 2,9. Thời gian. Giờ và lịch,Trắc nghiệm,Kết quả của phép tính 3 + 17 là bao nhiêu?,25 | 19 | 20 | 30,20,Ta có: 3 + 17 = 20.
Lớp 1,Toán,Học kỳ 2,6. Các số đến 100,So sánh,"Điền dấu thích hợp (<, >, =): 9 - 5 ___ 1 + 2",,>,9 - 5 = 4; 1 + 2 = 3. Nên dấu là >.
Lớp 1,Toán,Học kỳ 2,7. Độ dài và Đo độ dài,Trắc nghiệm,Kết quả của phép tính 14 + 16 là bao nhiêu?,40 | 27 | 30 | 31,30,Ta có: 14 + 16 = 30.
Lớp 1,Toán,Học kỳ 2,9. Thời gian. Giờ và lịch,Chuỗi Quy luật,"9, 14, 19, ___, 29",,24,Quy luật: cộng thêm 5 vào số liền trước.
Lớp 1,Toán,Học kỳ 1,"3. Phép cộng, phép trừ trong phạm vi 10",So sánh,"Điền dấu thích hợp (<, >, =): 9 - 8 ___ 14 + 20",,<,9 - 8 = 1; 14 + 20 = 34. Nên dấu là <.
Lớp 1,Toán,Học kỳ 1,2. Làm quen với một số hình phẳng,Chuỗi Quy luật,"7, 10, 13, ___, 19",,16,Quy luật: cộng thêm 3 vào số liền trước.
Lớp 1,Toán,Học kỳ 2,7. Độ dài và Đo độ dài,Đúng/Sai,"Phép tính 13 + 12 = 25, đúng hay sai?",,Đúng,Phép tính chính xác là 13 + 12 = 25.
Lớp 1,Toán,Học kỳ 1,4. Làm quen với một số hình khối,Đúng/Sai,"Phép tính 5 + 1 = 6, đúng hay sai?",,Đúng,Phép tính chính xác là 5 + 1 = 6.
Lớp 1,Toán,Học kỳ 1,2. Làm quen với một số hình phẳng,Kéo thả,10 + 8 = ___,18 | 19 | 17,18,Kéo số 18 vào chỗ trống.
Lớp 1,Toán,Học kỳ 1,"3. Phép cộng, phép trừ trong phạm vi 10",Kéo thả,1 + 3 = ___,4 | 5 | 3,4,Kéo số 4 vào chỗ trống.
Lớp 1,Toán,Học kỳ 1,2. Làm quen với một số hình phẳng,Chuỗi Quy luật,"20, 25, 30, ___, 40",,35,Quy luật: cộng thêm 5 vào số liền trước.
Lớp 1,Toán,Học kỳ 1,1. Các số từ 0 đến 10,Chuỗi Quy luật,"9, 11, 13, ___, 17",,15,Quy luật: cộng thêm 2 vào số liền trước.
Lớp 1,Toán,Học kỳ 2,9. Thời gian. Giờ và lịch,Chuỗi Quy luật,"9, 11, 13, ___, 17",,15,Quy luật: cộng thêm 2 vào số liền trước.
Lớp 1,Toán,Học kỳ 1,1. Các số từ 0 đến 10,Điền khuyết,15 + ___ = 32,,17,Số cần điền là 17 vì 15 + 17 = 32.
Lớp 1,Toán,Học kỳ 1,5. Ôn tập Học kì 1,Điền khuyết,14 + ___ = 15,,1,Số cần điền là 1 vì 14 + 1 = 15.
Lớp 1,Toán,Học kỳ 1,"3. Phép cộng, phép trừ trong phạm vi 10",Chuỗi Quy luật,"17, 20, 23, ___, 29",,26,Quy luật: cộng thêm 3 vào số liền trước.
Lớp 1,Toán,Học kỳ 1,"3. Phép cộng, phép trừ trong phạm vi 10",Kéo thả,1 + 9 = ___,10 | 11 | 9,10,Kéo số 10 vào chỗ trống.
Lớp 1,Toán,Học kỳ 1,1. Các số từ 0 đến 10,Đúng/Sai,"Phép tính 7 + 10 = 17, đúng hay sai?",,Đúng,Phép tính chính xác là 7 + 10 = 17.
Lớp 1,Toán,Học kỳ 1,4. Làm quen với một số hình khối,Chuỗi Quy luật,"6, 10, 14, ___, 22",,18,Quy luật: cộng thêm 4 vào số liền trước.
Lớp 1,Toán,Học kỳ 2,6. Các số đến 100,Chuỗi Quy luật,"9, 11, 13, ___, 17",,15,Quy luật: cộng thêm 2 vào số liền trước.
Lớp 1,Toán,Học kỳ 2,7. Độ dài và Đo độ dài,Đúng/Sai,"Phép tính 9 - 3 = 8, đúng hay sai?",,Sai,Phép tính chính xác là 9 - 3 = 6.
Lớp 1,Toán,Học kỳ 2,9. Thời gian. Giờ và lịch,Chuỗi Quy luật,"6, 10, 14, ___, 22",,18,Quy luật: cộng thêm 4 vào số liền trước.
Lớp 1,Toán,Học kỳ 1,1. Các số từ 0 đến 10,So sánh,"Điền dấu thích hợp (<, >, =): 1 + 13 ___ 11 + 12",,<,1 + 13 = 14; 11 + 12 = 23. Nên dấu là <.
Lớp 1,Toán,Học kỳ 2,9. Thời gian. Giờ và lịch,Kéo thả,8 - 6 = ___,2 | 3 | 1,2,Kéo số 2 vào chỗ trống.
Lớp 1,Toán,Học kỳ 1,"3. Phép cộng, phép trừ trong phạm vi 10",So sánh,"Điền dấu thích hợp (<, >, =): 8 + 1 ___ 6 + 4",,<,8 + 1 = 9; 6 + 4 = 10. Nên dấu là <.
Lớp 1,Toán,Học kỳ 2,6. Các số đến 100,Chuỗi Quy luật,"13, 17, 21, ___, 29",,25,Quy luật: cộng thêm 4 vào số liền trước.
Lớp 1,Toán,Học kỳ 1,2. Làm quen với một số hình phẳng,Kéo thả,9 + 3 = ___,12 | 13 | 11,12,Kéo số 12 vào chỗ trống.
Lớp 1,Toán,Học kỳ 2,7. Độ dài và Đo độ dài,So sánh,"Điền dấu thích hợp (<, >, =): 13 + 8 ___ 20 + 14",,<,13 + 8 = 21; 20 + 14 = 34. Nên dấu là <.
Lớp 1,Toán,Học kỳ 2,6. Các số đến 100,Đúng/Sai,"Phép tính 17 + 9 = 29, đúng hay sai?",,Sai,Phép tính chính xác là 17 + 9 = 26.
Lớp 1,Toán,Học kỳ 2,6. Các số đến 100,Chuỗi Quy luật,"11, 14, 17, ___, 23",,20,Quy luật: cộng thêm 3 vào số liền trước.
Lớp 1,Toán,Học kỳ 2,9. Thời gian. Giờ và lịch,Chuỗi Quy luật,"7, 12, 17, ___, 27",,22,Quy luật: cộng thêm 5 vào số liền trước.
Lớp 1,Toán,Học kỳ 2,7. Độ dài và Đo độ dài,Chuỗi Quy luật,"11, 15, 19, ___, 27",,23,Quy luật: cộng thêm 4 vào số liền trước.
Lớp 1,Toán,Học kỳ 1,2. Làm quen với một số hình phẳng,Chuỗi Quy luật,"3, 7, 11, ___, 19",,15,Quy luật: cộng thêm 4 vào số liền trước.
Lớp 1,Toán,Học kỳ 2,6. Các số đến 100,Trắc nghiệm,Kết quả của phép tính 8 - 6 là bao nhiêu?,1 | 2 | 12 | 5,2,Ta có: 8 - 6 = 2.
Lớp 1,Toán,Học kỳ 1,1. Các số từ 0 đến 10,So sánh,"Điền dấu thích hợp (<, >, =): 10 + 6 ___ 5 + 9",,>,10 + 6 = 16; 5 + 9 = 14. Nên dấu là >.
Lớp 1,Toán,Học kỳ 1,4. Làm quen với một số hình khối,Điền khuyết,20 - ___ = 5,,15,Số cần điền là 15 vì 20 - 15 = 5.
Lớp 1,Toán,Học kỳ 1,1. Các số từ 0 đến 10,Đúng/Sai,"Phép tính 18 - 16 = 4, đúng hay sai?",,Sai,Phép tính chính xác là 18 - 16 = 2.
Lớp 1,Toán,Học kỳ 1,2. Làm quen với một số hình phẳng,Chuỗi Quy luật,"10, 13, 16, ___, 22",,19,Quy luật: cộng thêm 3 vào số liền trước.
Lớp 1,Toán,Học kỳ 2,9. Thời gian. Giờ và lịch,Đúng/Sai,"Phép tính 5 + 6 = 13, đúng hay sai?",,Sai,Phép tính chính xác là 5 + 6 = 11.
Lớp 1,Toán,Học kỳ 2,9. Thời gian. Giờ và lịch,So sánh,"Điền dấu thích hợp (<, >, =): 5 - 2 ___ 3 + 1",,<,5 - 2 = 3; 3 + 1 = 4. Nên dấu là <.
Lớp 1,Toán,Học kỳ 1,1. Các số từ 0 đến 10,Chuỗi Quy luật,"3, 5, 7, ___, 11",,9,Quy luật: cộng thêm 2 vào số liền trước.
Lớp 1,Toán,Học kỳ 1,"3. Phép cộng, phép trừ trong phạm vi 10",Đúng/Sai,"Phép tính 3 - 1 = 2, đúng hay sai?",,Đúng,Phép tính chính xác là 3 - 1 = 2.
Lớp 1,Toán,Học kỳ 2,7. Độ dài và Đo độ dài,Trắc nghiệm,Kết quả của phép tính 7 - 3 là bao nhiêu?,3 | 4 | 14 | 7,4,Ta có: 7 - 3 = 4.
Lớp 1,Toán,Học kỳ 2,10. Ôn tập cuối năm,So sánh,"Điền dấu thích hợp (<, >, =): 12 + 11 ___ 4 + 8",,>,12 + 11 = 23; 4 + 8 = 12. Nên dấu là >.
Lớp 1,Toán,Học kỳ 1,"3. Phép cộng, phép trừ trong phạm vi 10",Đúng/Sai,"Phép tính 9 + 6 = 15, đúng hay sai?",,Đúng,Phép tính chính xác là 9 + 6 = 15.
Lớp 1,Toán,Học kỳ 2,9. Thời gian. Giờ và lịch,Kéo thả,9 + 2 = ___,11 | 12 | 10,11,Kéo số 11 vào chỗ trống.
Lớp 1,Toán,Học kỳ 2,6. Các số đến 100,Chuỗi Quy luật,"13, 15, 17, ___, 21",,19,Quy luật: cộng thêm 2 vào số liền trước.
Lớp 1,Toán,Học kỳ 2,7. Độ dài và Đo độ dài,Đúng/Sai,"Phép tính 4 - 4 = 4, đúng hay sai?",,Sai,Phép tính chính xác là 4 - 4 = 0.
Lớp 1,Toán,Học kỳ 1,2. Làm quen với một số hình phẳng,Kéo thả,10 + 4 = ___,14 | 15 | 13,14,Kéo số 14 vào chỗ trống.
Lớp 1,Toán,Học kỳ 1,1. Các số từ 0 đến 10,Kéo thả,5 - 3 = ___,2 | 3 | 1,2,Kéo số 2 vào chỗ trống.
Lớp 1,Toán,Học kỳ 2,"8. Phép cộng, phép trừ (không nhớ) trong phạm vi 100",Trắc nghiệm,Kết quả của phép tính 5 + 2 là bao nhiêu?,17 | 12 | 4 | 7,7,Ta có: 5 + 2 = 7.
Lớp 1,Toán,Học kỳ 2,7. Độ dài và Đo độ dài,Điền khuyết,4 + ___ = 8,,4,Số cần điền là 4 vì 4 + 4 = 8.
Lớp 1,Toán,Học kỳ 2,9. Thời gian. Giờ và lịch,Kéo thả,8 - 4 = ___,4 | 5 | 3,4,Kéo số 4 vào chỗ trống.
Lớp 1,Toán,Học kỳ 1,4. Làm quen với một số hình khối,Đúng/Sai,"Phép tính 9 - 8 = 1, đúng hay sai?",,Đúng,Phép tính chính xác là 9 - 8 = 1.
Lớp 1,Toán,Học kỳ 1,5. Ôn tập Học kì 1,Điền khuyết,7 + ___ = 16,,9,Số cần điền là 9 vì 7 + 9 = 16.
Lớp 1,Toán,Học kỳ 2,6. Các số đến 100,Điền khuyết,10 - ___ = 5,,5,Số cần điền là 5 vì 10 - 5 = 5.
Lớp 1,Toán,Học kỳ 1,2. Làm quen với một số hình phẳng,Trắc nghiệm,Kết quả của phép tính 17 - 8 là bao nhiêu?,9 | 19 | 12 | 4,9,Ta có: 17 - 8 = 9.
Lớp 1,Toán,Học kỳ 1,1. Các số từ 0 đến 10,Trắc nghiệm,Kết quả của phép tính 2 + 9 là bao nhiêu?,16 | 9 | 11 | 21,11,Ta có: 2 + 9 = 11.
Lớp 1,Toán,Học kỳ 2,6. Các số đến 100,Trắc nghiệm,Kết quả của phép tính 6 + 2 là bao nhiêu?,8 | 18 | 12 | 7,8,Ta có: 6 + 2 = 8.
Lớp 1,Toán,Học kỳ 1,4. Làm quen với một số hình khối,Đúng/Sai,"Phép tính 8 + 6 = 18, đúng hay sai?",,Sai,Phép tính chính xác là 8 + 6 = 14.
Lớp 1,Toán,Học kỳ 2,6. Các số đến 100,Trắc nghiệm,Kết quả của phép tính 10 + 8 là bao nhiêu?,18 | 28 | 14 | 23,18,Ta có: 10 + 8 = 18.
Lớp 1,Toán,Học kỳ 2,10. Ôn tập cuối năm,Đúng/Sai,"Phép tính 4 + 8 = 12, đúng hay sai?",,Đúng,Phép tính chính xác là 4 + 8 = 12.
Lớp 1,Toán,Học kỳ 1,2. Làm quen với một số hình phẳng,So sánh,"Điền dấu thích hợp (<, >, =): 9 + 10 ___ 7 + 3",,>,9 + 10 = 19; 7 + 3 = 10. Nên dấu là >.
Lớp 1,Toán,Học kỳ 1,5. Ôn tập Học kì 1,Điền khuyết,4 - ___ = 0,,4,Số cần điền là 4 vì 4 - 4 = 0.
Lớp 1,Toán,Học kỳ 2,"8. Phép cộng, phép trừ (không nhớ) trong phạm vi 100",Trắc nghiệm,Kết quả của phép tính 6 - 4 là bao nhiêu?,2 | 12 | -1 | 7,2,Ta có: 6 - 4 = 2.
Lớp 1,Toán,Học kỳ 2,10. Ôn tập cuối năm,So sánh,"Điền dấu thích hợp (<, >, =): 10 + 9 ___ 7 + 7",,>,10 + 9 = 19; 7 + 7 = 14. Nên dấu là >.
Lớp 1,Toán,Học kỳ 2,9. Thời gian. Giờ và lịch,Kéo thả,2 - 1 = ___,1 | 2 | 0,1,Kéo số 1 vào chỗ trống.
Lớp 1,Toán,Học kỳ 2,9. Thời gian. Giờ và lịch,So sánh,"Điền dấu thích hợp (<, >, =): 10 - 4 ___ 7 + 20",,<,10 - 4 = 6; 7 + 20 = 27. Nên dấu là <.
Lớp 1,Toán,Học kỳ 1,4. Làm quen với một số hình khối,Chuỗi Quy luật,"14, 17, 20, ___, 26",,23,Quy luật: cộng thêm 3 vào số liền trước.
Lớp 1,Toán,Học kỳ 1,"3. Phép cộng, phép trừ trong phạm vi 10",Điền khuyết,7 + ___ = 9,,2,Số cần điền là 2 vì 7 + 2 = 9.
Lớp 1,Toán,Học kỳ 2,6. Các số đến 100,Kéo thả,10 - 4 = ___,6 | 7 | 5,6,Kéo số 6 vào chỗ trống.
Lớp 1,Toán,Học kỳ 2,7. Độ dài và Đo độ dài,Điền khuyết,20 + ___ = 21,,1,Số cần điền là 1 vì 20 + 1 = 21.
Lớp 1,Toán,Học kỳ 1,5. Ôn tập Học kì 1,Kéo thả,10 - 1 = ___,9 | 10 | 8,9,Kéo số 9 vào chỗ trống.
Lớp 1,Toán,Học kỳ 2,9. Thời gian. Giờ và lịch,So sánh,"Điền dấu thích hợp (<, >, =): 10 + 9 ___ 9 + 8",,>,10 + 9 = 19; 9 + 8 = 17. Nên dấu là >.
Lớp 1,Toán,Học kỳ 2,9. Thời gian. Giờ và lịch,Trắc nghiệm,Kết quả của phép tính 10 + 5 là bao nhiêu?,25 | 19 | 14 | 15,15,Ta có: 10 + 5 = 15.
Lớp 1,Toán,Học kỳ 2,9. Thời gian. Giờ và lịch,Đúng/Sai,"Phép tính 17 - 16 = 2, đúng hay sai?",,Sai,Phép tính chính xác là 17 - 16 = 1.
Lớp 1,Toán,Học kỳ 2,10. Ôn tập cuối năm,Trắc nghiệm,Kết quả của phép tính 14 - 14 là bao nhiêu?,0 | 10 | 4 | -3,0,Ta có: 14 - 14 = 0.
Lớp 1,Toán,Học kỳ 2,"8. Phép cộng, phép trừ (không nhớ) trong phạm vi 100",So sánh,"Điền dấu thích hợp (<, >, =): 5 - 3 ___ 7 + 3",,<,5 - 3 = 2; 7 + 3 = 10. Nên dấu là <.
Lớp 1,Toán,Học kỳ 2,"8. Phép cộng, phép trừ (không nhớ) trong phạm vi 100",Đúng/Sai,"Phép tính 6 + 8 = 14, đúng hay sai?",,Đúng,Phép tính chính xác là 6 + 8 = 14.
Lớp 1,Toán,Học kỳ 1,"3. Phép cộng, phép trừ trong phạm vi 10",Đúng/Sai,"Phép tính 12 + 5 = 17, đúng hay sai?",,Đúng,Phép tính chính xác là 12 + 5 = 17.
Lớp 1,Toán,Học kỳ 1,1. Các số từ 0 đến 10,Điền khuyết,2 + ___ = 6,,4,Số cần điền là 4 vì 2 + 4 = 6.
Lớp 1,Toán,Học kỳ 1,"3. Phép cộng, phép trừ trong phạm vi 10",Trắc nghiệm,Kết quả của phép tính 19 - 1 là bao nhiêu?,18 | 21 | 28 | 13,18,Ta có: 19 - 1 = 18.
Lớp 1,Toán,Học kỳ 2,10. Ôn tập cuối năm,Đúng/Sai,"Phép tính 13 + 19 = 32, đúng hay sai?",,Đúng,Phép tính chính xác là 13 + 19 = 32.
Lớp 1,Toán,Học kỳ 2,9. Thời gian. Giờ và lịch,Chuỗi Quy luật,"20, 23, 26, ___, 32",,29,Quy luật: cộng thêm 3 vào số liền trước.
Lớp 1,Toán,Học kỳ 2,10. Ôn tập cuối năm,Chuỗi Quy luật,"14, 16, 18, ___, 22",,20,Quy luật: cộng thêm 2 vào số liền trước.
Lớp 1,Toán,Học kỳ 1,1. Các số từ 0 đến 10,Trắc nghiệm,Kết quả của phép tính 7 + 1 là bao nhiêu?,8 | 9 | 18 | 5,8,Ta có: 7 + 1 = 8.
Lớp 1,Toán,Học kỳ 2,10. Ôn tập cuối năm,So sánh,"Điền dấu thích hợp (<, >, =): 16 - 11 ___ 4 + 11",,<,16 - 11 = 5; 4 + 11 = 15. Nên dấu là <.
Lớp 1,Toán,Học kỳ 1,4. Làm quen với một số hình khối,Đúng/Sai,"Phép tính 15 - 3 = 12, đúng hay sai?",,Đúng,Phép tính chính xác là 15 - 3 = 12.
Lớp 1,Toán,Học kỳ 2,9. Thời gian. Giờ và lịch,Kéo thả,12 - 9 = ___,3 | 4 | 2,3,Kéo số 3 vào chỗ trống.
Lớp 1,Toán,Học kỳ 1,"3. Phép cộng, phép trừ trong phạm vi 10",Kéo thả,17 + 11 = ___,28 | 29 | 27,28,Kéo số 28 vào chỗ trống.
Lớp 1,Toán,Học kỳ 1,5. Ôn tập Học kì 1,Trắc nghiệm,Kết quả của phép tính 3 + 18 là bao nhiêu?,19 | 23 | 21 | 31,21,Ta có: 3 + 18 = 21.
Lớp 1,Toán,Học kỳ 1,5. Ôn tập Học kì 1,Đúng/Sai,"Phép tính 17 - 12 = 8, đúng hay sai?",,Sai,Phép tính chính xác là 17 - 12 = 5.
Lớp 1,Toán,Học kỳ 1,5. Ôn tập Học kì 1,So sánh,"Điền dấu thích hợp (<, >, =): 10 - 2 ___ 11 + 10",,<,10 - 2 = 8; 11 + 10 = 21. Nên dấu là <.
Lớp 1,Toán,Học kỳ 1,"3. Phép cộng, phép trừ trong phạm vi 10",Điền khuyết,6 - ___ = 4,,2,Số cần điền là 2 vì 6 - 2 = 4.
Lớp 1,Toán,Học kỳ 2,9. Thời gian. Giờ và lịch,Trắc nghiệm,Kết quả của phép tính 19 - 11 là bao nhiêu?,8 | 18 | 11 | 5,8,Ta có: 19 - 11 = 8.
Lớp 1,Toán,Học kỳ 1,"3. Phép cộng, phép trừ trong phạm vi 10",Đúng/Sai,"Phép tính 6 - 2 = 4, đúng hay sai?",,Đúng,Phép tính chính xác là 6 - 2 = 4.
Lớp 1,Toán,Học kỳ 2,7. Độ dài và Đo độ dài,Điền khuyết,6 - ___ = 2,,4,Số cần điền là 4 vì 6 - 4 = 2.
Lớp 1,Toán,Học kỳ 2,10. Ôn tập cuối năm,Điền khuyết,3 - ___ = 0,,3,Số cần điền là 3 vì 3 - 3 = 0.
Lớp 1,Toán,Học kỳ 1,2. Làm quen với một số hình phẳng,Điền khuyết,9 - ___ = 3,,6,Số cần điền là 6 vì 9 - 6 = 3.
