Cấp lớp,Môn học,Học kỳ,Chủ đề,Loại câu hỏi,Câu hỏi,Lựa chọn,Đáp án đúng,Lời giải chi tiết
Lớp 3,Toán,Học kỳ 2,"14. Nhân, chia trong phạm vi 100 000",Trắc nghiệm,Kết quả của phép tính 1555 + 1291 là bao nhiêu?,2856 | 2841 | 2846 | 2847,2846,Ta có: 1555 + 1291 = 2846.
Lớp 3,Toán,Học kỳ 1,7. Ôn tập Học kì 1,Chuỗi Quy luật,"14, 17, 20, ___, 26",,23,Quy luật: cộng thêm 3 vào số liền trước.
Lớp 3,Toán,Học kỳ 1,"4. Phép nhân, phép chia trong phạm vi 100",Đúng/Sai,"Phép tính 546 - 89 = 462, đúng hay sai?",,Sai,Phép tính chính xác là 546 - 89 = 457.
Lớp 3,Toán,Học kỳ 2,13. Xem đồng hồ. Tháng - năm. Tiền Việt Nam,Đúng/Sai,"Phép tính 272 - 21 = 255, đúng hay sai?",,Sai,Phép tính chính xác là 272 - 21 = 251.
Lớp 3,Toán,Học kỳ 2,"14. Nhân, chia trong phạm vi 100 000",Đúng/Sai,"Phép tính 1558 + 900 = 2458, đúng hay sai?",,Đúng,Phép tính chính xác là 1558 + 900 = 2458.
Lớp 3,Toán,Học kỳ 2,16. Ôn tập cuối năm,Chuỗi Quy luật,"20, 24, 28, ___, 36",,32,Quy luật: cộng thêm 4 vào số liền trước.
Lớp 3,Toán,Học kỳ 1,7. Ôn tập Học kì 1,Kéo thả,1790 - 1570 = ___,220 | 221 | 219,220,Kéo số 220 vào chỗ trống.
Lớp 3,Toán,Học kỳ 1,"6. Phép nhân, phép chia trong phạm vi 1 000",Trắc nghiệm,Kết quả của phép tính 779 + 565 là bao nhiêu?,1344 | 1345 | 1354 | 1343,1344,Ta có: 779 + 565 = 1344.
Lớp 3,Toán,Học kỳ 2,"9. Chu vi, diện tích một số hình phẳng",Trắc nghiệm,Kết quả của phép tính 1442 + 839 là bao nhiêu?,2281 | 2283 | 2291 | 2279,2281,Ta có: 1442 + 839 = 2281.
Lớp 3,Toán,Học kỳ 2,"12. Cộng, trừ trong phạm vi 100 000",Chuỗi Quy luật,"15, 19, 23, ___, 31",,27,Quy luật: cộng thêm 4 vào số liền trước.
Lớp 3,Toán,Học kỳ 2,"10. Cộng, trừ, nhân, chia trong phạm vi 10 000",Chuỗi Quy luật,"16, 18, 20, ___, 24",,22,Quy luật: cộng thêm 2 vào số liền trước.
Lớp 3,Toán,Học kỳ 2,"10. Cộng, trừ, nhân, chia trong phạm vi 10 000",Trắc nghiệm,Kết quả của phép tính 648 - 196 là bao nhiêu?,448 | 457 | 452 | 462,452,Ta có: 648 - 196 = 452.
Lớp 3,Toán,Học kỳ 2,"12. Cộng, trừ trong phạm vi 100 000",Kéo thả,999 + 161 = ___,1160 | 1161 | 1159,1160,Kéo số 1160 vào chỗ trống.
Lớp 3,Toán,Học kỳ 2,11. Các số đến 100 000,Điền khuyết,1213 + ___ = 1505,,292,Số cần điền là 292 vì 1213 + 292 = 1505.
Lớp 3,Toán,Học kỳ 1,"2. Bảng nhân, bảng chia",Kéo thả,1740 - 1236 = ___,504 | 505 | 503,504,Kéo số 504 vào chỗ trống.
Lớp 3,Toán,Học kỳ 1,1. Ôn tập và bổ sung,Chuỗi Quy luật,"9, 14, 19, ___, 29",,24,Quy luật: cộng thêm 5 vào số liền trước.
Lớp 3,Toán,Học kỳ 2,"12. Cộng, trừ trong phạm vi 100 000",Đúng/Sai,"Phép tính 991 - 185 = 807, đúng hay sai?",,Sai,Phép tính chính xác là 991 - 185 = 806.
Lớp 3,Toán,Học kỳ 2,16. Ôn tập cuối năm,Trắc nghiệm,Kết quả của phép tính 1631 + 1375 là bao nhiêu?,3016 | 3002 | 3011 | 3006,3006,Ta có: 1631 + 1375 = 3006.
Lớp 3,Toán,Học kỳ 1,"2. Bảng nhân, bảng chia",Đúng/Sai,"Phép tính 1901 + 588 = 2489, đúng hay sai?",,Đúng,Phép tính chính xác là 1901 + 588 = 2489.
Lớp 3,Toán,Học kỳ 2,16. Ôn tập cuối năm,So sánh,"Điền dấu thích hợp (<, >, =): 1709 - 495 ___ 15 + 336",,>,1709 - 495 = 1214; 15 + 336 = 351. Nên dấu là >.
Lớp 3,Toán,Học kỳ 1,1. Ôn tập và bổ sung,Kéo thả,1919 - 432 = ___,1487 | 1488 | 1486,1487,Kéo số 1487 vào chỗ trống.
Lớp 3,Toán,Học kỳ 2,11. Các số đến 100 000,Trắc nghiệm,Kết quả của phép tính 532 + 1827 là bao nhiêu?,2360 | 2369 | 2358 | 2359,2359,Ta có: 532 + 1827 = 2359.
Lớp 3,Toán,Học kỳ 2,8. Các số đến 10 000,So sánh,"Điền dấu thích hợp (<, >, =): 928 - 764 ___ 537 + 525",,<,928 - 764 = 164; 537 + 525 = 1062. Nên dấu là <.
Lớp 3,Toán,Học kỳ 2,11. Các số đến 100 000,Đúng/Sai,"Phép tính 535 + 1534 = 2072, đúng hay sai?",,Sai,Phép tính chính xác là 535 + 1534 = 2069.
Lớp 3,Toán,Học kỳ 1,1. Ôn tập và bổ sung,Trắc nghiệm,Kết quả của phép tính 1826 - 1142 là bao nhiêu?,688 | 683 | 684 | 694,684,Ta có: 1826 - 1142 = 684.
Lớp 3,Toán,Học kỳ 2,13. Xem đồng hồ. Tháng - năm. Tiền Việt Nam,Đúng/Sai,"Phép tính 606 + 338 = 945, đúng hay sai?",,Sai,Phép tính chính xác là 606 + 338 = 944.
Lớp 3,Toán,Học kỳ 2,"9. Chu vi, diện tích một số hình phẳng",Trắc nghiệm,Kết quả của phép tính 1221 - 477 là bao nhiêu?,744 | 746 | 754 | 743,744,Ta có: 1221 - 477 = 744.
Lớp 3,Toán,Học kỳ 1,"3. Làm quen với hình phẳng, hình khối",Đúng/Sai,"Phép tính 913 - 458 = 455, đúng hay sai?",,Đúng,Phép tính chính xác là 913 - 458 = 455.
Lớp 3,Toán,Học kỳ 1,"6. Phép nhân, phép chia trong phạm vi 1 000",Kéo thả,380 + 1612 = ___,1992 | 1993 | 1991,1992,Kéo số 1992 vào chỗ trống.
Lớp 3,Toán,Học kỳ 1,7. Ôn tập Học kì 1,Kéo thả,717 - 350 = ___,367 | 368 | 366,367,Kéo số 367 vào chỗ trống.
Lớp 3,Toán,Học kỳ 2,"10. Cộng, trừ, nhân, chia trong phạm vi 10 000",So sánh,"Điền dấu thích hợp (<, >, =): 828 + 65 ___ 406 + 158",,>,828 + 65 = 893; 406 + 158 = 564. Nên dấu là >.
Lớp 3,Toán,Học kỳ 1,1. Ôn tập và bổ sung,Kéo thả,587 - 342 = ___,245 | 246 | 244,245,Kéo số 245 vào chỗ trống.
Lớp 3,Toán,Học kỳ 1,"4. Phép nhân, phép chia trong phạm vi 100",Kéo thả,612 - 226 = ___,386 | 387 | 385,386,Kéo số 386 vào chỗ trống.
Lớp 3,Toán,Học kỳ 2,11. Các số đến 100 000,Kéo thả,1626 - 136 = ___,1490 | 1491 | 1489,1490,Kéo số 1490 vào chỗ trống.
Lớp 3,Toán,Học kỳ 2,"10. Cộng, trừ, nhân, chia trong phạm vi 10 000",So sánh,"Điền dấu thích hợp (<, >, =): 1583 - 1072 ___ 616 + 1691",,<,1583 - 1072 = 511; 616 + 1691 = 2307. Nên dấu là <.
Lớp 3,Toán,Học kỳ 1,"3. Làm quen với hình phẳng, hình khối",Chuỗi Quy luật,"12, 16, 20, ___, 28",,24,Quy luật: cộng thêm 4 vào số liền trước.
Lớp 3,Toán,Học kỳ 2,11. Các số đến 100 000,Chuỗi Quy luật,"8, 10, 12, ___, 16",,14,Quy luật: cộng thêm 2 vào số liền trước.
Lớp 3,Toán,Học kỳ 2,"10. Cộng, trừ, nhân, chia trong phạm vi 10 000",So sánh,"Điền dấu thích hợp (<, >, =): 646 - 55 ___ 912 + 866",,<,646 - 55 = 591; 912 + 866 = 1778. Nên dấu là <.
Lớp 3,Toán,Học kỳ 2,8. Các số đến 10 000,Đúng/Sai,"Phép tính 361 - 41 = 321, đúng hay sai?",,Sai,Phép tính chính xác là 361 - 41 = 320.
Lớp 3,Toán,Học kỳ 1,1. Ôn tập và bổ sung,Điền khuyết,977 + ___ = 1778,,801,Số cần điền là 801 vì 977 + 801 = 1778.
Lớp 3,Toán,Học kỳ 2,11. Các số đến 100 000,So sánh,"Điền dấu thích hợp (<, >, =): 986 - 490 ___ 478 + 370",,<,986 - 490 = 496; 478 + 370 = 848. Nên dấu là <.
Lớp 3,Toán,Học kỳ 1,"6. Phép nhân, phép chia trong phạm vi 1 000",Đúng/Sai,"Phép tính 853 + 905 = 1758, đúng hay sai?",,Đúng,Phép tính chính xác là 853 + 905 = 1758.
Lớp 3,Toán,Học kỳ 1,"3. Làm quen với hình phẳng, hình khối",Chuỗi Quy luật,"5, 7, 9, ___, 13",,11,Quy luật: cộng thêm 2 vào số liền trước.
Lớp 3,Toán,Học kỳ 1,"3. Làm quen với hình phẳng, hình khối",Kéo thả,502 + 613 = ___,1115 | 1116 | 1114,1115,Kéo số 1115 vào chỗ trống.
Lớp 3,Toán,Học kỳ 2,13. Xem đồng hồ. Tháng - năm. Tiền Việt Nam,Điền khuyết,996 + ___ = 1608,,612,Số cần điền là 612 vì 996 + 612 = 1608.
Lớp 3,Toán,Học kỳ 2,"15. Làm quen với yếu tố Thống kê, Xác suất",So sánh,"Điền dấu thích hợp (<, >, =): 217 - 183 ___ 296 + 391",,<,217 - 183 = 34; 296 + 391 = 687. Nên dấu là <.
Lớp 3,Toán,Học kỳ 2,"9. Chu vi, diện tích một số hình phẳng",Chuỗi Quy luật,"7, 12, 17, ___, 27",,22,Quy luật: cộng thêm 5 vào số liền trước.
Lớp 3,Toán,Học kỳ 1,"6. Phép nhân, phép chia trong phạm vi 1 000",Trắc nghiệm,Kết quả của phép tính 427 + 617 là bao nhiêu?,1042 | 1044 | 1045 | 1054,1044,Ta có: 427 + 617 = 1044.
Lớp 3,Toán,Học kỳ 1,"4. Phép nhân, phép chia trong phạm vi 100",Đúng/Sai,"Phép tính 554 - 421 = 133, đúng hay sai?",,Đúng,Phép tính chính xác là 554 - 421 = 133.
Lớp 3,Toán,Học kỳ 2,11. Các số đến 100 000,So sánh,"Điền dấu thích hợp (<, >, =): 1145 + 1061 ___ 325 + 77",,>,1145 + 1061 = 2206; 325 + 77 = 402. Nên dấu là >.
Lớp 3,Toán,Học kỳ 2,"9. Chu vi, diện tích một số hình phẳng",Chuỗi Quy luật,"2, 6, 10, ___, 18",,14,Quy luật: cộng thêm 4 vào số liền trước.
Lớp 3,Toán,Học kỳ 1,"6. Phép nhân, phép chia trong phạm vi 1 000",Điền khuyết,449 - ___ = 210,,239,Số cần điền là 239 vì 449 - 239 = 210.
Lớp 3,Toán,Học kỳ 2,"15. Làm quen với yếu tố Thống kê, Xác suất",Trắc nghiệm,Kết quả của phép tính 1396 - 80 là bao nhiêu?,1314 | 1316 | 1317 | 1326,1316,Ta có: 1396 - 80 = 1316.
Lớp 3,Toán,Học kỳ 2,11. Các số đến 100 000,Kéo thả,850 + 783 = ___,1633 | 1634 | 1632,1633,Kéo số 1633 vào chỗ trống.
Lớp 3,Toán,Học kỳ 2,"12. Cộng, trừ trong phạm vi 100 000",Chuỗi Quy luật,"4, 6, 8, ___, 12",,10,Quy luật: cộng thêm 2 vào số liền trước.
Lớp 3,Toán,Học kỳ 1,1. Ôn tập và bổ sung,Đúng/Sai,"Phép tính 599 - 353 = 246, đúng hay sai?",,Đúng,Phép tính chính xác là 599 - 353 = 246.
Lớp 3,Toán,Học kỳ 2,"12. Cộng, trừ trong phạm vi 100 000",Trắc nghiệm,Kết quả của phép tính 676 + 854 là bao nhiêu?,1528 | 1530 | 1540 | 1533,1530,Ta có: 676 + 854 = 1530.
Lớp 3,Toán,Học kỳ 2,"14. Nhân, chia trong phạm vi 100 000",Điền khuyết,412 + ___ = 1383,,971,Số cần điền là 971 vì 412 + 971 = 1383.
Lớp 3,Toán,Học kỳ 1,"6. Phép nhân, phép chia trong phạm vi 1 000",Trắc nghiệm,Kết quả của phép tính 1399 + 139 là bao nhiêu?,1538 | 1548 | 1542 | 1535,1538,Ta có: 1399 + 139 = 1538.
Lớp 3,Toán,Học kỳ 2,"14. Nhân, chia trong phạm vi 100 000",Đúng/Sai,"Phép tính 1153 - 123 = 1031, đúng hay sai?",,Sai,Phép tính chính xác là 1153 - 123 = 1030.
Lớp 3,Toán,Học kỳ 1,"6. Phép nhân, phép chia trong phạm vi 1 000",Chuỗi Quy luật,"16, 20, 24, ___, 32",,28,Quy luật: cộng thêm 4 vào số liền trước.
Lớp 3,Toán,Học kỳ 1,"5. Một số đơn vị đo độ dài, khối lượng, dung tích, nhiệt độ",Trắc nghiệm,Kết quả của phép tính 314 + 491 là bao nhiêu?,808 | 802 | 805 | 815,805,Ta có: 314 + 491 = 805.
Lớp 3,Toán,Học kỳ 2,"9. Chu vi, diện tích một số hình phẳng",Đúng/Sai,"Phép tính 691 + 1907 = 2601, đúng hay sai?",,Sai,Phép tính chính xác là 691 + 1907 = 2598.
Lớp 3,Toán,Học kỳ 1,"6. Phép nhân, phép chia trong phạm vi 1 000",Trắc nghiệm,Kết quả của phép tính 359 + 368 là bao nhiêu?,737 | 722 | 729 | 727,727,Ta có: 359 + 368 = 727.
Lớp 3,Toán,Học kỳ 2,13. Xem đồng hồ. Tháng - năm. Tiền Việt Nam,Điền khuyết,693 + ___ = 1413,,720,Số cần điền là 720 vì 693 + 720 = 1413.
Lớp 3,Toán,Học kỳ 2,"14. Nhân, chia trong phạm vi 100 000",Đúng/Sai,"Phép tính 1252 - 1194 = 59, đúng hay sai?",,Sai,Phép tính chính xác là 1252 - 1194 = 58.
Lớp 3,Toán,Học kỳ 2,16. Ôn tập cuối năm,Trắc nghiệm,Kết quả của phép tính 952 - 355 là bao nhiêu?,596 | 597 | 598 | 607,597,Ta có: 952 - 355 = 597.
Lớp 3,Toán,Học kỳ 1,"4. Phép nhân, phép chia trong phạm vi 100",Đúng/Sai,"Phép tính 1000 - 373 = 627, đúng hay sai?",,Đúng,Phép tính chính xác là 1000 - 373 = 627.
Lớp 3,Toán,Học kỳ 2,11. Các số đến 100 000,Đúng/Sai,"Phép tính 468 + 848 = 1320, đúng hay sai?",,Sai,Phép tính chính xác là 468 + 848 = 1316.
Lớp 3,Toán,Học kỳ 2,"14. Nhân, chia trong phạm vi 100 000",Chuỗi Quy luật,"1, 3, 5, ___, 9",,7,Quy luật: cộng thêm 2 vào số liền trước.
Lớp 3,Toán,Học kỳ 1,"5. Một số đơn vị đo độ dài, khối lượng, dung tích, nhiệt độ",Chuỗi Quy luật,"3, 6, 9, ___, 15",,12,Quy luật: cộng thêm 3 vào số liền trước.
Lớp 3,Toán,Học kỳ 1,1. Ôn tập và bổ sung,Kéo thả,1304 - 1009 = ___,295 | 296 | 294,295,Kéo số 295 vào chỗ trống.
Lớp 3,Toán,Học kỳ 1,1. Ôn tập và bổ sung,Trắc nghiệm,Kết quả của phép tính 996 + 1136 là bao nhiêu?,2129 | 2132 | 2142 | 2135,2132,Ta có: 996 + 1136 = 2132.
Lớp 3,Toán,Học kỳ 2,"12. Cộng, trừ trong phạm vi 100 000",Chuỗi Quy luật,"5, 8, 11, ___, 17",,14,Quy luật: cộng thêm 3 vào số liền trước.
Lớp 3,Toán,Học kỳ 2,13. Xem đồng hồ. Tháng - năm. Tiền Việt Nam,Chuỗi Quy luật,"16, 19, 22, ___, 28",,25,Quy luật: cộng thêm 3 vào số liền trước.
Lớp 3,Toán,Học kỳ 2,"10. Cộng, trừ, nhân, chia trong phạm vi 10 000",Kéo thả,351 + 847 = ___,1198 | 1199 | 1197,1198,Kéo số 1198 vào chỗ trống.
Lớp 3,Toán,Học kỳ 1,"5. Một số đơn vị đo độ dài, khối lượng, dung tích, nhiệt độ",Điền khuyết,713 - ___ = 610,,103,Số cần điền là 103 vì 713 - 103 = 610.
Lớp 3,Toán,Học kỳ 2,11. Các số đến 100 000,Chuỗi Quy luật,"17, 22, 27, ___, 37",,32,Quy luật: cộng thêm 5 vào số liền trước.
Lớp 3,Toán,Học kỳ 2,"12. Cộng, trừ trong phạm vi 100 000",Điền khuyết,796 - ___ = 688,,108,Số cần điền là 108 vì 796 - 108 = 688.
Lớp 3,Toán,Học kỳ 2,"14. Nhân, chia trong phạm vi 100 000",Đúng/Sai,"Phép tính 1363 - 50 = 1318, đúng hay sai?",,Sai,Phép tính chính xác là 1363 - 50 = 1313.
Lớp 3,Toán,Học kỳ 1,"6. Phép nhân, phép chia trong phạm vi 1 000",Chuỗi Quy luật,"2, 7, 12, ___, 22",,17,Quy luật: cộng thêm 5 vào số liền trước.
Lớp 3,Toán,Học kỳ 2,"9. Chu vi, diện tích một số hình phẳng",Điền khuyết,323 + ___ = 876,,553,Số cần điền là 553 vì 323 + 553 = 876.
Lớp 3,Toán,Học kỳ 2,"15. Làm quen với yếu tố Thống kê, Xác suất",Kéo thả,956 - 251 = ___,705 | 706 | 704,705,Kéo số 705 vào chỗ trống.
Lớp 3,Toán,Học kỳ 1,"6. Phép nhân, phép chia trong phạm vi 1 000",Chuỗi Quy luật,"17, 22, 27, ___, 37",,32,Quy luật: cộng thêm 5 vào số liền trước.
Lớp 3,Toán,Học kỳ 1,7. Ôn tập Học kì 1,Chuỗi Quy luật,"2, 7, 12, ___, 22",,17,Quy luật: cộng thêm 5 vào số liền trước.
Lớp 3,Toán,Học kỳ 2,13. Xem đồng hồ. Tháng - năm. Tiền Việt Nam,Chuỗi Quy luật,"15, 20, 25, ___, 35",,30,Quy luật: cộng thêm 5 vào số liền trước.
Lớp 3,Toán,Học kỳ 2,"12. Cộng, trừ trong phạm vi 100 000",So sánh,"Điền dấu thích hợp (<, >, =): 722 - 286 ___ 407 + 920",,<,722 - 286 = 436; 407 + 920 = 1327. Nên dấu là <.
Lớp 3,Toán,Học kỳ 2,11. Các số đến 100 000,Chuỗi Quy luật,"10, 15, 20, ___, 30",,25,Quy luật: cộng thêm 5 vào số liền trước.
Lớp 3,Toán,Học kỳ 2,"14. Nhân, chia trong phạm vi 100 000",Trắc nghiệm,Kết quả của phép tính 378 - 268 là bao nhiêu?,120 | 109 | 110 | 111,110,Ta có: 378 - 268 = 110.
Lớp 3,Toán,Học kỳ 1,7. Ôn tập Học kì 1,Trắc nghiệm,Kết quả của phép tính 1667 - 192 là bao nhiêu?,1474 | 1475 | 1476 | 1485,1475,Ta có: 1667 - 192 = 1475.
Lớp 3,Toán,Học kỳ 2,16. Ôn tập cuối năm,Trắc nghiệm,Kết quả của phép tính 402 + 758 là bao nhiêu?,1160 | 1170 | 1155 | 1165,1160,Ta có: 402 + 758 = 1160.
Lớp 3,Toán,Học kỳ 1,"2. Bảng nhân, bảng chia",So sánh,"Điền dấu thích hợp (<, >, =): 1332 - 1111 ___ 71 + 1705",,<,1332 - 1111 = 221; 71 + 1705 = 1776. Nên dấu là <.
Lớp 3,Toán,Học kỳ 1,"2. Bảng nhân, bảng chia",Đúng/Sai,"Phép tính 348 + 504 = 857, đúng hay sai?",,Sai,Phép tính chính xác là 348 + 504 = 852.
Lớp 3,Toán,Học kỳ 2,"10. Cộng, trừ, nhân, chia trong phạm vi 10 000",Điền khuyết,1566 + ___ = 3500,,1934,Số cần điền là 1934 vì 1566 + 1934 = 3500.
Lớp 3,Toán,Học kỳ 2,8. Các số đến 10 000,So sánh,"Điền dấu thích hợp (<, >, =): 113 + 363 ___ 559 + 883",,<,113 + 363 = 476; 559 + 883 = 1442. Nên dấu là <.
Lớp 3,Toán,Học kỳ 1,7. Ôn tập Học kì 1,Đúng/Sai,"Phép tính 762 - 79 = 683, đúng hay sai?",,Đúng,Phép tính chính xác là 762 - 79 = 683.
Lớp 3,Toán,Học kỳ 1,"4. Phép nhân, phép chia trong phạm vi 100",Trắc nghiệm,Kết quả của phép tính 351 - 249 là bao nhiêu?,112 | 105 | 100 | 102,102,Ta có: 351 - 249 = 102.
Lớp 3,Toán,Học kỳ 1,"6. Phép nhân, phép chia trong phạm vi 1 000",Trắc nghiệm,Kết quả của phép tính 797 - 624 là bao nhiêu?,175 | 169 | 173 | 183,173,Ta có: 797 - 624 = 173.
Lớp 3,Toán,Học kỳ 2,"10. Cộng, trừ, nhân, chia trong phạm vi 10 000",Điền khuyết,131 + ___ = 534,,403,Số cần điền là 403 vì 131 + 403 = 534.
Lớp 3,Toán,Học kỳ 2,11. Các số đến 100 000,Kéo thả,612 + 606 = ___,1218 | 1219 | 1217,1218,Kéo số 1218 vào chỗ trống.
Lớp 3,Toán,Học kỳ 1,"6. Phép nhân, phép chia trong phạm vi 1 000",So sánh,"Điền dấu thích hợp (<, >, =): 19 + 613 ___ 923 + 322",,<,19 + 613 = 632; 923 + 322 = 1245. Nên dấu là <.
Lớp 3,Toán,Học kỳ 2,16. Ôn tập cuối năm,Đúng/Sai,"Phép tính 624 + 117 = 741, đúng hay sai?",,Đúng,Phép tính chính xác là 624 + 117 = 741.
Lớp 3,Toán,Học kỳ 2,16. Ôn tập cuối năm,So sánh,"Điền dấu thích hợp (<, >, =): 372 - 28 ___ 407 + 316",,<,372 - 28 = 344; 407 + 316 = 723. Nên dấu là <.
Lớp 3,Toán,Học kỳ 1,"5. Một số đơn vị đo độ dài, khối lượng, dung tích, nhiệt độ",Đúng/Sai,"Phép tính 596 + 484 = 1082, đúng hay sai?",,Sai,Phép tính chính xác là 596 + 484 = 1080.
Lớp 3,Toán,Học kỳ 2,16. Ôn tập cuối năm,Trắc nghiệm,Kết quả của phép tính 568 - 138 là bao nhiêu?,440 | 429 | 430 | 431,430,Ta có: 568 - 138 = 430.
Lớp 3,Toán,Học kỳ 1,"2. Bảng nhân, bảng chia",Trắc nghiệm,Kết quả của phép tính 280 - 184 là bao nhiêu?,96 | 106 | 99 | 93,96,Ta có: 280 - 184 = 96.
Lớp 3,Toán,Học kỳ 2,"9. Chu vi, diện tích một số hình phẳng",Chuỗi Quy luật,"5, 9, 13, ___, 21",,17,Quy luật: cộng thêm 4 vào số liền trước.
Lớp 3,Toán,Học kỳ 2,"12. Cộng, trừ trong phạm vi 100 000",Kéo thả,537 + 993 = ___,1530 | 1531 | 1529,1530,Kéo số 1530 vào chỗ trống.
Lớp 3,Toán,Học kỳ 2,"14. Nhân, chia trong phạm vi 100 000",Chuỗi Quy luật,"17, 19, 21, ___, 25",,23,Quy luật: cộng thêm 2 vào số liền trước.
Lớp 3,Toán,Học kỳ 2,"10. Cộng, trừ, nhân, chia trong phạm vi 10 000",Trắc nghiệm,Kết quả của phép tính 832 - 784 là bao nhiêu?,48 | 58 | 44 | 52,48,Ta có: 832 - 784 = 48.
Lớp 3,Toán,Học kỳ 2,"14. Nhân, chia trong phạm vi 100 000",Điền khuyết,269 + ___ = 570,,301,Số cần điền là 301 vì 269 + 301 = 570.
Lớp 3,Toán,Học kỳ 2,11. Các số đến 100 000,Điền khuyết,996 - ___ = 373,,623,Số cần điền là 623 vì 996 - 623 = 373.
Lớp 3,Toán,Học kỳ 2,"12. Cộng, trừ trong phạm vi 100 000",Điền khuyết,31 + ___ = 877,,846,Số cần điền là 846 vì 31 + 846 = 877.
Lớp 3,Toán,Học kỳ 1,"4. Phép nhân, phép chia trong phạm vi 100",Điền khuyết,959 - ___ = 859,,100,Số cần điền là 100 vì 959 - 100 = 859.
Lớp 3,Toán,Học kỳ 1,1. Ôn tập và bổ sung,Kéo thả,912 + 445 = ___,1357 | 1358 | 1356,1357,Kéo số 1357 vào chỗ trống.
Lớp 3,Toán,Học kỳ 1,"2. Bảng nhân, bảng chia",Đúng/Sai,"Phép tính 612 - 328 = 285, đúng hay sai?",,Sai,Phép tính chính xác là 612 - 328 = 284.
Lớp 3,Toán,Học kỳ 1,"6. Phép nhân, phép chia trong phạm vi 1 000",Kéo thả,402 - 128 = ___,274 | 275 | 273,274,Kéo số 274 vào chỗ trống.
Lớp 3,Toán,Học kỳ 2,11. Các số đến 100 000,Kéo thả,919 - 215 = ___,704 | 705 | 703,704,Kéo số 704 vào chỗ trống.
Lớp 3,Toán,Học kỳ 2,"9. Chu vi, diện tích một số hình phẳng",Kéo thả,1062 + 1929 = ___,2991 | 2992 | 2990,2991,Kéo số 2991 vào chỗ trống.
Lớp 3,Toán,Học kỳ 2,16. Ôn tập cuối năm,So sánh,"Điền dấu thích hợp (<, >, =): 786 + 688 ___ 2 + 51",,>,786 + 688 = 1474; 2 + 51 = 53. Nên dấu là >.
Lớp 3,Toán,Học kỳ 2,16. Ôn tập cuối năm,Trắc nghiệm,Kết quả của phép tính 677 - 381 là bao nhiêu?,296 | 306 | 292 | 300,296,Ta có: 677 - 381 = 296.
Lớp 3,Toán,Học kỳ 1,7. Ôn tập Học kì 1,Trắc nghiệm,Kết quả của phép tính 763 + 546 là bao nhiêu?,1304 | 1311 | 1309 | 1319,1309,Ta có: 763 + 546 = 1309.
Lớp 3,Toán,Học kỳ 1,"5. Một số đơn vị đo độ dài, khối lượng, dung tích, nhiệt độ",Trắc nghiệm,Kết quả của phép tính 808 + 806 là bao nhiêu?,1624 | 1618 | 1613 | 1614,1614,Ta có: 808 + 806 = 1614.
Lớp 3,Toán,Học kỳ 2,13. Xem đồng hồ. Tháng - năm. Tiền Việt Nam,Trắc nghiệm,Kết quả của phép tính 294 - 190 là bao nhiêu?,104 | 107 | 114 | 99,104,Ta có: 294 - 190 = 104.
Lớp 3,Toán,Học kỳ 2,13. Xem đồng hồ. Tháng - năm. Tiền Việt Nam,Điền khuyết,661 + ___ = 1335,,674,Số cần điền là 674 vì 661 + 674 = 1335.
Lớp 3,Toán,Học kỳ 2,"12. Cộng, trừ trong phạm vi 100 000",Trắc nghiệm,Kết quả của phép tính 1224 - 518 là bao nhiêu?,705 | 706 | 716 | 709,706,Ta có: 1224 - 518 = 706.
Lớp 3,Toán,Học kỳ 2,13. Xem đồng hồ. Tháng - năm. Tiền Việt Nam,Trắc nghiệm,Kết quả của phép tính 461 + 1803 là bao nhiêu?,2264 | 2265 | 2274 | 2261,2264,Ta có: 461 + 1803 = 2264.
Lớp 3,Toán,Học kỳ 1,7. Ôn tập Học kì 1,So sánh,"Điền dấu thích hợp (<, >, =): 1083 + 952 ___ 217 + 957",,>,1083 + 952 = 2035; 217 + 957 = 1174. Nên dấu là >.
Lớp 3,Toán,Học kỳ 1,"5. Một số đơn vị đo độ dài, khối lượng, dung tích, nhiệt độ",Chuỗi Quy luật,"2, 4, 6, ___, 10",,8,Quy luật: cộng thêm 2 vào số liền trước.
Lớp 3,Toán,Học kỳ 2,"12. Cộng, trừ trong phạm vi 100 000",Trắc nghiệm,Kết quả của phép tính 1612 - 202 là bao nhiêu?,1410 | 1405 | 1420 | 1413,1410,Ta có: 1612 - 202 = 1410.
Lớp 3,Toán,Học kỳ 1,"4. Phép nhân, phép chia trong phạm vi 100",Chuỗi Quy luật,"6, 9, 12, ___, 18",,15,Quy luật: cộng thêm 3 vào số liền trước.
Lớp 3,Toán,Học kỳ 2,"14. Nhân, chia trong phạm vi 100 000",Đúng/Sai,"Phép tính 91 + 982 = 1077, đúng hay sai?",,Sai,Phép tính chính xác là 91 + 982 = 1073.
Lớp 3,Toán,Học kỳ 2,11. Các số đến 100 000,So sánh,"Điền dấu thích hợp (<, >, =): 1714 - 977 ___ 1641 + 1628",,<,1714 - 977 = 737; 1641 + 1628 = 3269. Nên dấu là <.
Lớp 3,Toán,Học kỳ 2,"9. Chu vi, diện tích một số hình phẳng",Điền khuyết,1904 - ___ = 984,,920,Số cần điền là 920 vì 1904 - 920 = 984.
