Cấp lớp,Môn học,Học kỳ,Chủ đề,Loại câu hỏi,Câu hỏi,Lựa chọn,Đáp án đúng,Lời giải chi tiết
Lớp 5,Toán,Học kỳ 1,6. Ôn tập Học kỳ 1,So sánh,"Điền dấu thích hợp (<, >, =): 67310 - 5105 ___ 78446 + 32389",,<,67310 - 5105 = 62205; 78446 + 32389 = 110835. Nên dấu là <.
Lớp 5,Toán,Học kỳ 1,6. Ôn tập Học kỳ 1,Kéo thả,184566 - 120978 = ___,63588 | 63589 | 63587,63588,Kéo số 63588 vào chỗ trống.
Lớp 5,Toán,Học kỳ 2,9. Diện tích và Thể tích của một số hình khối,Chuỗi Quy luật,"1, 4, 7, ___, 13",,10,Quy luật: cộng thêm 3 vào số liền trước.
Lớp 5,Toán,Học kỳ 2,"10. Số đo Thời gian, Vận tốc. Các bài toán liên quan đến Chuyển động đều",Trắc nghiệm,Kết quả của phép tính 89648 - 84939 là bao nhiêu?,4704 | 4709 | 4710 | 4719,4709,Ta có: 89648 - 84939 = 4709.
Lớp 5,Toán,Học kỳ 1,2. Số thập phân,Trắc nghiệm,Kết quả của phép tính 91860 + 53727 là bao nhiêu?,145592 | 145587 | 145597 | 145583,145587,Ta có: 91860 + 53727 = 145587.
Lớp 5,Toán,Học kỳ 1,1. Ôn tập và bổ sung,Đúng/Sai,"Phép tính 140410 + 52775 = 193185, đúng hay sai?",,Đúng,Phép tính chính xác là 140410 + 52775 = 193185.
Lớp 5,Toán,Học kỳ 1,4. Các phép tính với số thập phân,Chuỗi Quy luật,"6, 8, 10, ___, 14",,12,Quy luật: cộng thêm 2 vào số liền trước.
Lớp 5,Toán,Học kỳ 1,3. Một số đơn vị đo diện tích,Chuỗi Quy luật,"17, 21, 25, ___, 33",,29,Quy luật: cộng thêm 4 vào số liền trước.
Lớp 5,Toán,Học kỳ 2,9. Diện tích và Thể tích của một số hình khối,Trắc nghiệm,Kết quả của phép tính 165999 - 92624 là bao nhiêu?,73385 | 73377 | 73374 | 73375,73375,Ta có: 165999 - 92624 = 73375.
Lớp 5,Toán,Học kỳ 2,11. Một số yếu tố Thống kê và Xác suất,Đúng/Sai,"Phép tính 16442 + 74662 = 91107, đúng hay sai?",,Sai,Phép tính chính xác là 16442 + 74662 = 91104.
Lớp 5,Toán,Học kỳ 2,11. Một số yếu tố Thống kê và Xác suất,Đúng/Sai,"Phép tính 70740 + 147609 = 218349, đúng hay sai?",,Đúng,Phép tính chính xác là 70740 + 147609 = 218349.
Lớp 5,Toán,Học kỳ 1,5. Một số hình phẳng. Chu vi và Diện tích,So sánh,"Điền dấu thích hợp (<, >, =): 141996 + 37802 ___ 158560 + 150037",,<,141996 + 37802 = 179798; 158560 + 150037 = 308597. Nên dấu là <.
Lớp 5,Toán,Học kỳ 2,"8. Thể tích, đơn vị đo Thể tích",Trắc nghiệm,Kết quả của phép tính 175148 + 121345 là bao nhiêu?,296498 | 296491 | 296493 | 296503,296493,Ta có: 175148 + 121345 = 296493.
Lớp 5,Toán,Học kỳ 2,"10. Số đo Thời gian, Vận tốc. Các bài toán liên quan đến Chuyển động đều",So sánh,"Điền dấu thích hợp (<, >, =): 15451 + 132807 ___ 176184 + 140288",,<,15451 + 132807 = 148258; 176184 + 140288 = 316472. Nên dấu là <.
Lớp 5,Toán,Học kỳ 2,11. Một số yếu tố Thống kê và Xác suất,Trắc nghiệm,Kết quả của phép tính 4760 + 131341 là bao nhiêu?,136104 | 136097 | 136101 | 136111,136101,Ta có: 4760 + 131341 = 136101.
Lớp 5,Toán,Học kỳ 1,4. Các phép tính với số thập phân,Trắc nghiệm,Kết quả của phép tính 96752 + 36654 là bao nhiêu?,133416 | 133409 | 133401 | 133406,133406,Ta có: 96752 + 36654 = 133406.
Lớp 5,Toán,Học kỳ 2,7. Tỉ số và các Bài toán liên quan,Điền khuyết,172328 + ___ = 343848,,171520,Số cần điền là 171520 vì 172328 + 171520 = 343848.
Lớp 5,Toán,Học kỳ 2,"10. Số đo Thời gian, Vận tốc. Các bài toán liên quan đến Chuyển động đều",Đúng/Sai,"Phép tính 110779 - 78393 = 32386, đúng hay sai?",,Đúng,Phép tính chính xác là 110779 - 78393 = 32386.
Lớp 5,Toán,Học kỳ 2,7. Tỉ số và các Bài toán liên quan,Chuỗi Quy luật,"14, 17, 20, ___, 26",,23,Quy luật: cộng thêm 3 vào số liền trước.
Lớp 5,Toán,Học kỳ 1,5. Một số hình phẳng. Chu vi và Diện tích,Đúng/Sai,"Phép tính 69204 - 51701 = 17503, đúng hay sai?",,Đúng,Phép tính chính xác là 69204 - 51701 = 17503.
Lớp 5,Toán,Học kỳ 1,2. Số thập phân,Trắc nghiệm,Kết quả của phép tính 156558 - 84939 là bao nhiêu?,71618 | 71619 | 71629 | 71623,71619,Ta có: 156558 - 84939 = 71619.
Lớp 5,Toán,Học kỳ 2,7. Tỉ số và các Bài toán liên quan,Đúng/Sai,"Phép tính 87381 + 94304 = 181685, đúng hay sai?",,Đúng,Phép tính chính xác là 87381 + 94304 = 181685.
Lớp 5,Toán,Học kỳ 2,11. Một số yếu tố Thống kê và Xác suất,Điền khuyết,133335 - ___ = 43044,,90291,Số cần điền là 90291 vì 133335 - 90291 = 43044.
Lớp 5,Toán,Học kỳ 2,12. Ôn tập cuối năm,Điền khuyết,59098 - ___ = 19453,,39645,Số cần điền là 39645 vì 59098 - 39645 = 19453.
Lớp 5,Toán,Học kỳ 1,6. Ôn tập Học kỳ 1,So sánh,"Điền dấu thích hợp (<, >, =): 34208 + 39251 ___ 30440 + 91238",,<,34208 + 39251 = 73459; 30440 + 91238 = 121678. Nên dấu là <.
Lớp 5,Toán,Học kỳ 1,4. Các phép tính với số thập phân,Chuỗi Quy luật,"10, 12, 14, ___, 18",,16,Quy luật: cộng thêm 2 vào số liền trước.
Lớp 5,Toán,Học kỳ 2,12. Ôn tập cuối năm,Trắc nghiệm,Kết quả của phép tính 20972 + 42863 là bao nhiêu?,63834 | 63835 | 63836 | 63845,63835,Ta có: 20972 + 42863 = 63835.
Lớp 5,Toán,Học kỳ 1,6. Ôn tập Học kỳ 1,Kéo thả,55089 + 45389 = ___,100478 | 100479 | 100477,100478,Kéo số 100478 vào chỗ trống.
Lớp 5,Toán,Học kỳ 1,1. Ôn tập và bổ sung,Đúng/Sai,"Phép tính 199028 - 31116 = 167912, đúng hay sai?",,Đúng,Phép tính chính xác là 199028 - 31116 = 167912.
Lớp 5,Toán,Học kỳ 2,9. Diện tích và Thể tích của một số hình khối,Chuỗi Quy luật,"4, 8, 12, ___, 20",,16,Quy luật: cộng thêm 4 vào số liền trước.
Lớp 5,Toán,Học kỳ 2,7. Tỉ số và các Bài toán liên quan,Kéo thả,10294 + 79433 = ___,89727 | 89728 | 89726,89727,Kéo số 89727 vào chỗ trống.
Lớp 5,Toán,Học kỳ 2,7. Tỉ số và các Bài toán liên quan,So sánh,"Điền dấu thích hợp (<, >, =): 75861 + 46420 ___ 69102 + 6906",,>,75861 + 46420 = 122281; 69102 + 6906 = 76008. Nên dấu là >.
Lớp 5,Toán,Học kỳ 1,4. Các phép tính với số thập phân,Chuỗi Quy luật,"11, 14, 17, ___, 23",,20,Quy luật: cộng thêm 3 vào số liền trước.
Lớp 5,Toán,Học kỳ 2,11. Một số yếu tố Thống kê và Xác suất,Chuỗi Quy luật,"5, 7, 9, ___, 13",,11,Quy luật: cộng thêm 2 vào số liền trước.
Lớp 5,Toán,Học kỳ 1,5. Một số hình phẳng. Chu vi và Diện tích,Điền khuyết,18631 + ___ = 56010,,37379,Số cần điền là 37379 vì 18631 + 37379 = 56010.
Lớp 5,Toán,Học kỳ 1,5. Một số hình phẳng. Chu vi và Diện tích,Trắc nghiệm,Kết quả của phép tính 94869 - 9806 là bao nhiêu?,85073 | 85065 | 85062 | 85063,85063,Ta có: 94869 - 9806 = 85063.
Lớp 5,Toán,Học kỳ 2,"10. Số đo Thời gian, Vận tốc. Các bài toán liên quan đến Chuyển động đều",Đúng/Sai,"Phép tính 68382 - 37432 = 30950, đúng hay sai?",,Đúng,Phép tính chính xác là 68382 - 37432 = 30950.
Lớp 5,Toán,Học kỳ 2,"10. Số đo Thời gian, Vận tốc. Các bài toán liên quan đến Chuyển động đều",Đúng/Sai,"Phép tính 70518 - 1578 = 68940, đúng hay sai?",,Đúng,Phép tính chính xác là 70518 - 1578 = 68940.
Lớp 5,Toán,Học kỳ 2,"8. Thể tích, đơn vị đo Thể tích",So sánh,"Điền dấu thích hợp (<, >, =): 31880 + 43992 ___ 400 + 43023",,>,31880 + 43992 = 75872; 400 + 43023 = 43423. Nên dấu là >.
Lớp 5,Toán,Học kỳ 2,"8. Thể tích, đơn vị đo Thể tích",Chuỗi Quy luật,"15, 18, 21, ___, 27",,24,Quy luật: cộng thêm 3 vào số liền trước.
Lớp 5,Toán,Học kỳ 2,7. Tỉ số và các Bài toán liên quan,Đúng/Sai,"Phép tính 55042 + 13841 = 68883, đúng hay sai?",,Đúng,Phép tính chính xác là 55042 + 13841 = 68883.
Lớp 5,Toán,Học kỳ 2,12. Ôn tập cuối năm,Kéo thả,22171 + 191227 = ___,213398 | 213399 | 213397,213398,Kéo số 213398 vào chỗ trống.
Lớp 5,Toán,Học kỳ 2,"8. Thể tích, đơn vị đo Thể tích",Đúng/Sai,"Phép tính 1128 + 54767 = 55895, đúng hay sai?",,Đúng,Phép tính chính xác là 1128 + 54767 = 55895.
Lớp 5,Toán,Học kỳ 1,6. Ôn tập Học kỳ 1,Kéo thả,155982 + 11152 = ___,167134 | 167135 | 167133,167134,Kéo số 167134 vào chỗ trống.
Lớp 5,Toán,Học kỳ 1,2. Số thập phân,Trắc nghiệm,Kết quả của phép tính 45687 + 172833 là bao nhiêu?,218520 | 218521 | 218530 | 218518,218520,Ta có: 45687 + 172833 = 218520.
Lớp 5,Toán,Học kỳ 2,9. Diện tích và Thể tích của một số hình khối,Đúng/Sai,"Phép tính 145997 + 34053 = 180050, đúng hay sai?",,Đúng,Phép tính chính xác là 145997 + 34053 = 180050.
Lớp 5,Toán,Học kỳ 1,1. Ôn tập và bổ sung,Kéo thả,83713 - 37745 = ___,45968 | 45969 | 45967,45968,Kéo số 45968 vào chỗ trống.
Lớp 5,Toán,Học kỳ 1,5. Một số hình phẳng. Chu vi và Diện tích,Chuỗi Quy luật,"20, 25, 30, ___, 40",,35,Quy luật: cộng thêm 5 vào số liền trước.
Lớp 5,Toán,Học kỳ 2,11. Một số yếu tố Thống kê và Xác suất,Điền khuyết,190177 - ___ = 68662,,121515,Số cần điền là 121515 vì 190177 - 121515 = 68662.
Lớp 5,Toán,Học kỳ 1,5. Một số hình phẳng. Chu vi và Diện tích,Trắc nghiệm,Kết quả của phép tính 13145 + 80517 là bao nhiêu?,93672 | 93667 | 93660 | 93662,93662,Ta có: 13145 + 80517 = 93662.
Lớp 5,Toán,Học kỳ 2,11. Một số yếu tố Thống kê và Xác suất,Chuỗi Quy luật,"17, 19, 21, ___, 25",,23,Quy luật: cộng thêm 2 vào số liền trước.
Lớp 5,Toán,Học kỳ 1,1. Ôn tập và bổ sung,Đúng/Sai,"Phép tính 80063 + 33204 = 113269, đúng hay sai?",,Sai,Phép tính chính xác là 80063 + 33204 = 113267.
Lớp 5,Toán,Học kỳ 1,2. Số thập phân,Đúng/Sai,"Phép tính 82403 - 63384 = 19023, đúng hay sai?",,Sai,Phép tính chính xác là 82403 - 63384 = 19019.
Lớp 5,Toán,Học kỳ 2,"10. Số đo Thời gian, Vận tốc. Các bài toán liên quan đến Chuyển động đều",Điền khuyết,151599 - ___ = 12634,,138965,Số cần điền là 138965 vì 151599 - 138965 = 12634.
Lớp 5,Toán,Học kỳ 2,11. Một số yếu tố Thống kê và Xác suất,Chuỗi Quy luật,"8, 10, 12, ___, 16",,14,Quy luật: cộng thêm 2 vào số liền trước.
Lớp 5,Toán,Học kỳ 1,5. Một số hình phẳng. Chu vi và Diện tích,Kéo thả,152167 - 141803 = ___,10364 | 10365 | 10363,10364,Kéo số 10364 vào chỗ trống.
Lớp 5,Toán,Học kỳ 2,"10. Số đo Thời gian, Vận tốc. Các bài toán liên quan đến Chuyển động đều",So sánh,"Điền dấu thích hợp (<, >, =): 84797 + 106960 ___ 144886 + 105400",,<,84797 + 106960 = 191757; 144886 + 105400 = 250286. Nên dấu là <.
Lớp 5,Toán,Học kỳ 1,6. Ôn tập Học kỳ 1,Điền khuyết,199428 - ___ = 115733,,83695,Số cần điền là 83695 vì 199428 - 83695 = 115733.
Lớp 5,Toán,Học kỳ 1,3. Một số đơn vị đo diện tích,Đúng/Sai,"Phép tính 71470 + 117220 = 188690, đúng hay sai?",,Đúng,Phép tính chính xác là 71470 + 117220 = 188690.
Lớp 5,Toán,Học kỳ 1,5. Một số hình phẳng. Chu vi và Diện tích,Kéo thả,80427 + 2762 = ___,83189 | 83190 | 83188,83189,Kéo số 83189 vào chỗ trống.
Lớp 5,Toán,Học kỳ 1,3. Một số đơn vị đo diện tích,Điền khuyết,28927 + ___ = 118754,,89827,Số cần điền là 89827 vì 28927 + 89827 = 118754.
Lớp 5,Toán,Học kỳ 2,11. Một số yếu tố Thống kê và Xác suất,So sánh,"Điền dấu thích hợp (<, >, =): 30224 + 84895 ___ 8505 + 58669",,>,30224 + 84895 = 115119; 8505 + 58669 = 67174. Nên dấu là >.
Lớp 5,Toán,Học kỳ 1,2. Số thập phân,Đúng/Sai,"Phép tính 47653 + 32607 = 80261, đúng hay sai?",,Sai,Phép tính chính xác là 47653 + 32607 = 80260.
Lớp 5,Toán,Học kỳ 1,1. Ôn tập và bổ sung,Điền khuyết,85509 - ___ = 62129,,23380,Số cần điền là 23380 vì 85509 - 23380 = 62129.
Lớp 5,Toán,Học kỳ 2,7. Tỉ số và các Bài toán liên quan,Điền khuyết,81354 + ___ = 173936,,92582,Số cần điền là 92582 vì 81354 + 92582 = 173936.
Lớp 5,Toán,Học kỳ 1,1. Ôn tập và bổ sung,So sánh,"Điền dấu thích hợp (<, >, =): 188823 - 50754 ___ 105895 + 75656",,<,188823 - 50754 = 138069; 105895 + 75656 = 181551. Nên dấu là <.
Lớp 5,Toán,Học kỳ 1,4. Các phép tính với số thập phân,Đúng/Sai,"Phép tính 74423 + 144316 = 218743, đúng hay sai?",,Sai,Phép tính chính xác là 74423 + 144316 = 218739.
Lớp 5,Toán,Học kỳ 1,3. Một số đơn vị đo diện tích,Kéo thả,138556 + 99434 = ___,237990 | 237991 | 237989,237990,Kéo số 237990 vào chỗ trống.
Lớp 5,Toán,Học kỳ 1,6. Ôn tập Học kỳ 1,Đúng/Sai,"Phép tính 2985 + 171511 = 174496, đúng hay sai?",,Đúng,Phép tính chính xác là 2985 + 171511 = 174496.
Lớp 5,Toán,Học kỳ 2,"10. Số đo Thời gian, Vận tốc. Các bài toán liên quan đến Chuyển động đều",Điền khuyết,93952 - ___ = 91185,,2767,Số cần điền là 2767 vì 93952 - 2767 = 91185.
Lớp 5,Toán,Học kỳ 1,5. Một số hình phẳng. Chu vi và Diện tích,Kéo thả,52622 + 90205 = ___,142827 | 142828 | 142826,142827,Kéo số 142827 vào chỗ trống.
Lớp 5,Toán,Học kỳ 1,4. Các phép tính với số thập phân,Điền khuyết,94332 - ___ = 44845,,49487,Số cần điền là 49487 vì 94332 - 49487 = 44845.
Lớp 5,Toán,Học kỳ 2,11. Một số yếu tố Thống kê và Xác suất,Điền khuyết,81233 - ___ = 68494,,12739,Số cần điền là 12739 vì 81233 - 12739 = 68494.
Lớp 5,Toán,Học kỳ 2,11. Một số yếu tố Thống kê và Xác suất,Kéo thả,79724 - 77732 = ___,1992 | 1993 | 1991,1992,Kéo số 1992 vào chỗ trống.
Lớp 5,Toán,Học kỳ 2,"8. Thể tích, đơn vị đo Thể tích",Điền khuyết,95981 - ___ = 43355,,52626,Số cần điền là 52626 vì 95981 - 52626 = 43355.
Lớp 5,Toán,Học kỳ 1,6. Ôn tập Học kỳ 1,Đúng/Sai,"Phép tính 86331 - 4232 = 82099, đúng hay sai?",,Đúng,Phép tính chính xác là 86331 - 4232 = 82099.
Lớp 5,Toán,Học kỳ 2,7. Tỉ số và các Bài toán liên quan,Điền khuyết,89473 + ___ = 164667,,75194,Số cần điền là 75194 vì 89473 + 75194 = 164667.
Lớp 5,Toán,Học kỳ 2,11. Một số yếu tố Thống kê và Xác suất,Kéo thả,45030 - 27649 = ___,17381 | 17382 | 17380,17381,Kéo số 17381 vào chỗ trống.
Lớp 5,Toán,Học kỳ 2,"8. Thể tích, đơn vị đo Thể tích",Kéo thả,53466 - 52770 = ___,696 | 697 | 695,696,Kéo số 696 vào chỗ trống.
Lớp 5,Toán,Học kỳ 1,5. Một số hình phẳng. Chu vi và Diện tích,Chuỗi Quy luật,"13, 17, 21, ___, 29",,25,Quy luật: cộng thêm 4 vào số liền trước.
Lớp 5,Toán,Học kỳ 2,9. Diện tích và Thể tích của một số hình khối,So sánh,"Điền dấu thích hợp (<, >, =): 150875 - 118959 ___ 4885 + 134070",,<,150875 - 118959 = 31916; 4885 + 134070 = 138955. Nên dấu là <.
Lớp 5,Toán,Học kỳ 2,12. Ôn tập cuối năm,So sánh,"Điền dấu thích hợp (<, >, =): 91186 - 51799 ___ 51841 + 35234",,<,91186 - 51799 = 39387; 51841 + 35234 = 87075. Nên dấu là <.
Lớp 5,Toán,Học kỳ 1,2. Số thập phân,Điền khuyết,22608 + ___ = 106775,,84167,Số cần điền là 84167 vì 22608 + 84167 = 106775.
Lớp 5,Toán,Học kỳ 1,6. Ôn tập Học kỳ 1,Trắc nghiệm,Kết quả của phép tính 37265 + 78870 là bao nhiêu?,116145 | 116140 | 116132 | 116135,116135,Ta có: 37265 + 78870 = 116135.
Lớp 5,Toán,Học kỳ 2,9. Diện tích và Thể tích của một số hình khối,Kéo thả,92079 - 68456 = ___,23623 | 23624 | 23622,23623,Kéo số 23623 vào chỗ trống.
Lớp 5,Toán,Học kỳ 2,12. Ôn tập cuối năm,Chuỗi Quy luật,"18, 21, 24, ___, 30",,27,Quy luật: cộng thêm 3 vào số liền trước.
Lớp 5,Toán,Học kỳ 2,11. Một số yếu tố Thống kê và Xác suất,Đúng/Sai,"Phép tính 124556 - 17072 = 107484, đúng hay sai?",,Đúng,Phép tính chính xác là 124556 - 17072 = 107484.
Lớp 5,Toán,Học kỳ 2,7. Tỉ số và các Bài toán liên quan,Kéo thả,146379 - 10691 = ___,135688 | 135689 | 135687,135688,Kéo số 135688 vào chỗ trống.
Lớp 5,Toán,Học kỳ 2,"8. Thể tích, đơn vị đo Thể tích",Trắc nghiệm,Kết quả của phép tính 84233 + 105395 là bao nhiêu?,189624 | 189628 | 189638 | 189631,189628,Ta có: 84233 + 105395 = 189628.
Lớp 5,Toán,Học kỳ 1,6. Ôn tập Học kỳ 1,Đúng/Sai,"Phép tính 79772 + 57182 = 136957, đúng hay sai?",,Sai,Phép tính chính xác là 79772 + 57182 = 136954.
Lớp 5,Toán,Học kỳ 2,7. Tỉ số và các Bài toán liên quan,Chuỗi Quy luật,"6, 11, 16, ___, 26",,21,Quy luật: cộng thêm 5 vào số liền trước.
Lớp 5,Toán,Học kỳ 1,6. Ôn tập Học kỳ 1,Trắc nghiệm,Kết quả của phép tính 141405 + 114541 là bao nhiêu?,255945 | 255946 | 255947 | 255956,255946,Ta có: 141405 + 114541 = 255946.
Lớp 5,Toán,Học kỳ 1,5. Một số hình phẳng. Chu vi và Diện tích,So sánh,"Điền dấu thích hợp (<, >, =): 55417 + 5582 ___ 28428 + 96215",,<,55417 + 5582 = 60999; 28428 + 96215 = 124643. Nên dấu là <.
Lớp 5,Toán,Học kỳ 2,11. Một số yếu tố Thống kê và Xác suất,Điền khuyết,59526 + ___ = 188006,,128480,Số cần điền là 128480 vì 59526 + 128480 = 188006.
Lớp 5,Toán,Học kỳ 1,4. Các phép tính với số thập phân,So sánh,"Điền dấu thích hợp (<, >, =): 3613 + 64534 ___ 10173 + 54000",,>,3613 + 64534 = 68147; 10173 + 54000 = 64173. Nên dấu là >.
Lớp 5,Toán,Học kỳ 1,2. Số thập phân,Đúng/Sai,"Phép tính 13321 + 70756 = 84080, đúng hay sai?",,Sai,Phép tính chính xác là 13321 + 70756 = 84077.
Lớp 5,Toán,Học kỳ 1,5. Một số hình phẳng. Chu vi và Diện tích,Đúng/Sai,"Phép tính 133723 - 115913 = 17815, đúng hay sai?",,Sai,Phép tính chính xác là 133723 - 115913 = 17810.
Lớp 5,Toán,Học kỳ 1,2. Số thập phân,Kéo thả,88404 + 6448 = ___,94852 | 94853 | 94851,94852,Kéo số 94852 vào chỗ trống.
Lớp 5,Toán,Học kỳ 2,"10. Số đo Thời gian, Vận tốc. Các bài toán liên quan đến Chuyển động đều",Chuỗi Quy luật,"13, 15, 17, ___, 21",,19,Quy luật: cộng thêm 2 vào số liền trước.
Lớp 5,Toán,Học kỳ 1,3. Một số đơn vị đo diện tích,So sánh,"Điền dấu thích hợp (<, >, =): 89841 - 55355 ___ 47818 + 83134",,<,89841 - 55355 = 34486; 47818 + 83134 = 130952. Nên dấu là <.
Lớp 5,Toán,Học kỳ 1,3. Một số đơn vị đo diện tích,Kéo thả,61870 + 82174 = ___,144044 | 144045 | 144043,144044,Kéo số 144044 vào chỗ trống.
Lớp 5,Toán,Học kỳ 2,"8. Thể tích, đơn vị đo Thể tích",Trắc nghiệm,Kết quả của phép tính 80785 + 42446 là bao nhiêu?,123241 | 123236 | 123230 | 123231,123231,Ta có: 80785 + 42446 = 123231.
Lớp 5,Toán,Học kỳ 1,2. Số thập phân,Chuỗi Quy luật,"20, 23, 26, ___, 32",,29,Quy luật: cộng thêm 3 vào số liền trước.
Lớp 5,Toán,Học kỳ 1,2. Số thập phân,So sánh,"Điền dấu thích hợp (<, >, =): 67454 + 28482 ___ 66127 + 82046",,<,67454 + 28482 = 95936; 66127 + 82046 = 148173. Nên dấu là <.
Lớp 5,Toán,Học kỳ 1,3. Một số đơn vị đo diện tích,Trắc nghiệm,Kết quả của phép tính 11808 + 86535 là bao nhiêu?,98353 | 98346 | 98339 | 98343,98343,Ta có: 11808 + 86535 = 98343.
Lớp 5,Toán,Học kỳ 1,3. Một số đơn vị đo diện tích,Kéo thả,179851 - 46661 = ___,133190 | 133191 | 133189,133190,Kéo số 133190 vào chỗ trống.
Lớp 5,Toán,Học kỳ 2,12. Ôn tập cuối năm,So sánh,"Điền dấu thích hợp (<, >, =): 12667 + 19260 ___ 168094 + 128024",,<,12667 + 19260 = 31927; 168094 + 128024 = 296118. Nên dấu là <.
Lớp 5,Toán,Học kỳ 2,11. Một số yếu tố Thống kê và Xác suất,Điền khuyết,22443 + ___ = 68455,,46012,Số cần điền là 46012 vì 22443 + 46012 = 68455.
Lớp 5,Toán,Học kỳ 1,4. Các phép tính với số thập phân,Kéo thả,57516 + 36607 = ___,94123 | 94124 | 94122,94123,Kéo số 94123 vào chỗ trống.
Lớp 5,Toán,Học kỳ 2,7. Tỉ số và các Bài toán liên quan,Chuỗi Quy luật,"11, 15, 19, ___, 27",,23,Quy luật: cộng thêm 4 vào số liền trước.
Lớp 5,Toán,Học kỳ 2,"10. Số đo Thời gian, Vận tốc. Các bài toán liên quan đến Chuyển động đều",Điền khuyết,82407 - ___ = 59579,,22828,Số cần điền là 22828 vì 82407 - 22828 = 59579.
Lớp 5,Toán,Học kỳ 1,5. Một số hình phẳng. Chu vi và Diện tích,So sánh,"Điền dấu thích hợp (<, >, =): 38006 + 41315 ___ 149673 + 108765",,<,38006 + 41315 = 79321; 149673 + 108765 = 258438. Nên dấu là <.
Lớp 5,Toán,Học kỳ 1,4. Các phép tính với số thập phân,Trắc nghiệm,Kết quả của phép tính 45669 - 18363 là bao nhiêu?,27306 | 27307 | 27316 | 27301,27306,Ta có: 45669 - 18363 = 27306.
Lớp 5,Toán,Học kỳ 1,6. Ôn tập Học kỳ 1,Trắc nghiệm,Kết quả của phép tính 65126 - 61778 là bao nhiêu?,3344 | 3348 | 3358 | 3350,3348,Ta có: 65126 - 61778 = 3348.
Lớp 5,Toán,Học kỳ 1,2. Số thập phân,Kéo thả,2579 + 60397 = ___,62976 | 62977 | 62975,62976,Kéo số 62976 vào chỗ trống.
Lớp 5,Toán,Học kỳ 2,"10. Số đo Thời gian, Vận tốc. Các bài toán liên quan đến Chuyển động đều",Kéo thả,83946 + 134654 = ___,218600 | 218601 | 218599,218600,Kéo số 218600 vào chỗ trống.
Lớp 5,Toán,Học kỳ 1,4. Các phép tính với số thập phân,So sánh,"Điền dấu thích hợp (<, >, =): 4759 + 179901 ___ 56853 + 16639",,>,4759 + 179901 = 184660; 56853 + 16639 = 73492. Nên dấu là >.
Lớp 5,Toán,Học kỳ 2,"10. Số đo Thời gian, Vận tốc. Các bài toán liên quan đến Chuyển động đều",Điền khuyết,111589 - ___ = 59774,,51815,Số cần điền là 51815 vì 111589 - 51815 = 59774.
Lớp 5,Toán,Học kỳ 1,2. Số thập phân,Kéo thả,35881 + 62968 = ___,98849 | 98850 | 98848,98849,Kéo số 98849 vào chỗ trống.
Lớp 5,Toán,Học kỳ 2,12. Ôn tập cuối năm,Chuỗi Quy luật,"20, 23, 26, ___, 32",,29,Quy luật: cộng thêm 3 vào số liền trước.
Lớp 5,Toán,Học kỳ 2,"10. Số đo Thời gian, Vận tốc. Các bài toán liên quan đến Chuyển động đều",Trắc nghiệm,Kết quả của phép tính 106815 + 171564 là bao nhiêu?,278375 | 278379 | 278389 | 278383,278379,Ta có: 106815 + 171564 = 278379.
Lớp 5,Toán,Học kỳ 2,"8. Thể tích, đơn vị đo Thể tích",Trắc nghiệm,Kết quả của phép tính 86755 - 66369 là bao nhiêu?,20386 | 20396 | 20388 | 20383,20386,Ta có: 86755 - 66369 = 20386.
Lớp 5,Toán,Học kỳ 2,9. Diện tích và Thể tích của một số hình khối,Kéo thả,71937 - 43374 = ___,28563 | 28564 | 28562,28563,Kéo số 28563 vào chỗ trống.
Lớp 5,Toán,Học kỳ 2,11. Một số yếu tố Thống kê và Xác suất,Điền khuyết,140966 - ___ = 83246,,57720,Số cần điền là 57720 vì 140966 - 57720 = 83246.
Lớp 5,Toán,Học kỳ 1,4. Các phép tính với số thập phân,Kéo thả,9240 + 175346 = ___,184586 | 184587 | 184585,184586,Kéo số 184586 vào chỗ trống.
Lớp 5,Toán,Học kỳ 1,4. Các phép tính với số thập phân,So sánh,"Điền dấu thích hợp (<, >, =): 186463 - 128593 ___ 27426 + 196961",,<,186463 - 128593 = 57870; 27426 + 196961 = 224387. Nên dấu là <.
Lớp 5,Toán,Học kỳ 2,12. Ôn tập cuối năm,Điền khuyết,60264 - ___ = 14506,,45758,Số cần điền là 45758 vì 60264 - 45758 = 14506.
Lớp 5,Toán,Học kỳ 2,9. Diện tích và Thể tích của một số hình khối,Chuỗi Quy luật,"1, 4, 7, ___, 13",,10,Quy luật: cộng thêm 3 vào số liền trước.
Lớp 5,Toán,Học kỳ 2,"10. Số đo Thời gian, Vận tốc. Các bài toán liên quan đến Chuyển động đều",Chuỗi Quy luật,"3, 7, 11, ___, 19",,15,Quy luật: cộng thêm 4 vào số liền trước.
Lớp 5,Toán,Học kỳ 1,3. Một số đơn vị đo diện tích,Đúng/Sai,"Phép tính 54983 - 2033 = 52951, đúng hay sai?",,Sai,Phép tính chính xác là 54983 - 2033 = 52950.
Lớp 5,Toán,Học kỳ 1,6. Ôn tập Học kỳ 1,Đúng/Sai,"Phép tính 24356 + 103797 = 128157, đúng hay sai?",,Sai,Phép tính chính xác là 24356 + 103797 = 128153.
