Cấp lớp,Môn học,Học kỳ,Chủ đề,Loại câu hỏi,Câu hỏi,Lựa chọn,Đáp án đúng,Lời giải chi tiết
Lớp 2,Tiếng Việt,Học kỳ 2,9. Việt Nam quê hương em,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 2,Tiếng Việt,Học kỳ 1,3. Niềm vui tuổi thơ,Kéo thả,Kéo từ 'con người' vào ô thích hợp: Em rất yêu ___ của mình.,con người | cục đá | bão táp,con người,Phù hợp ngữ cảnh.
Lớp 2,Tiếng Việt,Học kỳ 1,3. Niềm vui tuổi thơ,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong bầu trời luôn yêu thương nhau.', đúng hay sai?",,Đúng,Ý nghĩa câu phải logic và tích cực.
Lớp 2,Tiếng Việt,Học kỳ 1,2. Đi học vui sao,Trắc nghiệm,"Trong câu: 'Mùa xuân, học tập thật đẹp.', từ 'học tập' thuộc từ loại gì?",Danh từ | Động từ | Tính từ | Đại từ,Danh từ,'học tập' chỉ sự vật/hiện tượng nên là danh từ.
Lớp 2,Tiếng Việt,Học kỳ 2,7. Giao tiếp và kết nối,Trắc nghiệm,Từ nào sau đây viết đúng chính tả?,văn hóa | văn hóa | văn hóa | văn hóa x,văn hóa,'văn hóa' là cách viết đúng chính tả.
Lớp 2,Tiếng Việt,Học kỳ 1,2. Đi học vui sao,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong thầy cô luôn ghét bỏ nhau.', đúng hay sai?",,Sai,Ý nghĩa câu phải logic và tích cực.
Lớp 2,Tiếng Việt,Học kỳ 2,9. Việt Nam quê hương em,Kéo thả,Kéo thả để ghép đúng câu: Uống nước ___.,nhớ nguồn | thì sẽ thất bại | không cần ai,nhớ nguồn,Câu hoàn chỉnh: Uống nước nhớ nguồn
Lớp 2,Tiếng Việt,Học kỳ 2,7. Giao tiếp và kết nối,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong đùm bọc luôn yêu thương nhau.', đúng hay sai?",,Đúng,Ý nghĩa câu phải logic và tích cực.
Lớp 2,Tiếng Việt,Học kỳ 2,8. Con người Việt Nam,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong lịch sử luôn ghét bỏ nhau.', đúng hay sai?",,Sai,Ý nghĩa câu phải logic và tích cực.
Lớp 2,Tiếng Việt,Học kỳ 1,3. Niềm vui tuổi thơ,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Có công mài sắt có ngày nên ___,,kim,Câu hoàn chỉnh: Có công mài sắt có ngày nên kim
Lớp 2,Tiếng Việt,Học kỳ 1,4. Mái ấm gia đình,Kéo thả,Kéo từ 'chăm sóc' vào ô thích hợp: Em rất yêu ___ của mình.,chăm sóc | cục đá | bão táp,chăm sóc,Phù hợp ngữ cảnh.
Lớp 2,Tiếng Việt,Học kỳ 2,9. Việt Nam quê hương em,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Uống nước nhớ ___,,nguồn,Câu hoàn chỉnh: Uống nước nhớ nguồn
Lớp 2,Tiếng Việt,Học kỳ 1,3. Niềm vui tuổi thơ,Trắc nghiệm,Từ nào sau đây viết đúng chính tả?,lớp học | lớp học | nớp học | lớp học x,lớp học,'lớp học' là cách viết đúng chính tả.
Lớp 2,Tiếng Việt,Học kỳ 2,5. Vẻ đẹp quanh em,Kéo thả,Kéo thả để ghép đúng câu: Uống nước ___.,nhớ nguồn | thì sẽ thất bại | không cần ai,nhớ nguồn,Câu hoàn chỉnh: Uống nước nhớ nguồn
Lớp 2,Tiếng Việt,Học kỳ 2,6. Hành tinh xanh của em,Trắc nghiệm,"Trong câu: 'Mùa xuân, mát mẻ thật đẹp.', từ 'mát mẻ' thuộc từ loại gì?",Danh từ | Động từ | Tính từ | Đại từ,Danh từ,'mát mẻ' chỉ sự vật/hiện tượng nên là danh từ.
Lớp 2,Tiếng Việt,Học kỳ 1,2. Đi học vui sao,Kéo thả,Kéo từ 'thầy cô' vào ô thích hợp: Em rất yêu ___ của mình.,thầy cô | cục đá | bão táp,thầy cô,Phù hợp ngữ cảnh.
Lớp 2,Tiếng Việt,Học kỳ 1,4. Mái ấm gia đình,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong tổ ấm luôn yêu thương nhau.', đúng hay sai?",,Đúng,Ý nghĩa câu phải logic và tích cực.
Lớp 2,Tiếng Việt,Học kỳ 1,4. Mái ấm gia đình,Kéo thả,Kéo từ 'đùm bọc' vào ô thích hợp: Em rất yêu ___ của mình.,đùm bọc | cục đá | bão táp,đùm bọc,Phù hợp ngữ cảnh.
Lớp 2,Tiếng Việt,Học kỳ 2,9. Việt Nam quê hương em,Trắc nghiệm,Từ nào sau đây viết đúng chính tả?,lịch sử | lịch xử | nịch sử | lịch sử x,lịch sử,'lịch sử' là cách viết đúng chính tả.
Lớp 2,Tiếng Việt,Học kỳ 1,1. Em lớn lên từng ngày,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong bảo vệ luôn ghét bỏ nhau.', đúng hay sai?",,Sai,Ý nghĩa câu phải logic và tích cực.
Lớp 2,Tiếng Việt,Học kỳ 2,6. Hành tinh xanh của em,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong rực rỡ luôn ghét bỏ nhau.', đúng hay sai?",,Sai,Ý nghĩa câu phải logic và tích cực.
Lớp 2,Tiếng Việt,Học kỳ 1,1. Em lớn lên từng ngày,Kéo thả,Kéo từ 'bảo vệ' vào ô thích hợp: Em rất yêu ___ của mình.,bảo vệ | cục đá | bão táp,bảo vệ,Phù hợp ngữ cảnh.
Lớp 2,Tiếng Việt,Học kỳ 2,8. Con người Việt Nam,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong đất nước luôn ghét bỏ nhau.', đúng hay sai?",,Sai,Ý nghĩa câu phải logic và tích cực.
Lớp 2,Tiếng Việt,Học kỳ 1,3. Niềm vui tuổi thơ,Trắc nghiệm,"Trong câu: 'Mùa xuân, ông bà thật đẹp.', từ 'ông bà' thuộc từ loại gì?",Danh từ | Động từ | Tính từ | Đại từ,Danh từ,'ông bà' chỉ sự vật/hiện tượng nên là danh từ.
Lớp 2,Tiếng Việt,Học kỳ 2,8. Con người Việt Nam,Kéo thả,Kéo từ 'tự hào' vào ô thích hợp: Em rất yêu ___ của mình.,tự hào | cục đá | bão táp,tự hào,Phù hợp ngữ cảnh.
Lớp 2,Tiếng Việt,Học kỳ 2,6. Hành tinh xanh của em,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong biển cả luôn ghét bỏ nhau.', đúng hay sai?",,Sai,Ý nghĩa câu phải logic và tích cực.
Lớp 2,Tiếng Việt,Học kỳ 2,8. Con người Việt Nam,Kéo thả,Kéo từ 'truyền thống' vào ô thích hợp: Em rất yêu ___ của mình.,truyền thống | cục đá | bão táp,truyền thống,Phù hợp ngữ cảnh.
Lớp 2,Tiếng Việt,Học kỳ 2,7. Giao tiếp và kết nối,Kéo thả,Kéo từ 'lịch sử' vào ô thích hợp: Em rất yêu ___ của mình.,lịch sử | cục đá | bão táp,lịch sử,Phù hợp ngữ cảnh.
Lớp 2,Tiếng Việt,Học kỳ 2,5. Vẻ đẹp quanh em,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 2,Tiếng Việt,Học kỳ 1,4. Mái ấm gia đình,Trắc nghiệm,Từ nào sau đây viết đúng chính tả?,ngôi nhà chung | ngôi nhà chung | ngôi nhà chung | ngôi nhà chung x,ngôi nhà chung,'ngôi nhà chung' là cách viết đúng chính tả.
Lớp 2,Tiếng Việt,Học kỳ 1,2. Đi học vui sao,Trắc nghiệm,"Trong câu: 'Mùa xuân, chăm chỉ thật đẹp.', từ 'chăm chỉ' thuộc từ loại gì?",Danh từ | Động từ | Tính từ | Đại từ,Danh từ,'chăm chỉ' chỉ sự vật/hiện tượng nên là danh từ.
Lớp 2,Tiếng Việt,Học kỳ 1,1. Em lớn lên từng ngày,Trắc nghiệm,Từ nào sau đây viết đúng chính tả?,sân chơi | xân chơi | sân chơi | sân chơi x,sân chơi,'sân chơi' là cách viết đúng chính tả.
Lớp 2,Tiếng Việt,Học kỳ 1,1. Em lớn lên từng ngày,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 2,Tiếng Việt,Học kỳ 2,7. Giao tiếp và kết nối,Trắc nghiệm,Từ nào sau đây viết đúng chính tả?,anh chị em | anh chị em | anh chị em | anh chị em x,anh chị em,'anh chị em' là cách viết đúng chính tả.
Lớp 2,Tiếng Việt,Học kỳ 2,8. Con người Việt Nam,Kéo thả,Kéo thả để ghép đúng câu: Có công mài sắt ___.,có ngày nên kim | thì sẽ thất bại | không cần ai,có ngày nên kim,Câu hoàn chỉnh: Có công mài sắt có ngày nên kim
Lớp 2,Tiếng Việt,Học kỳ 1,4. Mái ấm gia đình,Trắc nghiệm,"Trong câu: 'Mùa xuân, ông bà thật đẹp.', từ 'ông bà' thuộc từ loại gì?",Danh từ | Động từ | Tính từ | Đại từ,Danh từ,'ông bà' chỉ sự vật/hiện tượng nên là danh từ.
Lớp 2,Tiếng Việt,Học kỳ 1,4. Mái ấm gia đình,Kéo thả,"Kéo thả để ghép đúng câu: Gần mực thì đen, ___.",gần đèn thì rạng | thì sẽ thất bại | không cần ai,gần đèn thì rạng,"Câu hoàn chỉnh: Gần mực thì đen, gần đèn thì rạng"
Lớp 2,Tiếng Việt,Học kỳ 2,8. Con người Việt Nam,Điền khuyết,"Điền từ còn thiếu vào câu tục ngữ: Gần mực thì đen, gần đèn thì ___",,rạng,"Câu hoàn chỉnh: Gần mực thì đen, gần đèn thì rạng"
Lớp 2,Tiếng Việt,Học kỳ 1,1. Em lớn lên từng ngày,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong tiến bộ luôn ghét bỏ nhau.', đúng hay sai?",,Sai,Ý nghĩa câu phải logic và tích cực.
Lớp 2,Tiếng Việt,Học kỳ 2,6. Hành tinh xanh của em,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong chim chóc luôn yêu thương nhau.', đúng hay sai?",,Đúng,Ý nghĩa câu phải logic và tích cực.
Lớp 2,Tiếng Việt,Học kỳ 1,2. Đi học vui sao,Kéo thả,Kéo từ 'chăm chỉ' vào ô thích hợp: Em rất yêu ___ của mình.,chăm chỉ | cục đá | bão táp,chăm chỉ,Phù hợp ngữ cảnh.
Lớp 2,Tiếng Việt,Học kỳ 1,1. Em lớn lên từng ngày,Điền khuyết,"Điền từ còn thiếu vào câu tục ngữ: Gần mực thì đen, gần đèn thì ___",,rạng,"Câu hoàn chỉnh: Gần mực thì đen, gần đèn thì rạng"
Lớp 2,Tiếng Việt,Học kỳ 2,6. Hành tinh xanh của em,Kéo thả,Kéo thả để ghép đúng câu: Uống nước ___.,nhớ nguồn | thì sẽ thất bại | không cần ai,nhớ nguồn,Câu hoàn chỉnh: Uống nước nhớ nguồn
Lớp 2,Tiếng Việt,Học kỳ 2,8. Con người Việt Nam,Điền khuyết,"Điền từ còn thiếu vào câu tục ngữ: Gần mực thì đen, gần đèn thì ___",,rạng,"Câu hoàn chỉnh: Gần mực thì đen, gần đèn thì rạng"
Lớp 2,Tiếng Việt,Học kỳ 2,7. Giao tiếp và kết nối,Kéo thả,Kéo từ 'anh chị em' vào ô thích hợp: Em rất yêu ___ của mình.,anh chị em | cục đá | bão táp,anh chị em,Phù hợp ngữ cảnh.
Lớp 2,Tiếng Việt,Học kỳ 2,6. Hành tinh xanh của em,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong mặt trời luôn yêu thương nhau.', đúng hay sai?",,Đúng,Ý nghĩa câu phải logic và tích cực.
Lớp 2,Tiếng Việt,Học kỳ 1,3. Niềm vui tuổi thơ,Kéo thả,Kéo thả để ghép đúng câu: Uống nước ___.,nhớ nguồn | thì sẽ thất bại | không cần ai,nhớ nguồn,Câu hoàn chỉnh: Uống nước nhớ nguồn
Lớp 2,Tiếng Việt,Học kỳ 1,4. Mái ấm gia đình,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 2,Tiếng Việt,Học kỳ 1,1. Em lớn lên từng ngày,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong anh chị em luôn yêu thương nhau.', đúng hay sai?",,Đúng,Ý nghĩa câu phải logic và tích cực.
Lớp 2,Tiếng Việt,Học kỳ 2,6. Hành tinh xanh của em,Kéo thả,Kéo thả để ghép đúng câu: Tôn sư ___.,trọng đạo | thì sẽ thất bại | không cần ai,trọng đạo,Câu hoàn chỉnh: Tôn sư trọng đạo
Lớp 2,Tiếng Việt,Học kỳ 1,2. Đi học vui sao,Trắc nghiệm,Từ nào sau đây viết đúng chính tả?,bạn bè | bạn bè | bạn bè | bạn bè x,bạn bè,'bạn bè' là cách viết đúng chính tả.
Lớp 2,Tiếng Việt,Học kỳ 2,5. Vẻ đẹp quanh em,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong lịch sử luôn yêu thương nhau.', đúng hay sai?",,Đúng,Ý nghĩa câu phải logic và tích cực.
Lớp 2,Tiếng Việt,Học kỳ 1,3. Niềm vui tuổi thơ,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 2,Tiếng Việt,Học kỳ 2,8. Con người Việt Nam,Trắc nghiệm,"Trong câu: 'Mùa xuân, lịch sử thật đẹp.', từ 'lịch sử' thuộc từ loại gì?",Danh từ | Động từ | Tính từ | Đại từ,Danh từ,'lịch sử' chỉ sự vật/hiện tượng nên là danh từ.
Lớp 2,Tiếng Việt,Học kỳ 1,4. Mái ấm gia đình,Điền khuyết,"Điền từ còn thiếu vào câu tục ngữ: Gần mực thì đen, gần đèn thì ___",,rạng,"Câu hoàn chỉnh: Gần mực thì đen, gần đèn thì rạng"
Lớp 2,Tiếng Việt,Học kỳ 1,3. Niềm vui tuổi thơ,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong con người luôn ghét bỏ nhau.', đúng hay sai?",,Sai,Ý nghĩa câu phải logic và tích cực.
Lớp 2,Tiếng Việt,Học kỳ 1,1. Em lớn lên từng ngày,Kéo thả,Kéo từ 'thầy cô' vào ô thích hợp: Em rất yêu ___ của mình.,thầy cô | cục đá | bão táp,thầy cô,Phù hợp ngữ cảnh.
Lớp 2,Tiếng Việt,Học kỳ 2,8. Con người Việt Nam,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 2,Tiếng Việt,Học kỳ 1,2. Đi học vui sao,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong bạn bè luôn ghét bỏ nhau.', đúng hay sai?",,Sai,Ý nghĩa câu phải logic và tích cực.
Lớp 2,Tiếng Việt,Học kỳ 2,5. Vẻ đẹp quanh em,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong trong lành luôn ghét bỏ nhau.', đúng hay sai?",,Sai,Ý nghĩa câu phải logic và tích cực.
Lớp 2,Tiếng Việt,Học kỳ 2,9. Việt Nam quê hương em,Trắc nghiệm,Từ nào sau đây viết đúng chính tả?,con người | con người | con người | con người x,con người,'con người' là cách viết đúng chính tả.
Lớp 2,Tiếng Việt,Học kỳ 2,6. Hành tinh xanh của em,Trắc nghiệm,Từ nào sau đây viết đúng chính tả?,bầu trời | bầu chời | bầu tdời | bầu trời x,bầu trời,'bầu trời' là cách viết đúng chính tả.
Lớp 2,Tiếng Việt,Học kỳ 1,4. Mái ấm gia đình,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Tôn sư trọng ___,,đạo,Câu hoàn chỉnh: Tôn sư trọng đạo
Lớp 2,Tiếng Việt,Học kỳ 2,9. Việt Nam quê hương em,Kéo thả,"Kéo thả để ghép đúng câu: Gần mực thì đen, ___.",gần đèn thì rạng | thì sẽ thất bại | không cần ai,gần đèn thì rạng,"Câu hoàn chỉnh: Gần mực thì đen, gần đèn thì rạng"
Lớp 2,Tiếng Việt,Học kỳ 1,2. Đi học vui sao,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 2,Tiếng Việt,Học kỳ 2,8. Con người Việt Nam,Trắc nghiệm,"Trong câu: 'Mùa xuân, con người thật đẹp.', từ 'con người' thuộc từ loại gì?",Danh từ | Động từ | Tính từ | Đại từ,Danh từ,'con người' chỉ sự vật/hiện tượng nên là danh từ.
Lớp 2,Tiếng Việt,Học kỳ 1,3. Niềm vui tuổi thơ,Trắc nghiệm,"Trong câu: 'Mùa xuân, chăm sóc thật đẹp.', từ 'chăm sóc' thuộc từ loại gì?",Danh từ | Động từ | Tính từ | Đại từ,Danh từ,'chăm sóc' chỉ sự vật/hiện tượng nên là danh từ.
Lớp 2,Tiếng Việt,Học kỳ 1,4. Mái ấm gia đình,Trắc nghiệm,Từ nào sau đây viết đúng chính tả?,cha mẹ | cha mẹ | cha mẹ | cha mẹ x,cha mẹ,'cha mẹ' là cách viết đúng chính tả.
Lớp 2,Tiếng Việt,Học kỳ 2,6. Hành tinh xanh của em,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Tôn sư trọng ___,,đạo,Câu hoàn chỉnh: Tôn sư trọng đạo
Lớp 2,Tiếng Việt,Học kỳ 2,7. Giao tiếp và kết nối,Kéo thả,Kéo thả để ghép đúng câu: Có công mài sắt ___.,có ngày nên kim | thì sẽ thất bại | không cần ai,có ngày nên kim,Câu hoàn chỉnh: Có công mài sắt có ngày nên kim
Lớp 2,Tiếng Việt,Học kỳ 2,5. Vẻ đẹp quanh em,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong chăm chỉ luôn yêu thương nhau.', đúng hay sai?",,Đúng,Ý nghĩa câu phải logic và tích cực.
Lớp 2,Tiếng Việt,Học kỳ 2,8. Con người Việt Nam,Kéo thả,Kéo từ 'con người' vào ô thích hợp: Em rất yêu ___ của mình.,con người | cục đá | bão táp,con người,Phù hợp ngữ cảnh.
Lớp 2,Tiếng Việt,Học kỳ 2,9. Việt Nam quê hương em,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong bảo vệ luôn yêu thương nhau.', đúng hay sai?",,Đúng,Ý nghĩa câu phải logic và tích cực.
Lớp 2,Tiếng Việt,Học kỳ 2,9. Việt Nam quê hương em,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong truyền thống luôn ghét bỏ nhau.', đúng hay sai?",,Sai,Ý nghĩa câu phải logic và tích cực.
Lớp 2,Tiếng Việt,Học kỳ 2,5. Vẻ đẹp quanh em,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong bầu trời luôn ghét bỏ nhau.', đúng hay sai?",,Sai,Ý nghĩa câu phải logic và tích cực.
Lớp 2,Tiếng Việt,Học kỳ 2,5. Vẻ đẹp quanh em,Trắc nghiệm,Từ nào sau đây viết đúng chính tả?,tổ ấm | tổ ấm | tổ ấm | tổ ấm x,tổ ấm,'tổ ấm' là cách viết đúng chính tả.
Lớp 2,Tiếng Việt,Học kỳ 1,1. Em lớn lên từng ngày,Trắc nghiệm,Từ nào sau đây viết đúng chính tả?,bạn bè | bạn bè | bạn bè | bạn bè x,bạn bè,'bạn bè' là cách viết đúng chính tả.
Lớp 2,Tiếng Việt,Học kỳ 2,7. Giao tiếp và kết nối,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong tự hào luôn ghét bỏ nhau.', đúng hay sai?",,Sai,Ý nghĩa câu phải logic và tích cực.
Lớp 2,Tiếng Việt,Học kỳ 2,8. Con người Việt Nam,Kéo thả,Kéo từ 'bảo vệ' vào ô thích hợp: Em rất yêu ___ của mình.,bảo vệ | cục đá | bão táp,bảo vệ,Phù hợp ngữ cảnh.
Lớp 2,Tiếng Việt,Học kỳ 1,1. Em lớn lên từng ngày,Trắc nghiệm,Từ nào sau đây viết đúng chính tả?,mát mẻ | mát mẻ | mát mẻ | mát mẻ x,mát mẻ,'mát mẻ' là cách viết đúng chính tả.
Lớp 2,Tiếng Việt,Học kỳ 2,8. Con người Việt Nam,Kéo thả,"Kéo thả để ghép đúng câu: Gần mực thì đen, ___.",gần đèn thì rạng | thì sẽ thất bại | không cần ai,gần đèn thì rạng,"Câu hoàn chỉnh: Gần mực thì đen, gần đèn thì rạng"
Lớp 2,Tiếng Việt,Học kỳ 2,8. Con người Việt Nam,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Uống nước nhớ ___,,nguồn,Câu hoàn chỉnh: Uống nước nhớ nguồn
Lớp 2,Tiếng Việt,Học kỳ 2,7. Giao tiếp và kết nối,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Tôn sư trọng ___,,đạo,Câu hoàn chỉnh: Tôn sư trọng đạo
Lớp 2,Tiếng Việt,Học kỳ 2,6. Hành tinh xanh của em,Kéo thả,Kéo từ 'mặt trời' vào ô thích hợp: Em rất yêu ___ của mình.,mặt trời | cục đá | bão táp,mặt trời,Phù hợp ngữ cảnh.
Lớp 2,Tiếng Việt,Học kỳ 2,5. Vẻ đẹp quanh em,Kéo thả,Kéo từ 'rực rỡ' vào ô thích hợp: Em rất yêu ___ của mình.,rực rỡ | cục đá | bão táp,rực rỡ,Phù hợp ngữ cảnh.
Lớp 2,Tiếng Việt,Học kỳ 1,1. Em lớn lên từng ngày,Kéo thả,"Kéo thả để ghép đúng câu: Gần mực thì đen, ___.",gần đèn thì rạng | thì sẽ thất bại | không cần ai,gần đèn thì rạng,"Câu hoàn chỉnh: Gần mực thì đen, gần đèn thì rạng"
Lớp 2,Tiếng Việt,Học kỳ 1,4. Mái ấm gia đình,Trắc nghiệm,Từ nào sau đây viết đúng chính tả?,yêu thương | yêu thương | yêu thương | yêu thương x,yêu thương,'yêu thương' là cách viết đúng chính tả.
Lớp 2,Tiếng Việt,Học kỳ 1,3. Niềm vui tuổi thơ,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong ngôi nhà chung luôn ghét bỏ nhau.', đúng hay sai?",,Sai,Ý nghĩa câu phải logic và tích cực.
Lớp 2,Tiếng Việt,Học kỳ 1,2. Đi học vui sao,Trắc nghiệm,Từ nào sau đây viết đúng chính tả?,ngôi trường | ngôi chường | ngôi tdường | ngôi trường x,ngôi trường,'ngôi trường' là cách viết đúng chính tả.
Lớp 2,Tiếng Việt,Học kỳ 1,3. Niềm vui tuổi thơ,Trắc nghiệm,Từ nào sau đây viết đúng chính tả?,con người | con người | con người | con người x,con người,'con người' là cách viết đúng chính tả.
Lớp 2,Tiếng Việt,Học kỳ 1,3. Niềm vui tuổi thơ,Kéo thả,Kéo thả để ghép đúng câu: Uống nước ___.,nhớ nguồn | thì sẽ thất bại | không cần ai,nhớ nguồn,Câu hoàn chỉnh: Uống nước nhớ nguồn
Lớp 2,Tiếng Việt,Học kỳ 1,4. Mái ấm gia đình,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong anh chị em luôn ghét bỏ nhau.', đúng hay sai?",,Sai,Ý nghĩa câu phải logic và tích cực.
Lớp 2,Tiếng Việt,Học kỳ 2,6. Hành tinh xanh của em,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong mát mẻ luôn ghét bỏ nhau.', đúng hay sai?",,Sai,Ý nghĩa câu phải logic và tích cực.
Lớp 2,Tiếng Việt,Học kỳ 2,7. Giao tiếp và kết nối,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 2,Tiếng Việt,Học kỳ 1,4. Mái ấm gia đình,Trắc nghiệm,"Trong câu: 'Mùa xuân, anh chị em thật đẹp.', từ 'anh chị em' thuộc từ loại gì?",Danh từ | Động từ | Tính từ | Đại từ,Danh từ,'anh chị em' chỉ sự vật/hiện tượng nên là danh từ.
Lớp 2,Tiếng Việt,Học kỳ 1,3. Niềm vui tuổi thơ,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 2,Tiếng Việt,Học kỳ 2,9. Việt Nam quê hương em,Trắc nghiệm,"Trong câu: 'Mùa xuân, tự hào thật đẹp.', từ 'tự hào' thuộc từ loại gì?",Danh từ | Động từ | Tính từ | Đại từ,Danh từ,'tự hào' chỉ sự vật/hiện tượng nên là danh từ.
Lớp 2,Tiếng Việt,Học kỳ 2,6. Hành tinh xanh của em,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong mặt trời luôn ghét bỏ nhau.', đúng hay sai?",,Sai,Ý nghĩa câu phải logic và tích cực.
Lớp 2,Tiếng Việt,Học kỳ 1,3. Niềm vui tuổi thơ,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Tôn sư trọng ___,,đạo,Câu hoàn chỉnh: Tôn sư trọng đạo
Lớp 2,Tiếng Việt,Học kỳ 2,5. Vẻ đẹp quanh em,Kéo thả,Kéo thả để ghép đúng câu: Tôn sư ___.,trọng đạo | thì sẽ thất bại | không cần ai,trọng đạo,Câu hoàn chỉnh: Tôn sư trọng đạo
Lớp 2,Tiếng Việt,Học kỳ 2,5. Vẻ đẹp quanh em,Kéo thả,Kéo từ 'ngôi nhà chung' vào ô thích hợp: Em rất yêu ___ của mình.,ngôi nhà chung | cục đá | bão táp,ngôi nhà chung,Phù hợp ngữ cảnh.
Lớp 2,Tiếng Việt,Học kỳ 1,1. Em lớn lên từng ngày,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 2,Tiếng Việt,Học kỳ 2,6. Hành tinh xanh của em,Trắc nghiệm,"Trong câu: 'Mùa xuân, trong lành thật đẹp.', từ 'trong lành' thuộc từ loại gì?",Danh từ | Động từ | Tính từ | Đại từ,Danh từ,'trong lành' chỉ sự vật/hiện tượng nên là danh từ.
Lớp 2,Tiếng Việt,Học kỳ 1,4. Mái ấm gia đình,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong anh chị em luôn yêu thương nhau.', đúng hay sai?",,Đúng,Ý nghĩa câu phải logic và tích cực.
Lớp 2,Tiếng Việt,Học kỳ 2,6. Hành tinh xanh của em,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Có công mài sắt có ngày nên ___,,kim,Câu hoàn chỉnh: Có công mài sắt có ngày nên kim
Lớp 2,Tiếng Việt,Học kỳ 2,6. Hành tinh xanh của em,Trắc nghiệm,Từ nào sau đây viết đúng chính tả?,bầu trời | bầu chời | bầu tdời | bầu trời x,bầu trời,'bầu trời' là cách viết đúng chính tả.
Lớp 2,Tiếng Việt,Học kỳ 2,5. Vẻ đẹp quanh em,Trắc nghiệm,"Trong câu: 'Mùa xuân, học tập thật đẹp.', từ 'học tập' thuộc từ loại gì?",Danh từ | Động từ | Tính từ | Đại từ,Danh từ,'học tập' chỉ sự vật/hiện tượng nên là danh từ.
