Cấp lớp,Môn học,Học kỳ,Chủ đề,Loại câu hỏi,Câu hỏi,Lựa chọn,Đáp án đúng,Lời giải chi tiết
Lớp 5,Tiếng Việt,Học kỳ 2,5. Vẻ đẹp cuộc sống,Trắc nghiệm,Câu tục ngữ 'Tôn sư trọng đạo' khuyên chúng ta điều gì?,Kính trọng thầy cô | Lười biếng | Ích kỷ | Vô ơn,Kính trọng thầy cô,Ý nghĩa: Kính trọng thầy cô.
Lớp 5,Tiếng Việt,Học kỳ 1,4. Nghệ thuật muôn màu,Đúng/Sai,"Thành phần chủ ngữ trong câu 'Hôm nay, rực rỡ rất đẹp' là 'Hôm nay', đúng hay sai?",,Sai,"Chủ ngữ là '{word}', 'Hôm nay' là trạng ngữ."
Lớp 5,Tiếng Việt,Học kỳ 1,4. Nghệ thuật muôn màu,Đúng/Sai,"Từ 'mát mẻ' là một từ ghép, đúng hay sai?",,Đúng,Từ ghép gồm các tiếng có nghĩa.
Lớp 5,Tiếng Việt,Học kỳ 2,5. Vẻ đẹp cuộc sống,Trắc nghiệm,Câu tục ngữ 'Lá lành đùm lá rách' khuyên chúng ta điều gì?,"Yêu thương, giúp đỡ lẫn nhau | Lười biếng | Ích kỷ | Vô ơn","Yêu thương, giúp đỡ lẫn nhau","Ý nghĩa: Yêu thương, giúp đỡ lẫn nhau."
Lớp 5,Tiếng Việt,Học kỳ 2,5. Vẻ đẹp cuộc sống,Đúng/Sai,"Thành phần chủ ngữ trong câu 'Hôm nay, núi non rất đẹp' là 'Hôm nay', đúng hay sai?",,Sai,"Chủ ngữ là '{word}', 'Hôm nay' là trạng ngữ."
Lớp 5,Tiếng Việt,Học kỳ 2,7. Tiếp bước cha ông,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Lá lành đùm lá ___,,rách,Câu hoàn chỉnh: Lá lành đùm lá rách
Lớp 5,Tiếng Việt,Học kỳ 2,8. Thế giới của chúng ta,Trắc nghiệm,Từ nào đồng nghĩa với từ 'sách vở'?,thầy cô | lười biếng | độc ác | phá hoại,thầy cô,'thầy cô' và 'sách vở' có nghĩa gần giống nhau.
Lớp 5,Tiếng Việt,Học kỳ 1,2. Thiên nhiên kì thú,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Tôn sư trọng ___,,đạo,Câu hoàn chỉnh: Tôn sư trọng đạo
Lớp 5,Tiếng Việt,Học kỳ 2,7. Tiếp bước cha ông,Đúng/Sai,"Từ 'sách vở' là một từ ghép, đúng hay sai?",,Đúng,Từ ghép gồm các tiếng có nghĩa.
Lớp 5,Tiếng Việt,Học kỳ 1,2. Thiên nhiên kì thú,Kéo thả,Kéo thả để ghép đúng câu: Có công mài sắt ___.,có ngày nên kim | thì sẽ thất bại | không cần ai,có ngày nên kim,Câu hoàn chỉnh: Có công mài sắt có ngày nên kim
Lớp 5,Tiếng Việt,Học kỳ 1,4. Nghệ thuật muôn màu,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Có công mài sắt có ngày nên ___,,kim,Câu hoàn chỉnh: Có công mài sắt có ngày nên kim
Lớp 5,Tiếng Việt,Học kỳ 2,8. Thế giới của chúng ta,Kéo thả,Kéo từ 'ngôi nhà chung' vào ô thích hợp: Em rất yêu ___ của mình.,ngôi nhà chung | cục đá | bão táp,ngôi nhà chung,Phù hợp ngữ cảnh.
Lớp 5,Tiếng Việt,Học kỳ 1,1. Thế giới tuổi thơ,Trắc nghiệm,"Câu tục ngữ 'Gần mực thì đen, gần đèn thì rạng' khuyên chúng ta điều gì?",Ảnh hưởng của môi trường sống | Lười biếng | Ích kỷ | Vô ơn,Ảnh hưởng của môi trường sống,Ý nghĩa: Ảnh hưởng của môi trường sống.
Lớp 5,Tiếng Việt,Học kỳ 2,7. Tiếp bước cha ông,Kéo thả,Kéo từ 'tự hào' vào ô thích hợp: Em rất yêu ___ của mình.,tự hào | cục đá | bão táp,tự hào,Phù hợp ngữ cảnh.
Lớp 5,Tiếng Việt,Học kỳ 1,2. Thiên nhiên kì thú,Đúng/Sai,"Thành phần chủ ngữ trong câu 'Hôm nay, cây xanh rất đẹp' là 'Hôm nay', đúng hay sai?",,Sai,"Chủ ngữ là '{word}', 'Hôm nay' là trạng ngữ."
Lớp 5,Tiếng Việt,Học kỳ 2,7. Tiếp bước cha ông,Trắc nghiệm,Từ nào đồng nghĩa với từ 'tiến bộ'?,chăm chỉ | lười biếng | độc ác | phá hoại,chăm chỉ,'chăm chỉ' và 'tiến bộ' có nghĩa gần giống nhau.
Lớp 5,Tiếng Việt,Học kỳ 1,1. Thế giới tuổi thơ,Kéo thả,Kéo thả để ghép đúng câu: Uống nước ___.,nhớ nguồn | thì sẽ thất bại | không cần ai,nhớ nguồn,Câu hoàn chỉnh: Uống nước nhớ nguồn
Lớp 5,Tiếng Việt,Học kỳ 2,5. Vẻ đẹp cuộc sống,Trắc nghiệm,Từ nào đồng nghĩa với từ 'núi non'?,mặt trời | lười biếng | độc ác | phá hoại,mặt trời,'mặt trời' và 'núi non' có nghĩa gần giống nhau.
Lớp 5,Tiếng Việt,Học kỳ 2,5. Vẻ đẹp cuộc sống,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 5,Tiếng Việt,Học kỳ 2,8. Thế giới của chúng ta,Kéo thả,Kéo thả để ghép đúng câu: Tôn sư ___.,trọng đạo | thì sẽ thất bại | không cần ai,trọng đạo,Câu hoàn chỉnh: Tôn sư trọng đạo
Lớp 5,Tiếng Việt,Học kỳ 2,6. Hương sắc trăm miền,Kéo thả,Kéo thả để ghép đúng câu: Lá lành ___.,đùm lá rách | thì sẽ thất bại | không cần ai,đùm lá rách,Câu hoàn chỉnh: Lá lành đùm lá rách
Lớp 5,Tiếng Việt,Học kỳ 2,7. Tiếp bước cha ông,Trắc nghiệm,Từ nào đồng nghĩa với từ 'sách vở'?,thầy cô | lười biếng | độc ác | phá hoại,thầy cô,'thầy cô' và 'sách vở' có nghĩa gần giống nhau.
Lớp 5,Tiếng Việt,Học kỳ 1,2. Thiên nhiên kì thú,Trắc nghiệm,Câu tục ngữ 'Tôn sư trọng đạo' khuyên chúng ta điều gì?,Kính trọng thầy cô | Lười biếng | Ích kỷ | Vô ơn,Kính trọng thầy cô,Ý nghĩa: Kính trọng thầy cô.
Lớp 5,Tiếng Việt,Học kỳ 1,3. Trên con đường học tập,Trắc nghiệm,Câu tục ngữ 'Uống nước nhớ nguồn' khuyên chúng ta điều gì?,Biết ơn người đi trước | Lười biếng | Ích kỷ | Vô ơn,Biết ơn người đi trước,Ý nghĩa: Biết ơn người đi trước.
Lớp 5,Tiếng Việt,Học kỳ 1,3. Trên con đường học tập,Trắc nghiệm,Từ nào đồng nghĩa với từ 'bạn bè'?,sách vở | lười biếng | độc ác | phá hoại,sách vở,'sách vở' và 'bạn bè' có nghĩa gần giống nhau.
Lớp 5,Tiếng Việt,Học kỳ 1,1. Thế giới tuổi thơ,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 5,Tiếng Việt,Học kỳ 2,8. Thế giới của chúng ta,Kéo thả,Kéo thả để ghép đúng câu: Có công mài sắt ___.,có ngày nên kim | thì sẽ thất bại | không cần ai,có ngày nên kim,Câu hoàn chỉnh: Có công mài sắt có ngày nên kim
Lớp 5,Tiếng Việt,Học kỳ 1,1. Thế giới tuổi thơ,Đúng/Sai,"Từ 'ông bà' là một từ ghép, đúng hay sai?",,Đúng,Từ ghép gồm các tiếng có nghĩa.
Lớp 5,Tiếng Việt,Học kỳ 1,3. Trên con đường học tập,Đúng/Sai,"Từ 'sân chơi' là một từ ghép, đúng hay sai?",,Đúng,Từ ghép gồm các tiếng có nghĩa.
Lớp 5,Tiếng Việt,Học kỳ 1,2. Thiên nhiên kì thú,Kéo thả,Kéo từ 'mặt trời' vào ô thích hợp: Em rất yêu ___ của mình.,mặt trời | cục đá | bão táp,mặt trời,Phù hợp ngữ cảnh.
Lớp 5,Tiếng Việt,Học kỳ 2,6. Hương sắc trăm miền,Đúng/Sai,"Thành phần chủ ngữ trong câu 'Hôm nay, lịch sử rất đẹp' là 'Hôm nay', đúng hay sai?",,Sai,"Chủ ngữ là '{word}', 'Hôm nay' là trạng ngữ."
Lớp 5,Tiếng Việt,Học kỳ 2,8. Thế giới của chúng ta,Kéo thả,Kéo từ 'mát mẻ' vào ô thích hợp: Em rất yêu ___ của mình.,mát mẻ | cục đá | bão táp,mát mẻ,Phù hợp ngữ cảnh.
Lớp 5,Tiếng Việt,Học kỳ 2,7. Tiếp bước cha ông,Trắc nghiệm,Từ nào đồng nghĩa với từ 'văn hóa'?,con người | lười biếng | độc ác | phá hoại,con người,'con người' và 'văn hóa' có nghĩa gần giống nhau.
Lớp 5,Tiếng Việt,Học kỳ 1,3. Trên con đường học tập,Kéo thả,Kéo từ 'sân chơi' vào ô thích hợp: Em rất yêu ___ của mình.,sân chơi | cục đá | bão táp,sân chơi,Phù hợp ngữ cảnh.
Lớp 5,Tiếng Việt,Học kỳ 1,2. Thiên nhiên kì thú,Đúng/Sai,"Từ 'rực rỡ' là một từ ghép, đúng hay sai?",,Đúng,Từ ghép gồm các tiếng có nghĩa.
Lớp 5,Tiếng Việt,Học kỳ 1,3. Trên con đường học tập,Kéo thả,Kéo thả để ghép đúng câu: Uống nước ___.,nhớ nguồn | thì sẽ thất bại | không cần ai,nhớ nguồn,Câu hoàn chỉnh: Uống nước nhớ nguồn
Lớp 5,Tiếng Việt,Học kỳ 1,3. Trên con đường học tập,Trắc nghiệm,Câu tục ngữ 'Lá lành đùm lá rách' khuyên chúng ta điều gì?,"Yêu thương, giúp đỡ lẫn nhau | Lười biếng | Ích kỷ | Vô ơn","Yêu thương, giúp đỡ lẫn nhau","Ý nghĩa: Yêu thương, giúp đỡ lẫn nhau."
Lớp 5,Tiếng Việt,Học kỳ 1,1. Thế giới tuổi thơ,Trắc nghiệm,Từ nào đồng nghĩa với từ 'bảo vệ'?,phát triển | lười biếng | độc ác | phá hoại,phát triển,'phát triển' và 'bảo vệ' có nghĩa gần giống nhau.
Lớp 5,Tiếng Việt,Học kỳ 2,6. Hương sắc trăm miền,Đúng/Sai,"Từ 'chăm chỉ' là một từ ghép, đúng hay sai?",,Đúng,Từ ghép gồm các tiếng có nghĩa.
Lớp 5,Tiếng Việt,Học kỳ 2,7. Tiếp bước cha ông,Trắc nghiệm,Câu tục ngữ 'Uống nước nhớ nguồn' khuyên chúng ta điều gì?,Biết ơn người đi trước | Lười biếng | Ích kỷ | Vô ơn,Biết ơn người đi trước,Ý nghĩa: Biết ơn người đi trước.
Lớp 5,Tiếng Việt,Học kỳ 2,7. Tiếp bước cha ông,Kéo thả,Kéo thả để ghép đúng câu: Lá lành ___.,đùm lá rách | thì sẽ thất bại | không cần ai,đùm lá rách,Câu hoàn chỉnh: Lá lành đùm lá rách
Lớp 5,Tiếng Việt,Học kỳ 2,8. Thế giới của chúng ta,Đúng/Sai,"Thành phần chủ ngữ trong câu 'Hôm nay, văn hóa rất đẹp' là 'Hôm nay', đúng hay sai?",,Sai,"Chủ ngữ là '{word}', 'Hôm nay' là trạng ngữ."
Lớp 5,Tiếng Việt,Học kỳ 1,4. Nghệ thuật muôn màu,Kéo thả,Kéo từ 'mát mẻ' vào ô thích hợp: Em rất yêu ___ của mình.,mát mẻ | cục đá | bão táp,mát mẻ,Phù hợp ngữ cảnh.
Lớp 5,Tiếng Việt,Học kỳ 2,7. Tiếp bước cha ông,Kéo thả,Kéo từ 'anh chị em' vào ô thích hợp: Em rất yêu ___ của mình.,anh chị em | cục đá | bão táp,anh chị em,Phù hợp ngữ cảnh.
Lớp 5,Tiếng Việt,Học kỳ 2,6. Hương sắc trăm miền,Đúng/Sai,"Thành phần chủ ngữ trong câu 'Hôm nay, bầu trời rất đẹp' là 'Hôm nay', đúng hay sai?",,Sai,"Chủ ngữ là '{word}', 'Hôm nay' là trạng ngữ."
Lớp 5,Tiếng Việt,Học kỳ 1,1. Thế giới tuổi thơ,Trắc nghiệm,Từ nào đồng nghĩa với từ 'cây xanh'?,chim chóc | lười biếng | độc ác | phá hoại,chim chóc,'chim chóc' và 'cây xanh' có nghĩa gần giống nhau.
Lớp 5,Tiếng Việt,Học kỳ 2,7. Tiếp bước cha ông,Trắc nghiệm,Câu tục ngữ 'Lá lành đùm lá rách' khuyên chúng ta điều gì?,"Yêu thương, giúp đỡ lẫn nhau | Lười biếng | Ích kỷ | Vô ơn","Yêu thương, giúp đỡ lẫn nhau","Ý nghĩa: Yêu thương, giúp đỡ lẫn nhau."
Lớp 5,Tiếng Việt,Học kỳ 1,4. Nghệ thuật muôn màu,Trắc nghiệm,"Câu tục ngữ 'Gần mực thì đen, gần đèn thì rạng' khuyên chúng ta điều gì?",Ảnh hưởng của môi trường sống | Lười biếng | Ích kỷ | Vô ơn,Ảnh hưởng của môi trường sống,Ý nghĩa: Ảnh hưởng của môi trường sống.
Lớp 5,Tiếng Việt,Học kỳ 1,1. Thế giới tuổi thơ,Kéo thả,Kéo thả để ghép đúng câu: Có công mài sắt ___.,có ngày nên kim | thì sẽ thất bại | không cần ai,có ngày nên kim,Câu hoàn chỉnh: Có công mài sắt có ngày nên kim
Lớp 5,Tiếng Việt,Học kỳ 2,7. Tiếp bước cha ông,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 5,Tiếng Việt,Học kỳ 2,6. Hương sắc trăm miền,Trắc nghiệm,Câu tục ngữ 'Tôn sư trọng đạo' khuyên chúng ta điều gì?,Kính trọng thầy cô | Lười biếng | Ích kỷ | Vô ơn,Kính trọng thầy cô,Ý nghĩa: Kính trọng thầy cô.
Lớp 5,Tiếng Việt,Học kỳ 1,2. Thiên nhiên kì thú,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Tôn sư trọng ___,,đạo,Câu hoàn chỉnh: Tôn sư trọng đạo
Lớp 5,Tiếng Việt,Học kỳ 1,3. Trên con đường học tập,Trắc nghiệm,Từ nào đồng nghĩa với từ 'sân chơi'?,ngôi trường | lười biếng | độc ác | phá hoại,ngôi trường,'ngôi trường' và 'sân chơi' có nghĩa gần giống nhau.
Lớp 5,Tiếng Việt,Học kỳ 2,7. Tiếp bước cha ông,Đúng/Sai,"Thành phần chủ ngữ trong câu 'Hôm nay, quê hương rất đẹp' là 'Hôm nay', đúng hay sai?",,Sai,"Chủ ngữ là '{word}', 'Hôm nay' là trạng ngữ."
Lớp 5,Tiếng Việt,Học kỳ 2,8. Thế giới của chúng ta,Trắc nghiệm,Từ nào đồng nghĩa với từ 'con người'?,truyền thống | lười biếng | độc ác | phá hoại,truyền thống,'truyền thống' và 'con người' có nghĩa gần giống nhau.
Lớp 5,Tiếng Việt,Học kỳ 2,6. Hương sắc trăm miền,Trắc nghiệm,Câu tục ngữ 'Tôn sư trọng đạo' khuyên chúng ta điều gì?,Kính trọng thầy cô | Lười biếng | Ích kỷ | Vô ơn,Kính trọng thầy cô,Ý nghĩa: Kính trọng thầy cô.
Lớp 5,Tiếng Việt,Học kỳ 2,7. Tiếp bước cha ông,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Có công mài sắt có ngày nên ___,,kim,Câu hoàn chỉnh: Có công mài sắt có ngày nên kim
Lớp 5,Tiếng Việt,Học kỳ 2,6. Hương sắc trăm miền,Kéo thả,Kéo từ 'rực rỡ' vào ô thích hợp: Em rất yêu ___ của mình.,rực rỡ | cục đá | bão táp,rực rỡ,Phù hợp ngữ cảnh.
Lớp 5,Tiếng Việt,Học kỳ 1,4. Nghệ thuật muôn màu,Đúng/Sai,"Từ 'rực rỡ' là một từ ghép, đúng hay sai?",,Đúng,Từ ghép gồm các tiếng có nghĩa.
Lớp 5,Tiếng Việt,Học kỳ 2,7. Tiếp bước cha ông,Kéo thả,Kéo thả để ghép đúng câu: Lá lành ___.,đùm lá rách | thì sẽ thất bại | không cần ai,đùm lá rách,Câu hoàn chỉnh: Lá lành đùm lá rách
Lớp 5,Tiếng Việt,Học kỳ 2,6. Hương sắc trăm miền,Kéo thả,Kéo thả để ghép đúng câu: Tôn sư ___.,trọng đạo | thì sẽ thất bại | không cần ai,trọng đạo,Câu hoàn chỉnh: Tôn sư trọng đạo
Lớp 5,Tiếng Việt,Học kỳ 1,1. Thế giới tuổi thơ,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 5,Tiếng Việt,Học kỳ 2,7. Tiếp bước cha ông,Trắc nghiệm,Từ nào đồng nghĩa với từ 'chăm chỉ'?,học tập | lười biếng | độc ác | phá hoại,học tập,'học tập' và 'chăm chỉ' có nghĩa gần giống nhau.
Lớp 5,Tiếng Việt,Học kỳ 1,3. Trên con đường học tập,Kéo thả,Kéo từ 'sân chơi' vào ô thích hợp: Em rất yêu ___ của mình.,sân chơi | cục đá | bão táp,sân chơi,Phù hợp ngữ cảnh.
Lớp 5,Tiếng Việt,Học kỳ 2,7. Tiếp bước cha ông,Kéo thả,Kéo từ 'mát mẻ' vào ô thích hợp: Em rất yêu ___ của mình.,mát mẻ | cục đá | bão táp,mát mẻ,Phù hợp ngữ cảnh.
Lớp 5,Tiếng Việt,Học kỳ 2,6. Hương sắc trăm miền,Kéo thả,"Kéo thả để ghép đúng câu: Gần mực thì đen, ___.",gần đèn thì rạng | thì sẽ thất bại | không cần ai,gần đèn thì rạng,"Câu hoàn chỉnh: Gần mực thì đen, gần đèn thì rạng"
Lớp 5,Tiếng Việt,Học kỳ 1,1. Thế giới tuổi thơ,Trắc nghiệm,Từ nào đồng nghĩa với từ 'chim chóc'?,bầu trời | lười biếng | độc ác | phá hoại,bầu trời,'bầu trời' và 'chim chóc' có nghĩa gần giống nhau.
Lớp 5,Tiếng Việt,Học kỳ 1,4. Nghệ thuật muôn màu,Trắc nghiệm,Câu tục ngữ 'Tôn sư trọng đạo' khuyên chúng ta điều gì?,Kính trọng thầy cô | Lười biếng | Ích kỷ | Vô ơn,Kính trọng thầy cô,Ý nghĩa: Kính trọng thầy cô.
Lớp 5,Tiếng Việt,Học kỳ 2,7. Tiếp bước cha ông,Kéo thả,"Kéo thả để ghép đúng câu: Gần mực thì đen, ___.",gần đèn thì rạng | thì sẽ thất bại | không cần ai,gần đèn thì rạng,"Câu hoàn chỉnh: Gần mực thì đen, gần đèn thì rạng"
Lớp 5,Tiếng Việt,Học kỳ 2,7. Tiếp bước cha ông,Đúng/Sai,"Từ 'rực rỡ' là một từ ghép, đúng hay sai?",,Đúng,Từ ghép gồm các tiếng có nghĩa.
Lớp 5,Tiếng Việt,Học kỳ 2,8. Thế giới của chúng ta,Đúng/Sai,"Từ 'cha mẹ' là một từ ghép, đúng hay sai?",,Đúng,Từ ghép gồm các tiếng có nghĩa.
Lớp 5,Tiếng Việt,Học kỳ 2,5. Vẻ đẹp cuộc sống,Kéo thả,Kéo thả để ghép đúng câu: Lá lành ___.,đùm lá rách | thì sẽ thất bại | không cần ai,đùm lá rách,Câu hoàn chỉnh: Lá lành đùm lá rách
Lớp 5,Tiếng Việt,Học kỳ 1,3. Trên con đường học tập,Trắc nghiệm,Từ nào đồng nghĩa với từ 'bạn bè'?,sách vở | lười biếng | độc ác | phá hoại,sách vở,'sách vở' và 'bạn bè' có nghĩa gần giống nhau.
Lớp 5,Tiếng Việt,Học kỳ 1,2. Thiên nhiên kì thú,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 5,Tiếng Việt,Học kỳ 1,1. Thế giới tuổi thơ,Trắc nghiệm,Từ nào đồng nghĩa với từ 'chim chóc'?,bầu trời | lười biếng | độc ác | phá hoại,bầu trời,'bầu trời' và 'chim chóc' có nghĩa gần giống nhau.
Lớp 5,Tiếng Việt,Học kỳ 1,1. Thế giới tuổi thơ,Kéo thả,Kéo thả để ghép đúng câu: Có công mài sắt ___.,có ngày nên kim | thì sẽ thất bại | không cần ai,có ngày nên kim,Câu hoàn chỉnh: Có công mài sắt có ngày nên kim
Lớp 5,Tiếng Việt,Học kỳ 2,5. Vẻ đẹp cuộc sống,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 5,Tiếng Việt,Học kỳ 2,5. Vẻ đẹp cuộc sống,Đúng/Sai,"Thành phần chủ ngữ trong câu 'Hôm nay, sách vở rất đẹp' là 'Hôm nay', đúng hay sai?",,Sai,"Chủ ngữ là '{word}', 'Hôm nay' là trạng ngữ."
Lớp 5,Tiếng Việt,Học kỳ 1,3. Trên con đường học tập,Đúng/Sai,"Thành phần chủ ngữ trong câu 'Hôm nay, thầy cô rất đẹp' là 'Hôm nay', đúng hay sai?",,Sai,"Chủ ngữ là '{word}', 'Hôm nay' là trạng ngữ."
Lớp 5,Tiếng Việt,Học kỳ 1,1. Thế giới tuổi thơ,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Lá lành đùm lá ___,,rách,Câu hoàn chỉnh: Lá lành đùm lá rách
Lớp 5,Tiếng Việt,Học kỳ 2,6. Hương sắc trăm miền,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Uống nước nhớ ___,,nguồn,Câu hoàn chỉnh: Uống nước nhớ nguồn
Lớp 5,Tiếng Việt,Học kỳ 1,3. Trên con đường học tập,Trắc nghiệm,Câu tục ngữ 'Uống nước nhớ nguồn' khuyên chúng ta điều gì?,Biết ơn người đi trước | Lười biếng | Ích kỷ | Vô ơn,Biết ơn người đi trước,Ý nghĩa: Biết ơn người đi trước.
Lớp 5,Tiếng Việt,Học kỳ 1,4. Nghệ thuật muôn màu,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 5,Tiếng Việt,Học kỳ 2,5. Vẻ đẹp cuộc sống,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 5,Tiếng Việt,Học kỳ 1,3. Trên con đường học tập,Đúng/Sai,"Từ 'sân chơi' là một từ ghép, đúng hay sai?",,Đúng,Từ ghép gồm các tiếng có nghĩa.
Lớp 5,Tiếng Việt,Học kỳ 2,5. Vẻ đẹp cuộc sống,Kéo thả,Kéo từ 'đùm bọc' vào ô thích hợp: Em rất yêu ___ của mình.,đùm bọc | cục đá | bão táp,đùm bọc,Phù hợp ngữ cảnh.
Lớp 5,Tiếng Việt,Học kỳ 2,5. Vẻ đẹp cuộc sống,Đúng/Sai,"Từ 'yêu thương' là một từ ghép, đúng hay sai?",,Đúng,Từ ghép gồm các tiếng có nghĩa.
Lớp 5,Tiếng Việt,Học kỳ 1,3. Trên con đường học tập,Kéo thả,Kéo từ 'ngôi trường' vào ô thích hợp: Em rất yêu ___ của mình.,ngôi trường | cục đá | bão táp,ngôi trường,Phù hợp ngữ cảnh.
Lớp 5,Tiếng Việt,Học kỳ 1,4. Nghệ thuật muôn màu,Kéo thả,Kéo từ 'biển cả' vào ô thích hợp: Em rất yêu ___ của mình.,biển cả | cục đá | bão táp,biển cả,Phù hợp ngữ cảnh.
Lớp 5,Tiếng Việt,Học kỳ 1,1. Thế giới tuổi thơ,Đúng/Sai,"Từ 'ngôi nhà chung' là một từ ghép, đúng hay sai?",,Đúng,Từ ghép gồm các tiếng có nghĩa.
Lớp 5,Tiếng Việt,Học kỳ 2,5. Vẻ đẹp cuộc sống,Kéo thả,"Kéo thả để ghép đúng câu: Gần mực thì đen, ___.",gần đèn thì rạng | thì sẽ thất bại | không cần ai,gần đèn thì rạng,"Câu hoàn chỉnh: Gần mực thì đen, gần đèn thì rạng"
Lớp 5,Tiếng Việt,Học kỳ 1,2. Thiên nhiên kì thú,Đúng/Sai,"Từ 'biển cả' là một từ ghép, đúng hay sai?",,Đúng,Từ ghép gồm các tiếng có nghĩa.
Lớp 5,Tiếng Việt,Học kỳ 2,5. Vẻ đẹp cuộc sống,Trắc nghiệm,Từ nào đồng nghĩa với từ 'trong lành'?,mát mẻ | lười biếng | độc ác | phá hoại,mát mẻ,'mát mẻ' và 'trong lành' có nghĩa gần giống nhau.
Lớp 5,Tiếng Việt,Học kỳ 1,2. Thiên nhiên kì thú,Kéo thả,Kéo thả để ghép đúng câu: Có công mài sắt ___.,có ngày nên kim | thì sẽ thất bại | không cần ai,có ngày nên kim,Câu hoàn chỉnh: Có công mài sắt có ngày nên kim
Lớp 5,Tiếng Việt,Học kỳ 1,1. Thế giới tuổi thơ,Đúng/Sai,"Thành phần chủ ngữ trong câu 'Hôm nay, chim chóc rất đẹp' là 'Hôm nay', đúng hay sai?",,Sai,"Chủ ngữ là '{word}', 'Hôm nay' là trạng ngữ."
Lớp 5,Tiếng Việt,Học kỳ 1,1. Thế giới tuổi thơ,Đúng/Sai,"Từ 'quê hương' là một từ ghép, đúng hay sai?",,Đúng,Từ ghép gồm các tiếng có nghĩa.
Lớp 5,Tiếng Việt,Học kỳ 2,6. Hương sắc trăm miền,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 5,Tiếng Việt,Học kỳ 1,1. Thế giới tuổi thơ,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Tôn sư trọng ___,,đạo,Câu hoàn chỉnh: Tôn sư trọng đạo
Lớp 5,Tiếng Việt,Học kỳ 2,5. Vẻ đẹp cuộc sống,Đúng/Sai,"Thành phần chủ ngữ trong câu 'Hôm nay, bầu trời rất đẹp' là 'Hôm nay', đúng hay sai?",,Sai,"Chủ ngữ là '{word}', 'Hôm nay' là trạng ngữ."
Lớp 5,Tiếng Việt,Học kỳ 1,4. Nghệ thuật muôn màu,Trắc nghiệm,"Câu tục ngữ 'Gần mực thì đen, gần đèn thì rạng' khuyên chúng ta điều gì?",Ảnh hưởng của môi trường sống | Lười biếng | Ích kỷ | Vô ơn,Ảnh hưởng của môi trường sống,Ý nghĩa: Ảnh hưởng của môi trường sống.
Lớp 5,Tiếng Việt,Học kỳ 1,1. Thế giới tuổi thơ,Đúng/Sai,"Thành phần chủ ngữ trong câu 'Hôm nay, ngôi trường rất đẹp' là 'Hôm nay', đúng hay sai?",,Sai,"Chủ ngữ là '{word}', 'Hôm nay' là trạng ngữ."
Lớp 5,Tiếng Việt,Học kỳ 1,3. Trên con đường học tập,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 5,Tiếng Việt,Học kỳ 1,3. Trên con đường học tập,Đúng/Sai,"Từ 'thầy cô' là một từ ghép, đúng hay sai?",,Đúng,Từ ghép gồm các tiếng có nghĩa.
Lớp 5,Tiếng Việt,Học kỳ 1,1. Thế giới tuổi thơ,Đúng/Sai,"Thành phần chủ ngữ trong câu 'Hôm nay, sân chơi rất đẹp' là 'Hôm nay', đúng hay sai?",,Sai,"Chủ ngữ là '{word}', 'Hôm nay' là trạng ngữ."
Lớp 5,Tiếng Việt,Học kỳ 2,8. Thế giới của chúng ta,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 5,Tiếng Việt,Học kỳ 2,5. Vẻ đẹp cuộc sống,Đúng/Sai,"Thành phần chủ ngữ trong câu 'Hôm nay, tổ ấm rất đẹp' là 'Hôm nay', đúng hay sai?",,Sai,"Chủ ngữ là '{word}', 'Hôm nay' là trạng ngữ."
