Cấp lớp,Môn học,Học kỳ,Chủ đề,Loại câu hỏi,Câu hỏi,Lựa chọn,Đáp án đúng,Lời giải chi tiết
Lớp 4,Toán,Học kỳ 1,5. Phép cộng và phép trừ,Điền khuyết,5569 - ___ = 786,,4783,Số cần điền là 4783 vì 5569 - 4783 = 786.
Lớp 4,Toán,Học kỳ 1,3. Số có nhiều chữ số,Chuỗi Quy luật,"18, 20, 22, ___, 26",,24,Quy luật: cộng thêm 2 vào số liền trước.
Lớp 4,Toán,Học kỳ 1,5. Phép cộng và phép trừ,Đúng/Sai,"Phép tính 105 + 331 = 436, đúng hay sai?",,Đúng,Phép tính chính xác là 105 + 331 = 436.
Lớp 4,Toán,Học kỳ 1,2. Góc và đơn vị đo góc,Trắc nghiệm,Kết quả của phép tính 8648 - 5785 là bao nhiêu?,2873 | 2859 | 2868 | 2863,2863,Ta có: 8648 - 5785 = 2863.
Lớp 4,Toán,Học kỳ 1,5. Phép cộng và phép trừ,Đúng/Sai,"Phép tính 2196 + 6570 = 8769, đúng hay sai?",,Sai,Phép tính chính xác là 2196 + 6570 = 8766.
Lớp 4,Toán,Học kỳ 1,6. Đường thẳng vuông góc. Đường thẳng song song,Đúng/Sai,"Phép tính 8475 + 7968 = 16443, đúng hay sai?",,Đúng,Phép tính chính xác là 8475 + 7968 = 16443.
Lớp 4,Toán,Học kỳ 1,7. Ôn tập Học kì 1,So sánh,"Điền dấu thích hợp (<, >, =): 2638 + 1154 ___ 3962 + 7169",,<,2638 + 1154 = 3792; 3962 + 7169 = 11131. Nên dấu là <.
Lớp 4,Toán,Học kỳ 1,3. Số có nhiều chữ số,Chuỗi Quy luật,"19, 22, 25, ___, 31",,28,Quy luật: cộng thêm 3 vào số liền trước.
Lớp 4,Toán,Học kỳ 2,10. Phân số,Điền khuyết,11170 + ___ = 28502,,17332,Số cần điền là 17332 vì 11170 + 17332 = 28502.
Lớp 4,Toán,Học kỳ 2,8. Phép nhân và phép chia,Chuỗi Quy luật,"12, 17, 22, ___, 32",,27,Quy luật: cộng thêm 5 vào số liền trước.
Lớp 4,Toán,Học kỳ 1,7. Ôn tập Học kì 1,Trắc nghiệm,Kết quả của phép tính 1267 + 92 là bao nhiêu?,1369 | 1361 | 1356 | 1359,1359,Ta có: 1267 + 92 = 1359.
Lớp 4,Toán,Học kỳ 1,5. Phép cộng và phép trừ,Kéo thả,5637 + 14534 = ___,20171 | 20172 | 20170,20171,Kéo số 20171 vào chỗ trống.
Lớp 4,Toán,Học kỳ 1,7. Ôn tập Học kì 1,Điền khuyết,5583 - ___ = 2137,,3446,Số cần điền là 3446 vì 5583 - 3446 = 2137.
Lớp 4,Toán,Học kỳ 1,2. Góc và đơn vị đo góc,Đúng/Sai,"Phép tính 9295 + 9450 = 18749, đúng hay sai?",,Sai,Phép tính chính xác là 9295 + 9450 = 18745.
Lớp 4,Toán,Học kỳ 1,2. Góc và đơn vị đo góc,Đúng/Sai,"Phép tính 10667 - 1564 = 9103, đúng hay sai?",,Đúng,Phép tính chính xác là 10667 - 1564 = 9103.
Lớp 4,Toán,Học kỳ 2,"11. Phép cộng, phép trừ Phân số",Chuỗi Quy luật,"13, 17, 21, ___, 29",,25,Quy luật: cộng thêm 4 vào số liền trước.
Lớp 4,Toán,Học kỳ 1,3. Số có nhiều chữ số,Kéo thả,8034 + 8307 = ___,16341 | 16342 | 16340,16341,Kéo số 16341 vào chỗ trống.
Lớp 4,Toán,Học kỳ 2,10. Phân số,So sánh,"Điền dấu thích hợp (<, >, =): 5310 + 6417 ___ 18928 + 10961",,<,5310 + 6417 = 11727; 18928 + 10961 = 29889. Nên dấu là <.
Lớp 4,Toán,Học kỳ 1,2. Góc và đơn vị đo góc,Đúng/Sai,"Phép tính 17937 - 5871 = 12066, đúng hay sai?",,Đúng,Phép tính chính xác là 17937 - 5871 = 12066.
Lớp 4,Toán,Học kỳ 1,4. Một số đơn vị đo Đại lượng,So sánh,"Điền dấu thích hợp (<, >, =): 14433 + 3502 ___ 1132 + 5801",,>,14433 + 3502 = 17935; 1132 + 5801 = 6933. Nên dấu là >.
Lớp 4,Toán,Học kỳ 1,7. Ôn tập Học kì 1,Điền khuyết,5538 + ___ = 6614,,1076,Số cần điền là 1076 vì 5538 + 1076 = 6614.
Lớp 4,Toán,Học kỳ 1,2. Góc và đơn vị đo góc,So sánh,"Điền dấu thích hợp (<, >, =): 6414 + 1309 ___ 1599 + 863",,>,6414 + 1309 = 7723; 1599 + 863 = 2462. Nên dấu là >.
Lớp 4,Toán,Học kỳ 1,7. Ôn tập Học kì 1,Trắc nghiệm,Kết quả của phép tính 7507 + 4923 là bao nhiêu?,12440 | 12427 | 12430 | 12431,12430,Ta có: 7507 + 4923 = 12430.
Lớp 4,Toán,Học kỳ 2,"11. Phép cộng, phép trừ Phân số",Kéo thả,13545 - 5053 = ___,8492 | 8493 | 8491,8492,Kéo số 8492 vào chỗ trống.
Lớp 4,Toán,Học kỳ 2,"11. Phép cộng, phép trừ Phân số",So sánh,"Điền dấu thích hợp (<, >, =): 7517 + 2023 ___ 5728 + 2762",,>,7517 + 2023 = 9540; 5728 + 2762 = 8490. Nên dấu là >.
Lớp 4,Toán,Học kỳ 2,"12. Phép nhân, phép chia Phân số",So sánh,"Điền dấu thích hợp (<, >, =): 9289 + 6668 ___ 1423 + 5388",,>,9289 + 6668 = 15957; 1423 + 5388 = 6811. Nên dấu là >.
Lớp 4,Toán,Học kỳ 2,"9. Làm quen với yếu tố Thống kê, Xác suất",Chuỗi Quy luật,"7, 10, 13, ___, 19",,16,Quy luật: cộng thêm 3 vào số liền trước.
Lớp 4,Toán,Học kỳ 1,6. Đường thẳng vuông góc. Đường thẳng song song,Điền khuyết,9804 + ___ = 15216,,5412,Số cần điền là 5412 vì 9804 + 5412 = 15216.
Lớp 4,Toán,Học kỳ 2,10. Phân số,So sánh,"Điền dấu thích hợp (<, >, =): 15565 - 2130 ___ 4411 + 8222",,>,15565 - 2130 = 13435; 4411 + 8222 = 12633. Nên dấu là >.
Lớp 4,Toán,Học kỳ 2,8. Phép nhân và phép chia,Điền khuyết,5544 - ___ = 1017,,4527,Số cần điền là 4527 vì 5544 - 4527 = 1017.
Lớp 4,Toán,Học kỳ 1,4. Một số đơn vị đo Đại lượng,Trắc nghiệm,Kết quả của phép tính 18183 - 10549 là bao nhiêu?,7634 | 7635 | 7644 | 7631,7634,Ta có: 18183 - 10549 = 7634.
Lớp 4,Toán,Học kỳ 2,10. Phân số,Trắc nghiệm,Kết quả của phép tính 16973 - 3656 là bao nhiêu?,13312 | 13317 | 13318 | 13327,13317,Ta có: 16973 - 3656 = 13317.
Lớp 4,Toán,Học kỳ 2,10. Phân số,Kéo thả,3122 + 8761 = ___,11883 | 11884 | 11882,11883,Kéo số 11883 vào chỗ trống.
Lớp 4,Toán,Học kỳ 2,"11. Phép cộng, phép trừ Phân số",Trắc nghiệm,Kết quả của phép tính 15258 - 8860 là bao nhiêu?,6408 | 6393 | 6403 | 6398,6398,Ta có: 15258 - 8860 = 6398.
Lớp 4,Toán,Học kỳ 2,"12. Phép nhân, phép chia Phân số",Điền khuyết,7530 - ___ = 3753,,3777,Số cần điền là 3777 vì 7530 - 3777 = 3753.
Lớp 4,Toán,Học kỳ 2,8. Phép nhân và phép chia,Trắc nghiệm,Kết quả của phép tính 17272 - 3014 là bao nhiêu?,14258 | 14268 | 14261 | 14254,14258,Ta có: 17272 - 3014 = 14258.
Lớp 4,Toán,Học kỳ 2,"9. Làm quen với yếu tố Thống kê, Xác suất",Đúng/Sai,"Phép tính 8175 + 8341 = 16519, đúng hay sai?",,Sai,Phép tính chính xác là 8175 + 8341 = 16516.
Lớp 4,Toán,Học kỳ 1,2. Góc và đơn vị đo góc,Điền khuyết,17427 - ___ = 1036,,16391,Số cần điền là 16391 vì 17427 - 16391 = 1036.
Lớp 4,Toán,Học kỳ 2,"9. Làm quen với yếu tố Thống kê, Xác suất",Chuỗi Quy luật,"9, 11, 13, ___, 17",,15,Quy luật: cộng thêm 2 vào số liền trước.
Lớp 4,Toán,Học kỳ 1,5. Phép cộng và phép trừ,Chuỗi Quy luật,"5, 9, 13, ___, 21",,17,Quy luật: cộng thêm 4 vào số liền trước.
Lớp 4,Toán,Học kỳ 2,"11. Phép cộng, phép trừ Phân số",Trắc nghiệm,Kết quả của phép tính 5264 + 8412 là bao nhiêu?,13671 | 13676 | 13686 | 13679,13676,Ta có: 5264 + 8412 = 13676.
Lớp 4,Toán,Học kỳ 1,3. Số có nhiều chữ số,Đúng/Sai,"Phép tính 3025 + 16828 = 19853, đúng hay sai?",,Đúng,Phép tính chính xác là 3025 + 16828 = 19853.
Lớp 4,Toán,Học kỳ 2,13. Ôn tập cuối năm,Điền khuyết,5251 + ___ = 11397,,6146,Số cần điền là 6146 vì 5251 + 6146 = 11397.
Lớp 4,Toán,Học kỳ 2,"9. Làm quen với yếu tố Thống kê, Xác suất",So sánh,"Điền dấu thích hợp (<, >, =): 8930 - 2409 ___ 9582 + 9157",,<,8930 - 2409 = 6521; 9582 + 9157 = 18739. Nên dấu là <.
Lớp 4,Toán,Học kỳ 1,1. Ôn tập và bổ sung,Chuỗi Quy luật,"12, 15, 18, ___, 24",,21,Quy luật: cộng thêm 3 vào số liền trước.
Lớp 4,Toán,Học kỳ 1,7. Ôn tập Học kì 1,Điền khuyết,4116 - ___ = 1353,,2763,Số cần điền là 2763 vì 4116 - 2763 = 1353.
Lớp 4,Toán,Học kỳ 1,5. Phép cộng và phép trừ,Chuỗi Quy luật,"7, 9, 11, ___, 15",,13,Quy luật: cộng thêm 2 vào số liền trước.
Lớp 4,Toán,Học kỳ 2,"11. Phép cộng, phép trừ Phân số",Đúng/Sai,"Phép tính 8140 + 9725 = 17865, đúng hay sai?",,Đúng,Phép tính chính xác là 8140 + 9725 = 17865.
Lớp 4,Toán,Học kỳ 1,2. Góc và đơn vị đo góc,So sánh,"Điền dấu thích hợp (<, >, =): 4797 - 214 ___ 1114 + 9828",,<,4797 - 214 = 4583; 1114 + 9828 = 10942. Nên dấu là <.
Lớp 4,Toán,Học kỳ 1,5. Phép cộng và phép trừ,Chuỗi Quy luật,"4, 9, 14, ___, 24",,19,Quy luật: cộng thêm 5 vào số liền trước.
Lớp 4,Toán,Học kỳ 1,7. Ôn tập Học kì 1,Đúng/Sai,"Phép tính 4739 + 7963 = 12702, đúng hay sai?",,Đúng,Phép tính chính xác là 4739 + 7963 = 12702.
Lớp 4,Toán,Học kỳ 2,13. Ôn tập cuối năm,Đúng/Sai,"Phép tính 7361 + 3768 = 11129, đúng hay sai?",,Đúng,Phép tính chính xác là 7361 + 3768 = 11129.
Lớp 4,Toán,Học kỳ 1,4. Một số đơn vị đo Đại lượng,Điền khuyết,8992 + ___ = 15777,,6785,Số cần điền là 6785 vì 8992 + 6785 = 15777.
Lớp 4,Toán,Học kỳ 2,13. Ôn tập cuối năm,Kéo thả,11608 + 12552 = ___,24160 | 24161 | 24159,24160,Kéo số 24160 vào chỗ trống.
Lớp 4,Toán,Học kỳ 2,10. Phân số,Chuỗi Quy luật,"1, 5, 9, ___, 17",,13,Quy luật: cộng thêm 4 vào số liền trước.
Lớp 4,Toán,Học kỳ 1,1. Ôn tập và bổ sung,Kéo thả,16982 - 6946 = ___,10036 | 10037 | 10035,10036,Kéo số 10036 vào chỗ trống.
Lớp 4,Toán,Học kỳ 1,5. Phép cộng và phép trừ,So sánh,"Điền dấu thích hợp (<, >, =): 11141 + 10120 ___ 9389 + 16639",,<,11141 + 10120 = 21261; 9389 + 16639 = 26028. Nên dấu là <.
Lớp 4,Toán,Học kỳ 1,2. Góc và đơn vị đo góc,Điền khuyết,13117 + ___ = 28922,,15805,Số cần điền là 15805 vì 13117 + 15805 = 28922.
Lớp 4,Toán,Học kỳ 2,"9. Làm quen với yếu tố Thống kê, Xác suất",Đúng/Sai,"Phép tính 12917 + 17268 = 30185, đúng hay sai?",,Đúng,Phép tính chính xác là 12917 + 17268 = 30185.
Lớp 4,Toán,Học kỳ 2,8. Phép nhân và phép chia,Đúng/Sai,"Phép tính 9331 - 8905 = 431, đúng hay sai?",,Sai,Phép tính chính xác là 9331 - 8905 = 426.
Lớp 4,Toán,Học kỳ 2,"9. Làm quen với yếu tố Thống kê, Xác suất",Trắc nghiệm,Kết quả của phép tính 8614 - 4438 là bao nhiêu?,4176 | 4178 | 4172 | 4186,4176,Ta có: 8614 - 4438 = 4176.
Lớp 4,Toán,Học kỳ 2,"12. Phép nhân, phép chia Phân số",Đúng/Sai,"Phép tính 3425 - 2901 = 524, đúng hay sai?",,Đúng,Phép tính chính xác là 3425 - 2901 = 524.
Lớp 4,Toán,Học kỳ 1,1. Ôn tập và bổ sung,Đúng/Sai,"Phép tính 9236 - 2097 = 7139, đúng hay sai?",,Đúng,Phép tính chính xác là 9236 - 2097 = 7139.
Lớp 4,Toán,Học kỳ 2,"12. Phép nhân, phép chia Phân số",Chuỗi Quy luật,"6, 10, 14, ___, 22",,18,Quy luật: cộng thêm 4 vào số liền trước.
Lớp 4,Toán,Học kỳ 2,10. Phân số,Kéo thả,2619 - 1320 = ___,1299 | 1300 | 1298,1299,Kéo số 1299 vào chỗ trống.
Lớp 4,Toán,Học kỳ 2,8. Phép nhân và phép chia,Chuỗi Quy luật,"9, 11, 13, ___, 17",,15,Quy luật: cộng thêm 2 vào số liền trước.
Lớp 4,Toán,Học kỳ 1,1. Ôn tập và bổ sung,So sánh,"Điền dấu thích hợp (<, >, =): 7783 - 4623 ___ 13546 + 17228",,<,7783 - 4623 = 3160; 13546 + 17228 = 30774. Nên dấu là <.
Lớp 4,Toán,Học kỳ 2,"9. Làm quen với yếu tố Thống kê, Xác suất",Kéo thả,6562 + 6069 = ___,12631 | 12632 | 12630,12631,Kéo số 12631 vào chỗ trống.
Lớp 4,Toán,Học kỳ 1,5. Phép cộng và phép trừ,Trắc nghiệm,Kết quả của phép tính 14799 + 5083 là bao nhiêu?,19881 | 19882 | 19883 | 19892,19882,Ta có: 14799 + 5083 = 19882.
Lớp 4,Toán,Học kỳ 1,1. Ôn tập và bổ sung,So sánh,"Điền dấu thích hợp (<, >, =): 3637 - 1788 ___ 7119 + 4955",,<,3637 - 1788 = 1849; 7119 + 4955 = 12074. Nên dấu là <.
Lớp 4,Toán,Học kỳ 1,5. Phép cộng và phép trừ,Đúng/Sai,"Phép tính 3910 + 8837 = 12747, đúng hay sai?",,Đúng,Phép tính chính xác là 3910 + 8837 = 12747.
Lớp 4,Toán,Học kỳ 2,"11. Phép cộng, phép trừ Phân số",So sánh,"Điền dấu thích hợp (<, >, =): 4564 + 7522 ___ 18 + 5360",,>,4564 + 7522 = 12086; 18 + 5360 = 5378. Nên dấu là >.
Lớp 4,Toán,Học kỳ 1,2. Góc và đơn vị đo góc,Kéo thả,1642 + 600 = ___,2242 | 2243 | 2241,2242,Kéo số 2242 vào chỗ trống.
Lớp 4,Toán,Học kỳ 2,13. Ôn tập cuối năm,Trắc nghiệm,Kết quả của phép tính 9207 + 1403 là bao nhiêu?,10620 | 10610 | 10612 | 10605,10610,Ta có: 9207 + 1403 = 10610.
Lớp 4,Toán,Học kỳ 2,"12. Phép nhân, phép chia Phân số",So sánh,"Điền dấu thích hợp (<, >, =): 4519 - 3708 ___ 4828 + 569",,<,4519 - 3708 = 811; 4828 + 569 = 5397. Nên dấu là <.
Lớp 4,Toán,Học kỳ 1,2. Góc và đơn vị đo góc,Trắc nghiệm,Kết quả của phép tính 7979 + 15781 là bao nhiêu?,23760 | 23770 | 23756 | 23765,23760,Ta có: 7979 + 15781 = 23760.
Lớp 4,Toán,Học kỳ 2,8. Phép nhân và phép chia,Kéo thả,16674 + 8449 = ___,25123 | 25124 | 25122,25123,Kéo số 25123 vào chỗ trống.
Lớp 4,Toán,Học kỳ 2,"11. Phép cộng, phép trừ Phân số",Điền khuyết,2245 + ___ = 14019,,11774,Số cần điền là 11774 vì 2245 + 11774 = 14019.
Lớp 4,Toán,Học kỳ 1,6. Đường thẳng vuông góc. Đường thẳng song song,Chuỗi Quy luật,"7, 9, 11, ___, 15",,13,Quy luật: cộng thêm 2 vào số liền trước.
Lớp 4,Toán,Học kỳ 1,6. Đường thẳng vuông góc. Đường thẳng song song,Đúng/Sai,"Phép tính 17540 - 11500 = 6045, đúng hay sai?",,Sai,Phép tính chính xác là 17540 - 11500 = 6040.
Lớp 4,Toán,Học kỳ 2,"11. Phép cộng, phép trừ Phân số",Điền khuyết,4768 - ___ = 4098,,670,Số cần điền là 670 vì 4768 - 670 = 4098.
Lớp 4,Toán,Học kỳ 1,7. Ôn tập Học kì 1,So sánh,"Điền dấu thích hợp (<, >, =): 7455 - 3945 ___ 1001 + 1842",,>,7455 - 3945 = 3510; 1001 + 1842 = 2843. Nên dấu là >.
Lớp 4,Toán,Học kỳ 1,5. Phép cộng và phép trừ,So sánh,"Điền dấu thích hợp (<, >, =): 11693 + 3716 ___ 10590 + 17748",,<,11693 + 3716 = 15409; 10590 + 17748 = 28338. Nên dấu là <.
Lớp 4,Toán,Học kỳ 1,1. Ôn tập và bổ sung,Đúng/Sai,"Phép tính 8788 + 620 = 9411, đúng hay sai?",,Sai,Phép tính chính xác là 8788 + 620 = 9408.
Lớp 4,Toán,Học kỳ 2,"9. Làm quen với yếu tố Thống kê, Xác suất",Kéo thả,5435 + 5261 = ___,10696 | 10697 | 10695,10696,Kéo số 10696 vào chỗ trống.
Lớp 4,Toán,Học kỳ 1,7. Ôn tập Học kì 1,Trắc nghiệm,Kết quả của phép tính 8439 - 2991 là bao nhiêu?,5448 | 5449 | 5458 | 5445,5448,Ta có: 8439 - 2991 = 5448.
Lớp 4,Toán,Học kỳ 1,5. Phép cộng và phép trừ,So sánh,"Điền dấu thích hợp (<, >, =): 1868 - 530 ___ 1752 + 6964",,<,1868 - 530 = 1338; 1752 + 6964 = 8716. Nên dấu là <.
Lớp 4,Toán,Học kỳ 2,"12. Phép nhân, phép chia Phân số",Trắc nghiệm,Kết quả của phép tính 19421 + 18611 là bao nhiêu?,38032 | 38033 | 38042 | 38028,38032,Ta có: 19421 + 18611 = 38032.
Lớp 4,Toán,Học kỳ 2,"12. Phép nhân, phép chia Phân số",Đúng/Sai,"Phép tính 3277 - 1047 = 2235, đúng hay sai?",,Sai,Phép tính chính xác là 3277 - 1047 = 2230.
Lớp 4,Toán,Học kỳ 1,7. Ôn tập Học kì 1,So sánh,"Điền dấu thích hợp (<, >, =): 5212 + 2625 ___ 13069 + 15817",,<,5212 + 2625 = 7837; 13069 + 15817 = 28886. Nên dấu là <.
Lớp 4,Toán,Học kỳ 1,1. Ôn tập và bổ sung,So sánh,"Điền dấu thích hợp (<, >, =): 10144 - 6134 ___ 6380 + 5774",,<,10144 - 6134 = 4010; 6380 + 5774 = 12154. Nên dấu là <.
Lớp 4,Toán,Học kỳ 2,13. Ôn tập cuối năm,Trắc nghiệm,Kết quả của phép tính 15626 - 7636 là bao nhiêu?,8000 | 7995 | 7987 | 7990,7990,Ta có: 15626 - 7636 = 7990.
Lớp 4,Toán,Học kỳ 1,6. Đường thẳng vuông góc. Đường thẳng song song,Kéo thả,6409 + 1544 = ___,7953 | 7954 | 7952,7953,Kéo số 7953 vào chỗ trống.
Lớp 4,Toán,Học kỳ 2,8. Phép nhân và phép chia,So sánh,"Điền dấu thích hợp (<, >, =): 7958 - 6195 ___ 16709 + 15735",,<,7958 - 6195 = 1763; 16709 + 15735 = 32444. Nên dấu là <.
Lớp 4,Toán,Học kỳ 1,2. Góc và đơn vị đo góc,Kéo thả,9052 - 8385 = ___,667 | 668 | 666,667,Kéo số 667 vào chỗ trống.
Lớp 4,Toán,Học kỳ 2,"12. Phép nhân, phép chia Phân số",Kéo thả,11836 - 8 = ___,11828 | 11829 | 11827,11828,Kéo số 11828 vào chỗ trống.
Lớp 4,Toán,Học kỳ 2,8. Phép nhân và phép chia,Kéo thả,9778 + 4542 = ___,14320 | 14321 | 14319,14320,Kéo số 14320 vào chỗ trống.
Lớp 4,Toán,Học kỳ 2,8. Phép nhân và phép chia,Đúng/Sai,"Phép tính 19395 - 1507 = 17888, đúng hay sai?",,Đúng,Phép tính chính xác là 19395 - 1507 = 17888.
Lớp 4,Toán,Học kỳ 2,"12. Phép nhân, phép chia Phân số",Kéo thả,9079 - 2105 = ___,6974 | 6975 | 6973,6974,Kéo số 6974 vào chỗ trống.
Lớp 4,Toán,Học kỳ 2,"11. Phép cộng, phép trừ Phân số",Chuỗi Quy luật,"2, 5, 8, ___, 14",,11,Quy luật: cộng thêm 3 vào số liền trước.
Lớp 4,Toán,Học kỳ 2,10. Phân số,Kéo thả,14067 + 4899 = ___,18966 | 18967 | 18965,18966,Kéo số 18966 vào chỗ trống.
Lớp 4,Toán,Học kỳ 1,5. Phép cộng và phép trừ,Kéo thả,9751 - 6821 = ___,2930 | 2931 | 2929,2930,Kéo số 2930 vào chỗ trống.
Lớp 4,Toán,Học kỳ 1,5. Phép cộng và phép trừ,Điền khuyết,3097 - ___ = 1684,,1413,Số cần điền là 1413 vì 3097 - 1413 = 1684.
Lớp 4,Toán,Học kỳ 1,3. Số có nhiều chữ số,Điền khuyết,10333 - ___ = 9086,,1247,Số cần điền là 1247 vì 10333 - 1247 = 9086.
Lớp 4,Toán,Học kỳ 2,"12. Phép nhân, phép chia Phân số",So sánh,"Điền dấu thích hợp (<, >, =): 4266 + 4422 ___ 7286 + 9488",,<,4266 + 4422 = 8688; 7286 + 9488 = 16774. Nên dấu là <.
Lớp 4,Toán,Học kỳ 1,1. Ôn tập và bổ sung,Kéo thả,1919 + 2760 = ___,4679 | 4680 | 4678,4679,Kéo số 4679 vào chỗ trống.
Lớp 4,Toán,Học kỳ 1,6. Đường thẳng vuông góc. Đường thẳng song song,Trắc nghiệm,Kết quả của phép tính 18771 + 8790 là bao nhiêu?,27561 | 27571 | 27557 | 27566,27561,Ta có: 18771 + 8790 = 27561.
Lớp 4,Toán,Học kỳ 2,8. Phép nhân và phép chia,Kéo thả,8896 - 3277 = ___,5619 | 5620 | 5618,5619,Kéo số 5619 vào chỗ trống.
Lớp 4,Toán,Học kỳ 2,"11. Phép cộng, phép trừ Phân số",Trắc nghiệm,Kết quả của phép tính 9723 + 4571 là bao nhiêu?,14304 | 14297 | 14291 | 14294,14294,Ta có: 9723 + 4571 = 14294.
Lớp 4,Toán,Học kỳ 1,3. Số có nhiều chữ số,So sánh,"Điền dấu thích hợp (<, >, =): 6023 - 3155 ___ 9899 + 189",,<,6023 - 3155 = 2868; 9899 + 189 = 10088. Nên dấu là <.
Lớp 4,Toán,Học kỳ 2,"11. Phép cộng, phép trừ Phân số",Chuỗi Quy luật,"8, 10, 12, ___, 16",,14,Quy luật: cộng thêm 2 vào số liền trước.
Lớp 4,Toán,Học kỳ 2,"11. Phép cộng, phép trừ Phân số",So sánh,"Điền dấu thích hợp (<, >, =): 15531 - 9142 ___ 16458 + 3688",,<,15531 - 9142 = 6389; 16458 + 3688 = 20146. Nên dấu là <.
Lớp 4,Toán,Học kỳ 1,5. Phép cộng và phép trừ,Điền khuyết,5087 + ___ = 14808,,9721,Số cần điền là 9721 vì 5087 + 9721 = 14808.
Lớp 4,Toán,Học kỳ 1,7. Ôn tập Học kì 1,Điền khuyết,3526 - ___ = 1581,,1945,Số cần điền là 1945 vì 3526 - 1945 = 1581.
Lớp 4,Toán,Học kỳ 2,8. Phép nhân và phép chia,Điền khuyết,19315 + ___ = 34890,,15575,Số cần điền là 15575 vì 19315 + 15575 = 34890.
Lớp 4,Toán,Học kỳ 1,5. Phép cộng và phép trừ,Đúng/Sai,"Phép tính 189 + 307 = 498, đúng hay sai?",,Sai,Phép tính chính xác là 189 + 307 = 496.
Lớp 4,Toán,Học kỳ 1,2. Góc và đơn vị đo góc,Điền khuyết,7792 - ___ = 2759,,5033,Số cần điền là 5033 vì 7792 - 5033 = 2759.
Lớp 4,Toán,Học kỳ 2,"11. Phép cộng, phép trừ Phân số",Chuỗi Quy luật,"19, 24, 29, ___, 39",,34,Quy luật: cộng thêm 5 vào số liền trước.
Lớp 4,Toán,Học kỳ 2,"9. Làm quen với yếu tố Thống kê, Xác suất",Đúng/Sai,"Phép tính 8784 - 2910 = 5875, đúng hay sai?",,Sai,Phép tính chính xác là 8784 - 2910 = 5874.
Lớp 4,Toán,Học kỳ 2,"9. Làm quen với yếu tố Thống kê, Xác suất",Điền khuyết,14699 + ___ = 28684,,13985,Số cần điền là 13985 vì 14699 + 13985 = 28684.
Lớp 4,Toán,Học kỳ 1,5. Phép cộng và phép trừ,Kéo thả,19403 - 6410 = ___,12993 | 12994 | 12992,12993,Kéo số 12993 vào chỗ trống.
Lớp 4,Toán,Học kỳ 1,3. Số có nhiều chữ số,Điền khuyết,6639 + ___ = 6970,,331,Số cần điền là 331 vì 6639 + 331 = 6970.
Lớp 4,Toán,Học kỳ 1,2. Góc và đơn vị đo góc,Đúng/Sai,"Phép tính 4939 - 3736 = 1203, đúng hay sai?",,Đúng,Phép tính chính xác là 4939 - 3736 = 1203.
Lớp 4,Toán,Học kỳ 1,3. Số có nhiều chữ số,So sánh,"Điền dấu thích hợp (<, >, =): 19806 - 17763 ___ 2489 + 6898",,<,19806 - 17763 = 2043; 2489 + 6898 = 9387. Nên dấu là <.
Lớp 4,Toán,Học kỳ 2,8. Phép nhân và phép chia,Kéo thả,9908 - 2577 = ___,7331 | 7332 | 7330,7331,Kéo số 7331 vào chỗ trống.
Lớp 4,Toán,Học kỳ 1,3. Số có nhiều chữ số,Đúng/Sai,"Phép tính 5336 - 128 = 5208, đúng hay sai?",,Đúng,Phép tính chính xác là 5336 - 128 = 5208.
Lớp 4,Toán,Học kỳ 2,"9. Làm quen với yếu tố Thống kê, Xác suất",Trắc nghiệm,Kết quả của phép tính 13895 + 18800 là bao nhiêu?,32705 | 32698 | 32694 | 32695,32695,Ta có: 13895 + 18800 = 32695.
Lớp 4,Toán,Học kỳ 1,1. Ôn tập và bổ sung,Chuỗi Quy luật,"14, 16, 18, ___, 22",,20,Quy luật: cộng thêm 2 vào số liền trước.
Lớp 4,Toán,Học kỳ 1,6. Đường thẳng vuông góc. Đường thẳng song song,Điền khuyết,3360 - ___ = 2867,,493,Số cần điền là 493 vì 3360 - 493 = 2867.
Lớp 4,Toán,Học kỳ 2,13. Ôn tập cuối năm,Chuỗi Quy luật,"6, 10, 14, ___, 22",,18,Quy luật: cộng thêm 4 vào số liền trước.
Lớp 4,Toán,Học kỳ 1,6. Đường thẳng vuông góc. Đường thẳng song song,Kéo thả,5952 - 614 = ___,5338 | 5339 | 5337,5338,Kéo số 5338 vào chỗ trống.
Lớp 4,Toán,Học kỳ 1,4. Một số đơn vị đo Đại lượng,Đúng/Sai,"Phép tính 14571 - 13473 = 1099, đúng hay sai?",,Sai,Phép tính chính xác là 14571 - 13473 = 1098.
Lớp 4,Toán,Học kỳ 1,3. Số có nhiều chữ số,Đúng/Sai,"Phép tính 19490 - 4092 = 15403, đúng hay sai?",,Sai,Phép tính chính xác là 19490 - 4092 = 15398.
Lớp 4,Toán,Học kỳ 1,5. Phép cộng và phép trừ,So sánh,"Điền dấu thích hợp (<, >, =): 3388 - 778 ___ 4407 + 1095",,<,3388 - 778 = 2610; 4407 + 1095 = 5502. Nên dấu là <.
Lớp 4,Toán,Học kỳ 2,"9. Làm quen với yếu tố Thống kê, Xác suất",So sánh,"Điền dấu thích hợp (<, >, =): 3915 + 4620 ___ 4873 + 18429",,<,3915 + 4620 = 8535; 4873 + 18429 = 23302. Nên dấu là <.
