Cấp lớp,Môn học,Học kỳ,Chủ đề,Loại câu hỏi,Câu hỏi,Lựa chọn,Đáp án đúng,Lời giải chi tiết
Lớp 3,Tiếng Việt,Học kỳ 2,5. Những sắc màu thiên nhiên,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Tôn sư trọng ___,,đạo,Câu hoàn chỉnh: Tôn sư trọng đạo
Lớp 3,Tiếng Việt,Học kỳ 1,1. Những trải nghiệm thú vị,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Có công mài sắt có ngày nên ___,,kim,Câu hoàn chỉnh: Có công mài sắt có ngày nên kim
Lớp 3,Tiếng Việt,Học kỳ 1,3. Mái nhà yêu thương,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong ông bà luôn ghét bỏ nhau.', đúng hay sai?",,Sai,Ý nghĩa câu phải logic và tích cực.
Lớp 3,Tiếng Việt,Học kỳ 2,6. Bài học từ cuộc sống,Kéo thả,Kéo thả để ghép đúng câu: Lá lành ___.,đùm lá rách | thì sẽ thất bại | không cần ai,đùm lá rách,Câu hoàn chỉnh: Lá lành đùm lá rách
Lớp 3,Tiếng Việt,Học kỳ 1,2. Cổng trường rộng mở,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong sân chơi luôn ghét bỏ nhau.', đúng hay sai?",,Sai,Ý nghĩa câu phải logic và tích cực.
Lớp 3,Tiếng Việt,Học kỳ 1,3. Mái nhà yêu thương,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 3,Tiếng Việt,Học kỳ 2,6. Bài học từ cuộc sống,Kéo thả,Kéo từ 'thầy cô' vào ô thích hợp: Em rất yêu ___ của mình.,thầy cô | cục đá | bão táp,thầy cô,Phù hợp ngữ cảnh.
Lớp 3,Tiếng Việt,Học kỳ 1,1. Những trải nghiệm thú vị,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Lá lành đùm lá ___,,rách,Câu hoàn chỉnh: Lá lành đùm lá rách
Lớp 3,Tiếng Việt,Học kỳ 2,5. Những sắc màu thiên nhiên,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong bầu trời luôn yêu thương nhau.', đúng hay sai?",,Đúng,Ý nghĩa câu phải logic và tích cực.
Lớp 3,Tiếng Việt,Học kỳ 2,7. Đất nước ngàn năm,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Uống nước nhớ ___,,nguồn,Câu hoàn chỉnh: Uống nước nhớ nguồn
Lớp 3,Tiếng Việt,Học kỳ 2,8. Trái Đất của chúng mình,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 3,Tiếng Việt,Học kỳ 2,7. Đất nước ngàn năm,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong bảo vệ luôn ghét bỏ nhau.', đúng hay sai?",,Sai,Ý nghĩa câu phải logic và tích cực.
Lớp 3,Tiếng Việt,Học kỳ 2,8. Trái Đất của chúng mình,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong yêu thương luôn yêu thương nhau.', đúng hay sai?",,Đúng,Ý nghĩa câu phải logic và tích cực.
Lớp 3,Tiếng Việt,Học kỳ 2,6. Bài học từ cuộc sống,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong thầy cô luôn yêu thương nhau.', đúng hay sai?",,Đúng,Ý nghĩa câu phải logic và tích cực.
Lớp 3,Tiếng Việt,Học kỳ 1,4. Cộng đồng gắn bó,Trắc nghiệm,"Trong câu: 'Mùa xuân, quê hương thật đẹp.', từ 'quê hương' thuộc từ loại gì?",Danh từ | Động từ | Tính từ | Đại từ,Danh từ,'quê hương' chỉ sự vật/hiện tượng nên là danh từ.
Lớp 3,Tiếng Việt,Học kỳ 2,8. Trái Đất của chúng mình,Kéo thả,Kéo thả để ghép đúng câu: Uống nước ___.,nhớ nguồn | thì sẽ thất bại | không cần ai,nhớ nguồn,Câu hoàn chỉnh: Uống nước nhớ nguồn
Lớp 3,Tiếng Việt,Học kỳ 1,2. Cổng trường rộng mở,Trắc nghiệm,"Trong câu: 'Mùa xuân, sách vở thật đẹp.', từ 'sách vở' thuộc từ loại gì?",Danh từ | Động từ | Tính từ | Đại từ,Danh từ,'sách vở' chỉ sự vật/hiện tượng nên là danh từ.
Lớp 3,Tiếng Việt,Học kỳ 1,1. Những trải nghiệm thú vị,Trắc nghiệm,Từ nào đồng nghĩa với từ 'sân chơi'?,ngôi trường | lười biếng | độc ác | phá hoại,ngôi trường,'ngôi trường' và 'sân chơi' có nghĩa gần giống nhau.
Lớp 3,Tiếng Việt,Học kỳ 2,5. Những sắc màu thiên nhiên,Trắc nghiệm,Từ nào đồng nghĩa với từ 'biển cả'?,núi non | lười biếng | độc ác | phá hoại,núi non,'núi non' và 'biển cả' có nghĩa gần giống nhau.
Lớp 3,Tiếng Việt,Học kỳ 2,8. Trái Đất của chúng mình,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong chăm chỉ luôn ghét bỏ nhau.', đúng hay sai?",,Sai,Ý nghĩa câu phải logic và tích cực.
Lớp 3,Tiếng Việt,Học kỳ 2,5. Những sắc màu thiên nhiên,Điền khuyết,"Điền từ còn thiếu vào câu tục ngữ: Gần mực thì đen, gần đèn thì ___",,rạng,"Câu hoàn chỉnh: Gần mực thì đen, gần đèn thì rạng"
Lớp 3,Tiếng Việt,Học kỳ 2,5. Những sắc màu thiên nhiên,Trắc nghiệm,"Trong câu: 'Mùa xuân, chim chóc thật đẹp.', từ 'chim chóc' thuộc từ loại gì?",Danh từ | Động từ | Tính từ | Đại từ,Danh từ,'chim chóc' chỉ sự vật/hiện tượng nên là danh từ.
Lớp 3,Tiếng Việt,Học kỳ 1,3. Mái nhà yêu thương,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Uống nước nhớ ___,,nguồn,Câu hoàn chỉnh: Uống nước nhớ nguồn
Lớp 3,Tiếng Việt,Học kỳ 1,3. Mái nhà yêu thương,Kéo thả,"Kéo thả để ghép đúng câu: Gần mực thì đen, ___.",gần đèn thì rạng | thì sẽ thất bại | không cần ai,gần đèn thì rạng,"Câu hoàn chỉnh: Gần mực thì đen, gần đèn thì rạng"
Lớp 3,Tiếng Việt,Học kỳ 1,4. Cộng đồng gắn bó,Kéo thả,"Kéo thả để ghép đúng câu: Gần mực thì đen, ___.",gần đèn thì rạng | thì sẽ thất bại | không cần ai,gần đèn thì rạng,"Câu hoàn chỉnh: Gần mực thì đen, gần đèn thì rạng"
Lớp 3,Tiếng Việt,Học kỳ 1,3. Mái nhà yêu thương,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong yêu thương luôn ghét bỏ nhau.', đúng hay sai?",,Sai,Ý nghĩa câu phải logic và tích cực.
Lớp 3,Tiếng Việt,Học kỳ 2,6. Bài học từ cuộc sống,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Lá lành đùm lá ___,,rách,Câu hoàn chỉnh: Lá lành đùm lá rách
Lớp 3,Tiếng Việt,Học kỳ 2,8. Trái Đất của chúng mình,Kéo thả,Kéo từ 'chim chóc' vào ô thích hợp: Em rất yêu ___ của mình.,chim chóc | cục đá | bão táp,chim chóc,Phù hợp ngữ cảnh.
Lớp 3,Tiếng Việt,Học kỳ 1,1. Những trải nghiệm thú vị,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong tiến bộ luôn yêu thương nhau.', đúng hay sai?",,Đúng,Ý nghĩa câu phải logic và tích cực.
Lớp 3,Tiếng Việt,Học kỳ 1,4. Cộng đồng gắn bó,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Lá lành đùm lá ___,,rách,Câu hoàn chỉnh: Lá lành đùm lá rách
Lớp 3,Tiếng Việt,Học kỳ 1,2. Cổng trường rộng mở,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Có công mài sắt có ngày nên ___,,kim,Câu hoàn chỉnh: Có công mài sắt có ngày nên kim
Lớp 3,Tiếng Việt,Học kỳ 1,3. Mái nhà yêu thương,Kéo thả,Kéo thả để ghép đúng câu: Có công mài sắt ___.,có ngày nên kim | thì sẽ thất bại | không cần ai,có ngày nên kim,Câu hoàn chỉnh: Có công mài sắt có ngày nên kim
Lớp 3,Tiếng Việt,Học kỳ 2,5. Những sắc màu thiên nhiên,Trắc nghiệm,Từ nào đồng nghĩa với từ 'mát mẻ'?,rực rỡ | lười biếng | độc ác | phá hoại,rực rỡ,'rực rỡ' và 'mát mẻ' có nghĩa gần giống nhau.
Lớp 3,Tiếng Việt,Học kỳ 1,3. Mái nhà yêu thương,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Có công mài sắt có ngày nên ___,,kim,Câu hoàn chỉnh: Có công mài sắt có ngày nên kim
Lớp 3,Tiếng Việt,Học kỳ 2,5. Những sắc màu thiên nhiên,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong trong lành luôn ghét bỏ nhau.', đúng hay sai?",,Sai,Ý nghĩa câu phải logic và tích cực.
Lớp 3,Tiếng Việt,Học kỳ 1,2. Cổng trường rộng mở,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong sân chơi luôn ghét bỏ nhau.', đúng hay sai?",,Sai,Ý nghĩa câu phải logic và tích cực.
Lớp 3,Tiếng Việt,Học kỳ 2,6. Bài học từ cuộc sống,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 3,Tiếng Việt,Học kỳ 1,3. Mái nhà yêu thương,Trắc nghiệm,"Trong câu: 'Mùa xuân, ông bà thật đẹp.', từ 'ông bà' thuộc từ loại gì?",Danh từ | Động từ | Tính từ | Đại từ,Danh từ,'ông bà' chỉ sự vật/hiện tượng nên là danh từ.
Lớp 3,Tiếng Việt,Học kỳ 1,1. Những trải nghiệm thú vị,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 3,Tiếng Việt,Học kỳ 2,7. Đất nước ngàn năm,Kéo thả,Kéo từ 'bảo vệ' vào ô thích hợp: Em rất yêu ___ của mình.,bảo vệ | cục đá | bão táp,bảo vệ,Phù hợp ngữ cảnh.
Lớp 3,Tiếng Việt,Học kỳ 2,5. Những sắc màu thiên nhiên,Trắc nghiệm,Từ nào đồng nghĩa với từ 'bầu trời'?,cây xanh | lười biếng | độc ác | phá hoại,cây xanh,'cây xanh' và 'bầu trời' có nghĩa gần giống nhau.
Lớp 3,Tiếng Việt,Học kỳ 2,8. Trái Đất của chúng mình,Trắc nghiệm,Từ nào đồng nghĩa với từ 'gia đình'?,tổ ấm | lười biếng | độc ác | phá hoại,tổ ấm,'tổ ấm' và 'gia đình' có nghĩa gần giống nhau.
Lớp 3,Tiếng Việt,Học kỳ 2,5. Những sắc màu thiên nhiên,Trắc nghiệm,Từ nào đồng nghĩa với từ 'bầu trời'?,cây xanh | lười biếng | độc ác | phá hoại,cây xanh,'cây xanh' và 'bầu trời' có nghĩa gần giống nhau.
Lớp 3,Tiếng Việt,Học kỳ 2,8. Trái Đất của chúng mình,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong yêu thương luôn yêu thương nhau.', đúng hay sai?",,Đúng,Ý nghĩa câu phải logic và tích cực.
Lớp 3,Tiếng Việt,Học kỳ 2,8. Trái Đất của chúng mình,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong truyền thống luôn ghét bỏ nhau.', đúng hay sai?",,Sai,Ý nghĩa câu phải logic và tích cực.
Lớp 3,Tiếng Việt,Học kỳ 1,2. Cổng trường rộng mở,Trắc nghiệm,Từ nào đồng nghĩa với từ 'bạn bè'?,sách vở | lười biếng | độc ác | phá hoại,sách vở,'sách vở' và 'bạn bè' có nghĩa gần giống nhau.
Lớp 3,Tiếng Việt,Học kỳ 2,7. Đất nước ngàn năm,Kéo thả,Kéo thả để ghép đúng câu: Có công mài sắt ___.,có ngày nên kim | thì sẽ thất bại | không cần ai,có ngày nên kim,Câu hoàn chỉnh: Có công mài sắt có ngày nên kim
Lớp 3,Tiếng Việt,Học kỳ 2,8. Trái Đất của chúng mình,Kéo thả,Kéo từ 'con người' vào ô thích hợp: Em rất yêu ___ của mình.,con người | cục đá | bão táp,con người,Phù hợp ngữ cảnh.
Lớp 3,Tiếng Việt,Học kỳ 1,1. Những trải nghiệm thú vị,Kéo thả,Kéo từ 'gia đình' vào ô thích hợp: Em rất yêu ___ của mình.,gia đình | cục đá | bão táp,gia đình,Phù hợp ngữ cảnh.
Lớp 3,Tiếng Việt,Học kỳ 2,7. Đất nước ngàn năm,Kéo thả,Kéo từ 'bảo vệ' vào ô thích hợp: Em rất yêu ___ của mình.,bảo vệ | cục đá | bão táp,bảo vệ,Phù hợp ngữ cảnh.
Lớp 3,Tiếng Việt,Học kỳ 2,8. Trái Đất của chúng mình,Trắc nghiệm,Từ nào đồng nghĩa với từ 'núi non'?,mặt trời | lười biếng | độc ác | phá hoại,mặt trời,'mặt trời' và 'núi non' có nghĩa gần giống nhau.
Lớp 3,Tiếng Việt,Học kỳ 2,8. Trái Đất của chúng mình,Kéo thả,Kéo thả để ghép đúng câu: Uống nước ___.,nhớ nguồn | thì sẽ thất bại | không cần ai,nhớ nguồn,Câu hoàn chỉnh: Uống nước nhớ nguồn
Lớp 3,Tiếng Việt,Học kỳ 2,6. Bài học từ cuộc sống,Trắc nghiệm,Từ nào đồng nghĩa với từ 'thầy cô'?,bạn bè | lười biếng | độc ác | phá hoại,bạn bè,'bạn bè' và 'thầy cô' có nghĩa gần giống nhau.
Lớp 3,Tiếng Việt,Học kỳ 2,6. Bài học từ cuộc sống,Trắc nghiệm,Từ nào đồng nghĩa với từ 'sân chơi'?,ngôi trường | lười biếng | độc ác | phá hoại,ngôi trường,'ngôi trường' và 'sân chơi' có nghĩa gần giống nhau.
Lớp 3,Tiếng Việt,Học kỳ 1,4. Cộng đồng gắn bó,Kéo thả,Kéo thả để ghép đúng câu: Uống nước ___.,nhớ nguồn | thì sẽ thất bại | không cần ai,nhớ nguồn,Câu hoàn chỉnh: Uống nước nhớ nguồn
Lớp 3,Tiếng Việt,Học kỳ 2,7. Đất nước ngàn năm,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong lịch sử luôn ghét bỏ nhau.', đúng hay sai?",,Sai,Ý nghĩa câu phải logic và tích cực.
Lớp 3,Tiếng Việt,Học kỳ 1,2. Cổng trường rộng mở,Trắc nghiệm,Từ nào đồng nghĩa với từ 'sách vở'?,thầy cô | lười biếng | độc ác | phá hoại,thầy cô,'thầy cô' và 'sách vở' có nghĩa gần giống nhau.
Lớp 3,Tiếng Việt,Học kỳ 1,1. Những trải nghiệm thú vị,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong tiến bộ luôn ghét bỏ nhau.', đúng hay sai?",,Sai,Ý nghĩa câu phải logic và tích cực.
Lớp 3,Tiếng Việt,Học kỳ 2,5. Những sắc màu thiên nhiên,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong mặt trời luôn yêu thương nhau.', đúng hay sai?",,Đúng,Ý nghĩa câu phải logic và tích cực.
Lớp 3,Tiếng Việt,Học kỳ 2,5. Những sắc màu thiên nhiên,Trắc nghiệm,"Trong câu: 'Mùa xuân, biển cả thật đẹp.', từ 'biển cả' thuộc từ loại gì?",Danh từ | Động từ | Tính từ | Đại từ,Danh từ,'biển cả' chỉ sự vật/hiện tượng nên là danh từ.
Lớp 3,Tiếng Việt,Học kỳ 2,5. Những sắc màu thiên nhiên,Kéo thả,Kéo từ 'núi non' vào ô thích hợp: Em rất yêu ___ của mình.,núi non | cục đá | bão táp,núi non,Phù hợp ngữ cảnh.
Lớp 3,Tiếng Việt,Học kỳ 1,1. Những trải nghiệm thú vị,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong văn hóa luôn ghét bỏ nhau.', đúng hay sai?",,Sai,Ý nghĩa câu phải logic và tích cực.
Lớp 3,Tiếng Việt,Học kỳ 2,5. Những sắc màu thiên nhiên,Trắc nghiệm,Từ nào đồng nghĩa với từ 'rực rỡ'?,trong lành | lười biếng | độc ác | phá hoại,trong lành,'trong lành' và 'rực rỡ' có nghĩa gần giống nhau.
Lớp 3,Tiếng Việt,Học kỳ 1,3. Mái nhà yêu thương,Trắc nghiệm,Từ nào đồng nghĩa với từ 'đùm bọc'?,yêu thương | lười biếng | độc ác | phá hoại,yêu thương,'yêu thương' và 'đùm bọc' có nghĩa gần giống nhau.
Lớp 3,Tiếng Việt,Học kỳ 2,5. Những sắc màu thiên nhiên,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Có công mài sắt có ngày nên ___,,kim,Câu hoàn chỉnh: Có công mài sắt có ngày nên kim
Lớp 3,Tiếng Việt,Học kỳ 2,5. Những sắc màu thiên nhiên,Kéo thả,Kéo thả để ghép đúng câu: Lá lành ___.,đùm lá rách | thì sẽ thất bại | không cần ai,đùm lá rách,Câu hoàn chỉnh: Lá lành đùm lá rách
Lớp 3,Tiếng Việt,Học kỳ 1,1. Những trải nghiệm thú vị,Trắc nghiệm,Từ nào đồng nghĩa với từ 'chăm sóc'?,đùm bọc | lười biếng | độc ác | phá hoại,đùm bọc,'đùm bọc' và 'chăm sóc' có nghĩa gần giống nhau.
Lớp 3,Tiếng Việt,Học kỳ 1,1. Những trải nghiệm thú vị,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong phát triển luôn ghét bỏ nhau.', đúng hay sai?",,Sai,Ý nghĩa câu phải logic và tích cực.
Lớp 3,Tiếng Việt,Học kỳ 1,2. Cổng trường rộng mở,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 3,Tiếng Việt,Học kỳ 1,1. Những trải nghiệm thú vị,Trắc nghiệm,Từ nào đồng nghĩa với từ 'gia đình'?,tổ ấm | lười biếng | độc ác | phá hoại,tổ ấm,'tổ ấm' và 'gia đình' có nghĩa gần giống nhau.
Lớp 3,Tiếng Việt,Học kỳ 1,2. Cổng trường rộng mở,Trắc nghiệm,Từ nào đồng nghĩa với từ 'sân chơi'?,ngôi trường | lười biếng | độc ác | phá hoại,ngôi trường,'ngôi trường' và 'sân chơi' có nghĩa gần giống nhau.
Lớp 3,Tiếng Việt,Học kỳ 2,5. Những sắc màu thiên nhiên,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong rực rỡ luôn yêu thương nhau.', đúng hay sai?",,Đúng,Ý nghĩa câu phải logic và tích cực.
Lớp 3,Tiếng Việt,Học kỳ 2,6. Bài học từ cuộc sống,Trắc nghiệm,"Trong câu: 'Mùa xuân, ngôi trường thật đẹp.', từ 'ngôi trường' thuộc từ loại gì?",Danh từ | Động từ | Tính từ | Đại từ,Danh từ,'ngôi trường' chỉ sự vật/hiện tượng nên là danh từ.
Lớp 3,Tiếng Việt,Học kỳ 1,1. Những trải nghiệm thú vị,Kéo thả,Kéo thả để ghép đúng câu: Uống nước ___.,nhớ nguồn | thì sẽ thất bại | không cần ai,nhớ nguồn,Câu hoàn chỉnh: Uống nước nhớ nguồn
Lớp 3,Tiếng Việt,Học kỳ 2,7. Đất nước ngàn năm,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong con người luôn ghét bỏ nhau.', đúng hay sai?",,Sai,Ý nghĩa câu phải logic và tích cực.
Lớp 3,Tiếng Việt,Học kỳ 2,6. Bài học từ cuộc sống,Kéo thả,Kéo từ 'sách vở' vào ô thích hợp: Em rất yêu ___ của mình.,sách vở | cục đá | bão táp,sách vở,Phù hợp ngữ cảnh.
Lớp 3,Tiếng Việt,Học kỳ 1,4. Cộng đồng gắn bó,Kéo thả,Kéo từ 'quê hương' vào ô thích hợp: Em rất yêu ___ của mình.,quê hương | cục đá | bão táp,quê hương,Phù hợp ngữ cảnh.
Lớp 3,Tiếng Việt,Học kỳ 1,4. Cộng đồng gắn bó,Trắc nghiệm,"Trong câu: 'Mùa xuân, sách vở thật đẹp.', từ 'sách vở' thuộc từ loại gì?",Danh từ | Động từ | Tính từ | Đại từ,Danh từ,'sách vở' chỉ sự vật/hiện tượng nên là danh từ.
Lớp 3,Tiếng Việt,Học kỳ 1,4. Cộng đồng gắn bó,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong chăm sóc luôn ghét bỏ nhau.', đúng hay sai?",,Sai,Ý nghĩa câu phải logic và tích cực.
Lớp 3,Tiếng Việt,Học kỳ 2,5. Những sắc màu thiên nhiên,Kéo thả,Kéo thả để ghép đúng câu: Lá lành ___.,đùm lá rách | thì sẽ thất bại | không cần ai,đùm lá rách,Câu hoàn chỉnh: Lá lành đùm lá rách
Lớp 3,Tiếng Việt,Học kỳ 1,4. Cộng đồng gắn bó,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong ông bà luôn ghét bỏ nhau.', đúng hay sai?",,Sai,Ý nghĩa câu phải logic và tích cực.
Lớp 3,Tiếng Việt,Học kỳ 1,2. Cổng trường rộng mở,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong ngôi trường luôn ghét bỏ nhau.', đúng hay sai?",,Sai,Ý nghĩa câu phải logic và tích cực.
Lớp 3,Tiếng Việt,Học kỳ 1,2. Cổng trường rộng mở,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 3,Tiếng Việt,Học kỳ 2,5. Những sắc màu thiên nhiên,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 3,Tiếng Việt,Học kỳ 1,1. Những trải nghiệm thú vị,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong yêu thương luôn yêu thương nhau.', đúng hay sai?",,Đúng,Ý nghĩa câu phải logic và tích cực.
Lớp 3,Tiếng Việt,Học kỳ 2,8. Trái Đất của chúng mình,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 3,Tiếng Việt,Học kỳ 1,1. Những trải nghiệm thú vị,Trắc nghiệm,Từ nào đồng nghĩa với từ 'bảo vệ'?,phát triển | lười biếng | độc ác | phá hoại,phát triển,'phát triển' và 'bảo vệ' có nghĩa gần giống nhau.
Lớp 3,Tiếng Việt,Học kỳ 1,3. Mái nhà yêu thương,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong gia đình luôn ghét bỏ nhau.', đúng hay sai?",,Sai,Ý nghĩa câu phải logic và tích cực.
Lớp 3,Tiếng Việt,Học kỳ 1,2. Cổng trường rộng mở,Kéo thả,"Kéo thả để ghép đúng câu: Gần mực thì đen, ___.",gần đèn thì rạng | thì sẽ thất bại | không cần ai,gần đèn thì rạng,"Câu hoàn chỉnh: Gần mực thì đen, gần đèn thì rạng"
Lớp 3,Tiếng Việt,Học kỳ 2,7. Đất nước ngàn năm,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong phát triển luôn ghét bỏ nhau.', đúng hay sai?",,Sai,Ý nghĩa câu phải logic và tích cực.
Lớp 3,Tiếng Việt,Học kỳ 1,2. Cổng trường rộng mở,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong lớp học luôn yêu thương nhau.', đúng hay sai?",,Đúng,Ý nghĩa câu phải logic và tích cực.
Lớp 3,Tiếng Việt,Học kỳ 2,6. Bài học từ cuộc sống,Kéo thả,Kéo từ 'bạn bè' vào ô thích hợp: Em rất yêu ___ của mình.,bạn bè | cục đá | bão táp,bạn bè,Phù hợp ngữ cảnh.
Lớp 3,Tiếng Việt,Học kỳ 2,8. Trái Đất của chúng mình,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 3,Tiếng Việt,Học kỳ 2,6. Bài học từ cuộc sống,Kéo thả,Kéo thả để ghép đúng câu: Tôn sư ___.,trọng đạo | thì sẽ thất bại | không cần ai,trọng đạo,Câu hoàn chỉnh: Tôn sư trọng đạo
Lớp 3,Tiếng Việt,Học kỳ 1,2. Cổng trường rộng mở,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Lá lành đùm lá ___,,rách,Câu hoàn chỉnh: Lá lành đùm lá rách
Lớp 3,Tiếng Việt,Học kỳ 1,4. Cộng đồng gắn bó,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong cây xanh luôn ghét bỏ nhau.', đúng hay sai?",,Sai,Ý nghĩa câu phải logic và tích cực.
Lớp 3,Tiếng Việt,Học kỳ 1,2. Cổng trường rộng mở,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong bạn bè luôn ghét bỏ nhau.', đúng hay sai?",,Sai,Ý nghĩa câu phải logic và tích cực.
Lớp 3,Tiếng Việt,Học kỳ 1,1. Những trải nghiệm thú vị,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 3,Tiếng Việt,Học kỳ 1,3. Mái nhà yêu thương,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 3,Tiếng Việt,Học kỳ 1,3. Mái nhà yêu thương,Trắc nghiệm,Từ nào đồng nghĩa với từ 'ngôi nhà chung'?,gia đình | lười biếng | độc ác | phá hoại,gia đình,'gia đình' và 'ngôi nhà chung' có nghĩa gần giống nhau.
Lớp 3,Tiếng Việt,Học kỳ 1,3. Mái nhà yêu thương,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong gia đình luôn yêu thương nhau.', đúng hay sai?",,Đúng,Ý nghĩa câu phải logic và tích cực.
Lớp 3,Tiếng Việt,Học kỳ 1,1. Những trải nghiệm thú vị,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong phát triển luôn ghét bỏ nhau.', đúng hay sai?",,Sai,Ý nghĩa câu phải logic và tích cực.
Lớp 3,Tiếng Việt,Học kỳ 1,4. Cộng đồng gắn bó,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 3,Tiếng Việt,Học kỳ 1,3. Mái nhà yêu thương,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 3,Tiếng Việt,Học kỳ 2,7. Đất nước ngàn năm,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 3,Tiếng Việt,Học kỳ 2,8. Trái Đất của chúng mình,Trắc nghiệm,"Trong câu: 'Mùa xuân, chim chóc thật đẹp.', từ 'chim chóc' thuộc từ loại gì?",Danh từ | Động từ | Tính từ | Đại từ,Danh từ,'chim chóc' chỉ sự vật/hiện tượng nên là danh từ.
